custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-20-4-4,upward pressure on wages and prices,inflation,yes,yes
request-21-0-0,united states policies,trade restrictions,yes,no
request-21-0-1,trade restrictions,decreased imports,yes,no
request-21-0-2,decreased imports,supply reduction,yes,no
request-21-0-3,supply reduction,shortages,yes,no
request-21-1-0,united states policies,regulatory changes,yes,no
request-21-1-1,regulatory changes,increased production costs,yes,no
request-21-1-2,increased production costs,reduced manufacturing,yes,yes
request-21-1-3,reduced manufacturing,shortages,yes,yes
request-21-2-0,united states policies,fiscal policies,yes,no
request-21-2-1,fiscal policies,reduced government spending,no,no
request-21-2-2,reduced government spending,economic slowdown,yes,no
request-21-2-3,economic slowdown,shortages,no,yes
request-21-3-0,united states policies,environmental regulations,yes,no
request-21-3-1,environmental regulations,limited resource extraction,yes,no
request-21-3-2,limited resource extraction,reduced supply,yes,no
request-21-3-3,reduced supply,shortages,yes,no
request-21-4-0,united states policies,monetary policies,no,no
request-21-4-1,monetary policies,inflation increase,yes,yes
request-21-4-2,inflation increase,decreased purchasing power,yes,no
request-21-4-3,decreased purchasing power,shortages,no,yes
request-22-0-0,democratic party of the united states,enactment of stimulus packages,yes,no
request-22-0-1,enactment of stimulus packages,increased government spending,yes,no
request-22-0-2,increased government spending,higher aggregate demand,yes,no
request-22-0-3,higher aggregate demand,inflation,yes,no
request-22-1-0,democratic party of the united states,implementation of increased minimum wage laws,yes,no
request-22-1-1,implementation of increased minimum wage laws,increased labor costs,yes,no
request-22-1-2,increased labor costs,higher prices for goods and services,yes,yes
request-22-1-3,higher prices for goods and services,inflation,no,yes
request-22-2-0,democratic party of the united states,support for expansive fiscal policies,yes,no
request-22-2-1,support for expansive fiscal policies,budget deficits,yes,no
request-22-2-2,budget deficits,increased borrowing costs,yes,yes
request-22-2-3,increased borrowing costs,inflation,no,yes
request-22-3-0,democratic party of the united states,introduction of environmental regulations,yes,no
request-22-3-1,introduction of environmental regulations,increased production costs,yes,no
request-22-3-2,increased production costs,higher consumer prices,yes,no
request-22-3-3,higher consumer prices,inflation,no,yes
request-22-4-0,democratic party of the united states,expansion of social welfare programs,yes,no
request-22-4-1,expansion of social welfare programs,greater demand for goods and services,yes,no
request-22-4-2,greater demand for goods and services,supply shortages,yes,no
request-22-4-3,supply shortages,inflation,yes,no
request-23-0-0,people from balochistan,use of fossil fuels for energy,no,no
request-23-0-1,use of fossil fuels for energy,emission of greenhouse gases,yes,no
request-23-0-2,emission of greenhouse gases,climate change,yes,no
request-23-1-0,people from balochistan,deforestation practices,no,no
request-23-1-1,deforestation practices,reduction in carbon sequestration,yes,no
request-23-1-2,reduction in carbon sequestration,climate change,yes,yes
request-23-2-0,people from balochistan,expansion of industrial activities,no,yes
request-23-2-1,expansion of industrial activities,industrial emissions,yes,no
request-23-2-2,industrial emissions,climate change,yes,no
request-23-3-0,people from balochistan,overgrazing livestock,no,no
request-23-3-1,overgrazing livestock,soil degradation,yes,no
request-23-3-2,soil degradation,climate change,yes,yes
request-23-4-0,people from balochistan,increased agricultural practices,no,no
request-23-4-1,increased agricultural practices,methane emissions,yes,no
request-23-4-2,methane emissions,climate change,yes,yes
request-24-0-0,rich countries,high energy consumption,yes,no
request-24-0-1,high energy consumption,burning fossil fuels,yes,no
request-24-0-2,burning fossil fuels,greenhouse gas emissions,yes,no
request-24-0-3,greenhouse gas emissions,increased atmospheric co₂,yes,no
request-24-0-4,increased atmospheric co₂,global warming,yes,no
request-24-0-5,global warming,climate change,yes,no
request-24-1-0,rich countries,industrialization,no,yes
request-24-1-1,industrialization,deforestation,yes,no
request-24-1-2,deforestation,reduced carbon sequestration,yes,no
request-24-1-3,reduced carbon sequestration,higher atmospheric co₂,yes,no
request-24-1-4,higher atmospheric co₂,climate change,yes,no
request-24-2-0,rich countries,transportation expansion,yes,no
request-24-2-1,transportation expansion,vehicle emissions,yes,no
request-24-2-2,vehicle emissions,air pollution,yes,no
request-24-2-3,air pollution,enhanced greenhouse effect,yes,no
request-24-2-4,enhanced greenhouse effect,climate change,yes,no
request-24-3-0,rich countries,agricultural practices,no,no
request-24-3-1,agricultural practices,methane emissions,yes,no
request-24-3-2,methane emissions,greenhouse gas increase,yes,yes
request-24-3-3,greenhouse gas increase,climate change,yes,yes
request-24-4-0,rich countries,manufacturing processes,no,no
request-24-4-1,manufacturing processes,release of pollutants,yes,no
request-24-4-2,release of pollutants,atmospheric degradation,yes,yes
request-24-4-3,atmospheric degradation,climate change,yes,yes
request-24-5-0,rich countries,consumption patterns,yes,no
request-24-5-1,consumption patterns,waste generation,yes,no
request-24-5-2,waste generation,landfill methane release,yes,no
request-24-5-3,landfill methane release,climate change,yes,yes
request-24-6-0,rich countries,technological development,yes,yes
request-24-6-1,technological development,increased resource extraction,yes,yes
request-24-6-2,increased resource extraction,environmental degradation,yes,yes
request-24-6-3,environmental degradation,climate change,yes,yes
request-24-7-0,rich countries,economic growth,yes,yes
request-24-7-1,economic growth,increased energy demand,yes,no
request-24-7-2,increased energy demand,fossil fuel dependency,yes,no
request-24-7-3,fossil fuel dependency,climate change,yes,no
request-25-0-0,climate change,rising sea levels,yes,no
request-25-0-1,rising sea levels,flooding of coastal areas,yes,no
request-25-0-2,flooding of coastal areas,displacement of communities,yes,no
request-25-0-3,displacement of communities,impacts on poor regions,yes,yes
request-25-1-0,climate change,increased frequency of extreme weather events,yes,no
request-25-1-1,increased frequency of extreme weather events,damage to infrastructure,yes,no
request-25-1-2,damage to infrastructure,economic losses,yes,yes
request-25-1-3,economic losses,impacts on poor regions,yes,yes
request-25-2-0,climate change,altered agricultural patterns,yes,yes
request-25-2-1,altered agricultural patterns,reduced crop yields,yes,yes
request-25-2-2,reduced crop yields,food insecurity,yes,no
request-25-2-3,food insecurity,impacts on poor regions,yes,yes
request-25-3-0,climate change,increased temperatures,yes,no
request-25-3-1,increased temperatures,water scarcity,yes,yes
request-25-3-2,water scarcity,health problems,yes,no
request-25-3-3,health problems,impacts on poor regions,yes,yes
request-25-4-0,climate change,ocean acidification,yes,no
request-25-4-1,ocean acidification,loss of fisheries,yes,no
request-25-4-2,loss of fisheries,loss of livelihoods,yes,yes
request-25-4-3,loss of livelihoods,impacts on poor regions,yes,yes
request-25-5-0,climate change,deforestation,no,yes
request-25-5-1,deforestation,loss of biodiversity,yes,no
request-25-5-2,loss of biodiversity,ecosystem services disruption,yes,yes
request-25-5-3,ecosystem services disruption,impacts on poor regions,yes,yes
request-26-0-0,climate change,increased greenhouse gas emissions,no,yes
request-26-0-1,increased greenhouse gas emissions,global warming,yes,yes
request-26-1-0,climate change,deforestation,no,yes
request-26-1-1,deforestation,reduced carbon sequestration,yes,no
request-26-1-2,reduced carbon sequestration,global warming,yes,yes
request-26-2-0,climate change,industrial activities,no,yes
request-26-2-1,industrial activities,enhanced greenhouse effect,yes,no
request-26-2-2,enhanced greenhouse effect,global warming,yes,no
request-26-3-0,climate change,energy consumption,yes,yes
request-26-3-1,energy consumption,fossil fuel combustion,yes,no
request-26-3-2,fossil fuel combustion,global warming,yes,no
request-26-4-0,climate change,agricultural practices,no,yes
request-26-4-1,agricultural practices,methane emissions,yes,no
request-26-4-2,methane emissions,global warming,yes,yes
request-27-0-0,climate change,increased global temperatures,yes,no
request-27-0-1,increased global temperatures,melting of polar ice,yes,no
request-27-0-2,melting of polar ice,sea level rise,yes,no
request-27-0-3,sea level rise,coastal flooding,yes,no
request-27-1-0,climate change,altered weather patterns,yes,no
request-27-1-1,altered weather patterns,increased storm intensity,yes,yes
request-27-1-2,increased storm intensity,heavy rainfall,yes,no
request-27-1-3,heavy rainfall,river overflow,yes,no
request-27-1-4,river overflow,flooding,yes,no
request-27-2-0,climate change,higher atmospheric moisture,yes,no
request-27-2-1,higher atmospheric moisture,enhanced precipitation events,yes,no
request-27-2-2,enhanced precipitation events,urban drainage overload,yes,no
request-27-2-3,urban drainage overload,urban flooding,yes,yes
request-27-3-0,climate change,reduced snowpack,yes,no
request-27-3-1,reduced snowpack,earlier snowmelt,yes,yes
request-27-3-2,earlier snowmelt,increased river flow during rainstorms,no,no
request-27-3-3,increased river flow during rainstorms,flooding,yes,no
request-27-4-0,climate change,increased frequency of extreme weather,yes,no
request-27-4-1,increased frequency of extreme weather,severe hurricanes,no,no
request-27-4-2,severe hurricanes,storm surge,yes,no
request-27-4-3,storm surge,coastal flooding,yes,no
request-28-0-0,stoppage of natural winds,disruption of atmospheric circulation,yes,no
request-28-0-1,disruption of atmospheric circulation,altered weather patterns,yes,yes
request-28-0-2,altered weather patterns,increased extreme weather events,yes,yes
request-28-0-3,increased extreme weather events,climate change,no,yes
request-28-1-0,stoppage of natural winds,disruption of ocean currents,yes,no
request-28-1-1,disruption of ocean currents,altered heat distribution,yes,yes
request-28-1-2,altered heat distribution,global temperature rise,no,yes
request-28-1-3,global temperature rise,climate change,yes,no
request-28-2-0,stoppage of natural winds,reduced evaporation rates,yes,no
request-28-2-1,reduced evaporation rates,decreased cloud formation,yes,no
request-28-2-2,decreased cloud formation,increased solar radiation absorption,yes,no
request-28-2-3,increased solar radiation absorption,climate change,yes,yes
request-28-3-0,stoppage of natural winds,accumulation of greenhouse gases,yes,no
request-28-3-1,accumulation of greenhouse gases,enhanced greenhouse effect,yes,no
request-28-3-2,enhanced greenhouse effect,rising global temperatures,yes,no
