custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-22-4-4,minimum wage,increases,yes,no
request-22-4-5,increases,labor costs,yes,yes
request-22-4-6,labor costs,businesses,yes,yes
request-22-4-7,businesses,higher,no,no
request-22-4-8,higher,product prices,yes,no
request-22-4-9,product prices,inflation,no,yes
request-22-5-0,democratic party of the united states,increases,yes,no
request-22-5-1,increases,regulations,no,yes
request-22-5-2,regulations,on,no,no
request-22-5-3,on,financial institutions,no,no
request-22-5-4,financial institutions,higher,no,no
request-22-5-5,higher,operational costs,yes,yes
request-22-5-6,operational costs,banks,no,yes
request-22-5-7,banks,higher,no,no
request-22-5-8,higher,interest rates,yes,no
request-22-5-9,interest rates,inflation,no,no
request-22-6-0,democratic party of the united states,supports,yes,no
request-22-6-1,supports,labor unions,no,yes
request-22-6-2,labor unions,raises,yes,no
request-22-6-3,raises,wages,yes,no
request-22-6-4,wages,increases,yes,no
request-22-6-5,increases,consumer spending,yes,yes
request-22-6-6,consumer spending,higher,yes,yes
request-22-6-7,higher,demand,no,yes
request-22-6-8,demand,inflationary pressures,yes,no
request-22-6-9,inflationary pressures,inflation,yes,yes
request-23-0-0,people from balochistan migrate to other regions due to economic hardships,migration,yes,yes
request-23-0-1,migration,urbanization results in higher energy consumption and industrial activities,yes,yes
request-23-0-2,urbanization results in higher energy consumption and industrial activities,higher energy consumption and industrial activities contribute to greenhouse gas emissions,yes,yes
request-23-0-3,higher energy consumption and industrial activities contribute to greenhouse gas emissions,greenhouse gas emissions cause global warming,yes,yes
request-23-0-4,greenhouse gas emissions cause global warming,global warming,yes,no
request-23-1-0,people from balochistan engage in unsustainable farming practices,unsustainable farming practices lead to soil degradation and deforestation,yes,no
request-23-1-1,unsustainable farming practices lead to soil degradation and deforestation,soil degradation and deforestation reduce the land's capacity to absorb carbon dioxide,yes,yes
request-23-1-2,soil degradation and deforestation reduce the land's capacity to absorb carbon dioxide,reduced carbon absorption increases atmospheric co2 levels,yes,yes
request-23-1-3,reduced carbon absorption increases atmospheric co2 levels,increased atmospheric co2 levels contribute to global warming,yes,no
request-23-1-4,increased atmospheric co2 levels contribute to global warming,global warming,yes,yes
request-23-2-0,people from balochistan rely heavily on fossil fuels for energy,heavy reliance on fossil fuels,yes,no
request-23-2-1,heavy reliance on fossil fuels,significant carbon emissions contribute to the greenhouse effect,yes,yes
request-23-2-2,significant carbon emissions contribute to the greenhouse effect,the greenhouse effect causes an increase in global temperatures,yes,yes
request-23-2-3,the greenhouse effect causes an increase in global temperatures,an increase in global temperatures,yes,no
request-23-3-0,people from balochistan contribute to pollution through industrial activities,industrial activities release pollutants into the atmosphere,yes,no
request-23-3-1,industrial activities release pollutants into the atmosphere,pollutants in the atmosphere contribute to the greenhouse effect,yes,yes
request-23-3-2,pollutants in the atmosphere contribute to the greenhouse effect,the greenhouse effect results in global warming,yes,yes
request-23-3-3,the greenhouse effect results in global warming,global warming,yes,no
request-24-0-0,high carbon emissions from rich countries,increased greenhouse gases in the atmosphere,yes,yes
request-24-0-1,increased greenhouse gases in the atmosphere,global warming,yes,no
request-24-0-2,global warming,extreme weather events,yes,no
request-24-0-3,extreme weather events,climate change,no,yes
request-24-1-0,industrial activities in rich countries,deforestation for agricultural expansion,yes,no
request-24-1-1,deforestation for agricultural expansion,loss of carbon sinks,yes,yes
request-24-1-2,loss of carbon sinks,higher carbon dioxide levels,yes,yes
request-24-1-3,higher carbon dioxide levels,climate change,yes,no
request-24-2-0,energy consumption in rich countries,burning of fossil fuels,yes,yes
request-24-2-1,burning of fossil fuels,high carbon emissions,yes,no
request-24-2-2,high carbon emissions,greenhouse gas accumulation,yes,yes
request-24-2-3,greenhouse gas accumulation,climate change,yes,no
request-24-3-0,highincome lifestyle in rich countries,excessive consumption of resources,yes,no
request-24-3-1,excessive consumption of resources,waste generation,yes,yes
request-24-3-2,waste generation,pollution,yes,yes
request-24-3-3,pollution,climate change,yes,no
request-24-4-0,transportation in rich countries,high fuel consumption,yes,no
request-24-4-1,high fuel consumption,emissions from vehicles,yes,no
request-24-4-2,emissions from vehicles,air pollution,yes,yes
request-24-4-3,air pollution,greenhouse gas accumulation,no,yes
request-24-4-4,greenhouse gas accumulation,climate change,yes,no
request-24-5-0,investment in fossil fuels by rich countries,extraction and burning of fossil fuels,yes,yes
request-24-5-1,extraction and burning of fossil fuels,carbon emissions,yes,no
request-24-5-2,carbon emissions,global warming,yes,no
request-24-5-3,global warming,climate change,yes,yes
request-25-0-0,rising global temperatures,melting polar ice caps,yes,no
request-25-0-1,melting polar ice caps,rising sea levels,yes,no
request-25-0-2,rising sea levels,flooding of coastal areas,yes,no
request-25-0-3,flooding of coastal areas,displacement of coastal communities,yes,yes
request-25-0-4,displacement of coastal communities,economic strain on affected regions,yes,yes
request-25-0-5,economic strain on affected regions,increased poverty in coastal areas,yes,yes
request-25-0-6,increased poverty in coastal areas,impacts on poor regions,yes,yes
request-25-1-0,increased greenhouse gas emissions,stratospheric ozone depletion,no,no
request-25-1-1,stratospheric ozone depletion,higher uv radiation reaching earth,yes,no
request-25-1-2,higher uv radiation reaching earth,health issues such as skin cancer and cataracts,yes,no
request-25-1-3,health issues such as skin cancer and cataracts,increased healthcare costs,yes,no
request-25-1-4,increased healthcare costs,strain on healthcare systems in poor regions,yes,yes
request-25-1-5,strain on healthcare systems in poor regions,reduced economic productivity due to health issues,yes,yes
request-25-1-6,reduced economic productivity due to health issues,impacts on poor regions,yes,yes
request-25-2-0,deforestation,loss of biodiversity,yes,no
request-25-2-1,loss of biodiversity,disruption of local ecosystems,yes,yes
request-25-2-2,disruption of local ecosystems,reduction in agricultural productivity,yes,yes
request-25-2-3,reduction in agricultural productivity,food scarcity,yes,yes
request-25-2-4,food scarcity,increased food prices,yes,yes
request-25-2-5,increased food prices,economic hardship for poor regions,yes,yes
request-25-2-6,economic hardship for poor regions,impacts on poor regions,yes,yes
request-25-3-0,extreme weather events,hurricanes and typhoons,yes,yes
request-25-3-1,hurricanes and typhoons,destruction of infrastructure,yes,no
request-25-3-2,destruction of infrastructure,loss of homes and livelihoods,yes,yes
request-25-3-3,loss of homes and livelihoods,displacement of populations,yes,yes
request-25-3-4,displacement of populations,strain on social services,yes,yes
request-25-3-5,strain on social services,increased poverty and inequality in affected regions,yes,yes
request-25-3-6,increased poverty and inequality in affected regions,impacts on poor regions,yes,yes
request-25-4-0,ocean acidification,coral bleaching,no,no
request-25-4-1,coral bleaching,loss of marine biodiversity,yes,no
request-25-4-2,loss of marine biodiversity,decline in fish populations,yes,yes
request-25-4-3,decline in fish populations,reduced fishery yields,yes,yes
request-25-4-4,reduced fishery yields,economic hardship for communities dependent on fishing,yes,yes
request-25-4-5,economic hardship for communities dependent on fishing,increased poverty in coastal and island regions,yes,yes
request-25-4-6,increased poverty in coastal and island regions,impacts on poor regions,yes,yes
request-26-0-0,industrialization,burning of fossil fuels,yes,no
request-26-0-1,burning of fossil fuels,increase in greenhouse gases,yes,no
request-26-0-2,increase in greenhouse gases,climate change,yes,no
request-26-0-3,climate change,melting of polar ice caps,yes,no
request-26-0-4,melting of polar ice caps,rising sea levels,yes,no
request-26-0-5,rising sea levels,global warming,no,yes
request-26-1-0,deforestation,reduction of carbon dioxide absorption by forests,yes,no
request-26-1-1,reduction of carbon dioxide absorption by forests,climate change,no,yes
request-26-1-2,climate change,increased atmospheric carbon dioxide levels,no,yes
request-26-1-3,increased atmospheric carbon dioxide levels,greenhouse effect,yes,no
request-26-1-4,greenhouse effect,global warming,yes,no
request-26-2-0,transportation emissions,increase in carbon dioxide and other greenhouse gases,yes,no
request-26-2-1,increase in carbon dioxide and other greenhouse gases,climate change,yes,no
request-26-2-2,climate change,higher global temperatures,yes,yes
request-26-2-3,higher global temperatures,global warming,yes,yes
request-26-3-0,energy production,"burning of coal, oil, and natural gas",yes,yes
request-26-3-1,"burning of coal, oil, and natural gas",increase in greenhouse gases,yes,no
request-26-3-2,increase in greenhouse gases,climate change,yes,no
request-26-3-3,climate change,altered weather patterns,yes,no
request-26-3-4,altered weather patterns,global warming,no,yes
request-27-0-0,rising global temperatures,melting polar ice caps,yes,no
