cause,effect,custom_id
methane plumes reaching surface waters,enhanced surface water methane concentrations,request-16-2-2
enhanced surface water methane concentrations,the 10 ± 3% contribution of surface water methane,request-16-2-3
ancient sources dominating deep waters,reduced methane oxidation in water column,request-16-3-0
reduced methane oxidation in water column,greater methane preservation to surface,request-16-3-1
greater methane preservation to surface,accumulation of methane in surface waters,request-16-3-2
accumulation of methane in surface waters,the 10 ± 3% contribution of surface water methane,request-16-3-3
as climate change progresses,sourced methane is released,request-17-0-0
sourced methane is released,oceanic oxidation occurs,request-17-0-1
oceanic oxidation occurs,dispersion processes spread the oxidation products,request-17-0-2
dispersion processes spread the oxidation products,the emission of ancient carbon into the atmosphere increases,request-17-0-3
as climate change progresses,sourced methane is released,request-17-1-0
sourced methane is released,dispersion processes spread the methane,request-17-1-1
dispersion processes spread the methane,oceanic oxidation occurs,request-17-1-2
oceanic oxidation occurs,the emission of ancient carbon into the atmosphere increases,request-17-1-3
as climate change progresses,sourced methane is released,request-17-2-0
sourced methane is released,the emission of ancient carbon into the atmosphere increases,request-17-2-1
as climate change progresses,oceanic oxidation increases,request-17-3-0
oceanic oxidation increases,the emission of ancient carbon into the atmosphere increases,request-17-3-1
co2 mitigation,reduction in fossil fuel combustion,request-18-0-0
reduction in fossil fuel combustion,decrease in aerosol emissions,request-18-0-1
decrease in aerosol emissions,reduction in atmospheric aerosols,request-18-0-2
reduction in atmospheric aerosols,decrease in global dimming,request-18-0-3
decrease in global dimming,increase in solar radiation absorption,request-18-0-4
increase in solar radiation absorption,accelerated global warming,request-18-0-5
accelerated global warming,enhanced greenland ice melt,request-18-0-6
enhanced greenland ice melt,increased freshwater influx into the north atlantic,request-18-0-7
increased freshwater influx into the north atlantic,reduction in north atlantic seawater salinity,request-18-0-8
reduction in north atlantic seawater salinity,weakening of thermohaline circulation,request-18-0-9
weakening of thermohaline circulation,collapse of the atlantic meridional overturning circulation,request-18-0-10
co2 mitigation,increased use of biofuels,request-18-1-0
increased use of biofuels,deforestation for biofuel production,request-18-1-1
deforestation for biofuel production,reduction in forest cover,request-18-1-2
reduction in forest cover,alteration of evapotranspiration,request-18-1-3
alteration of evapotranspiration,changes in atmospheric moisture distribution,request-18-1-4
changes in atmospheric moisture distribution,altered precipitation patterns over the north atlantic,request-18-1-5
altered precipitation patterns over the north atlantic,increased freshwater input into the north atlantic,request-18-1-6
increased freshwater input into the north atlantic,decrease in seawater salinity,request-18-1-7
decrease in seawater salinity,weakening of thermohaline circulation,request-18-1-8
weakening of thermohaline circulation,collapse of the atlantic meridional overturning circulation,request-18-1-9
co2 mitigation,implementation of geoengineering techniques,request-18-2-0
implementation of geoengineering techniques,deployment of solar radiation management,request-18-2-1
deployment of solar radiation management,altered atmospheric circulation patterns,request-18-2-2
altered atmospheric circulation patterns,changes in precipitation distribution,request-18-2-3
changes in precipitation distribution,increased freshwater input into the north atlantic,request-18-2-4
increased freshwater input into the north atlantic,reduction in seawater salinity,request-18-2-5
reduction in seawater salinity,weakening of thermohaline circulation,request-18-2-6
weakening of thermohaline circulation,collapse of the atlantic meridional overturning circulation,request-18-2-7
stronger amoc in rcp85 framework,increased northward heat transport,request-19-0-0
increased northward heat transport,elevated sea surface temperatures in the north atlantic,request-19-0-1
elevated sea surface temperatures in the north atlantic,elevated air temperatures in the north atlantic,request-19-0-2
stronger amoc in rcp85 framework,decreased sea ice cover,request-19-1-0
decreased sea ice cover,reduced albedo,request-19-1-1
reduced albedo,increased absorption of solar radiation,request-19-1-2
increased absorption of solar radiation,elevated sea surface and air temperatures in the north atlantic,request-19-1-3
stronger amoc in rcp85 framework,enhanced vertical mixing in the ocean,request-19-2-0
enhanced vertical mixing in the ocean,release of heat from deep ocean layers,request-19-2-1
release of heat from deep ocean layers,elevated sea surface temperatures in the north atlantic,request-19-2-2
stronger amoc in rcp85 framework,changes in atmospheric circulation patterns,request-19-3-0
changes in atmospheric circulation patterns,increased warm air advection over the north atlantic,request-19-3-1
increased warm air advection over the north atlantic,elevated air temperatures in the north atlantic,request-19-3-2
the hottest pathway resulting in 45+ degrees of warming by the end of the century,melting of polar ice caps,request-20-0-0
melting of polar ice caps,opening of new arctic shipping routes,request-20-0-1
opening of new arctic shipping routes,increase in global trade,request-20-0-2
increase in global trade,boost in economic activities,request-20-0-3
boost in economic activities,the absolute highest economic growth,request-20-0-4
the hottest pathway resulting in 45+ degrees of warming by the end of the century,melting of permafrost releasing trapped methane,request-20-1-0
melting of permafrost releasing trapped methane,further acceleration of resource extraction in newly accessible areas,request-20-1-1
further acceleration of resource extraction in newly accessible areas,increased energy production,request-20-1-2
increased energy production,economic growth driven by the energy sector,request-20-1-3
economic growth driven by the energy sector,the absolute highest economic growth,request-20-1-4
the hottest pathway resulting in 45+ degrees of warming by the end of the century,expansion of habitable regions into higher latitudes,request-20-2-0
expansion of habitable regions into higher latitudes,development and colonization of new lands,request-20-2-1
development and colonization of new lands,economic activities in construction and agriculture,request-20-2-2
economic activities in construction and agriculture,economic growth,request-20-2-3
economic growth,the absolute highest economic growth,request-20-2-4
the hottest pathway resulting in 45+ degrees of warming by the end of the century,increased carbon dioxide levels promoting plant growth,request-20-3-0
increased carbon dioxide levels promoting plant growth,enhanced agricultural yields in certain regions,request-20-3-1
enhanced agricultural yields in certain regions,growth in agribusiness,request-20-3-2
growth in agribusiness,economic growth,request-20-3-3
economic growth,the absolute highest economic growth,request-20-3-4
the hottest pathway resulting in 45+ degrees of warming by the end of the century,increased investment in climate adaptation technologies,request-20-4-0
increased investment in climate adaptation technologies,innovation and growth in technology sectors,request-20-4-1
innovation and growth in technology sectors,economic growth through technological advancement,request-20-4-2
economic growth through technological advancement,the absolute highest economic growth,request-20-4-3
the hottest pathway resulting in 45+ degrees of warming by the end of the century,greater need for climateresilient infrastructure,request-20-5-0
greater need for climateresilient infrastructure,massive infrastructure development projects,request-20-5-1
massive infrastructure development projects,job creation and economic stimulation,request-20-5-2
