cause,effect,custom_id
groundwater contamination,water pollution,request-83-2-3
water pollution,water scarcity,request-83-2-4
water scarcity,water competition,request-83-2-5
water competition,water related conflicts,request-83-2-6
lithium extraction,land acquisition,request-83-3-0
land acquisition,displacement of local communities,request-83-3-1
displacement of local communities,loss of traditional water sources,request-83-3-2
loss of traditional water sources,water scarcity,request-83-3-3
water scarcity,water competition,request-83-3-4
water competition,water related conflicts,request-83-3-5
lithium extraction,increased energy demand,request-83-4-0
increased energy demand,thermoelectric power plants,request-83-4-1
thermoelectric power plants,water usage for cooling,request-83-4-2
water usage for cooling,water diversion,request-83-4-3
water diversion,water scarcity,request-83-4-4
water scarcity,water competition,request-83-4-5
water competition,water related conflicts,request-83-4-6
human intervention in natural processes,alteration of ecosystem balance,request-84-0-0
alteration of ecosystem balance,disruption of food chains,request-84-0-1
disruption of food chains,decline of species populations,request-84-0-2
decline of species populations,loss of biodiversity,request-84-0-3
loss of biodiversity,dangers,request-84-0-4
human intervention in natural processes,release of pollutants into environment,request-84-1-0
release of pollutants into environment,contamination of water and air,request-84-1-1
contamination of water and air,health problems in humans and animals,request-84-1-2
health problems in humans and animals,increased mortality rates,request-84-1-3
increased mortality rates,dangers,request-84-1-4
human intervention in natural processes,deforestation and land degradation,request-84-2-0
deforestation and land degradation,soil erosion and landslides,request-84-2-1
soil erosion and landslides,increased risk of natural disasters,request-84-2-2
increased risk of natural disasters,dangers,request-84-2-3
human intervention in natural processes,climate change and global warming,request-84-3-0
climate change and global warming,rising sea levels and extreme weather,request-84-3-1
rising sea levels and extreme weather,devastating storms and floods,request-84-3-2
devastating storms and floods,dangers,request-84-3-3
human intervention in natural processes,overexploitation of natural resources,request-84-4-0
overexploitation of natural resources,depletion of essential resources,request-84-4-1
depletion of essential resources,social and economic instability,request-84-4-2
social and economic instability,dangers,request-84-4-3
the soil damage from lithium extraction,the release of toxic chemicals into the environment,request-85-0-0
the release of toxic chemicals into the environment,the contamination of nearby water sources,request-85-0-1
the contamination of nearby water sources,the evaporation of contaminated water into the air,request-85-0-2
the evaporation of contaminated water into the air,air contamination,request-85-0-3
the soil damage from lithium extraction,the destruction of natural habitats,request-85-1-0
the destruction of natural habitats,the displacement of wildlife into nearby areas,request-85-1-1
the displacement of wildlife into nearby areas,the disturbance of natural ecosystems,request-85-1-2
the disturbance of natural ecosystems,the release of pollutants into the air,request-85-1-3
the release of pollutants into the air,air contamination,request-85-1-4
the soil damage from lithium extraction,the increased risk of landslides and erosion,request-85-2-0
the increased risk of landslides and erosion,the transportation of pollutants through wind and water,request-85-2-1
the transportation of pollutants through wind and water,the deposition of pollutants in nearby areas,request-85-2-2
the deposition of pollutants in nearby areas,the release of pollutants into the air,request-85-2-3
the release of pollutants into the air,air contamination,request-85-2-4
the soil damage from lithium extraction,the alteration of soil ph levels,request-85-3-0
the alteration of soil ph levels,the increased mobility of heavy metals,request-85-3-1
the increased mobility of heavy metals,the uptake of heavy metals by plants,request-85-3-2
the uptake of heavy metals by plants,the release of volatile organic compounds into the air,request-85-3-3
the release of volatile organic compounds into the air,air contamination,request-85-3-4
green co2,increased atmospheric co2 concentration,request-86-0-0
increased atmospheric co2 concentration,trapped heat in the atmosphere,request-86-0-1
trapped heat in the atmosphere,rising global temperatures,request-86-0-2
rising global temperatures,global warming,request-86-0-3
green co2,enhanced plant growth,request-86-1-0
enhanced plant growth,increased oxygen consumption,request-86-1-1
increased oxygen consumption,depletion of oxygen in the atmosphere,request-86-1-2
depletion of oxygen in the atmosphere,disruption of earth's carbon cycle,request-86-1-3
disruption of earth's carbon cycle,rising global temperatures,request-86-1-4
rising global temperatures,global warming,request-86-1-5
green co2,accelerated photosynthesis,request-86-2-0
accelerated photosynthesis,increased release of volatile organic compounds,request-86-2-1
increased release of volatile organic compounds,formation of groundlevel ozone,request-86-2-2
formation of groundlevel ozone,enhanced greenhouse effect,request-86-2-3
enhanced greenhouse effect,rising global temperatures,request-86-2-4
rising global temperatures,global warming,request-86-2-5
green co2,increased carbon sequestration,request-86-3-0
increased carbon sequestration,altered soil chemistry,request-86-3-1
altered soil chemistry,changes in microbial communities,request-86-3-2
changes in microbial communities,release of methane and nitrous oxide,request-86-3-3
release of methane and nitrous oxide,enhanced greenhouse effect,request-86-3-4
enhanced greenhouse effect,rising global temperatures,request-86-3-5
rising global temperatures,global warming,request-86-3-6
green co2,stimulated algae growth,request-86-4-0
stimulated algae growth,increased ocean acidification,request-86-4-1
increased ocean acidification,impaired marine ecosystems,request-86-4-2
impaired marine ecosystems,disruption of ocean carbon cycle,request-86-4-3
disruption of ocean carbon cycle,rising global temperatures,request-86-4-4
rising global temperatures,global warming,request-86-4-5
gasoline burning,carbon dioxide production,request-87-0-0
carbon dioxide production,atmospheric carbon dioxide increase,request-87-0-1
atmospheric carbon dioxide increase,global warming,request-87-0-2
global warming,thawing of permafrost,request-87-0-3
thawing of permafrost,methane release from permafrost,request-87-0-4
methane release from permafrost,methane,request-87-0-5
gasoline burning,carbon dioxide production,request-87-1-0
carbon dioxide production,atmospheric carbon dioxide increase,request-87-1-1
atmospheric carbon dioxide increase,ocean acidification,request-87-1-2
ocean acidification,phytoplankton growth reduction,request-87-1-3
phytoplankton growth reduction,methane production by microbes,request-87-1-4
methane production by microbes,methane,request-87-1-5
gasoline burning,carbon dioxide production,request-87-2-0
carbon dioxide production,atmospheric carbon dioxide increase,request-87-2-1
atmospheric carbon dioxide increase,global warming,request-87-2-2
global warming,rice paddy field flooding increase,request-87-2-3
rice paddy field flooding increase,methane production by microbes,request-87-2-4
methane production by microbes,methane,request-87-2-5
gasoline burning,nitrogen oxide production,request-87-3-0
nitrogen oxide production,atmospheric nitrogen oxide increase,request-87-3-1
atmospheric nitrogen oxide increase,ozone layer depletion,request-87-3-2
ozone layer depletion,uv radiation increase,request-87-3-3
uv radiation increase,methane production by microbes,request-87-3-4
methane production by microbes,methane,request-87-3-5
cars,emissions,request-88-0-0
emissions,air pollution,request-88-0-1
cars,fuel combustion,request-88-1-0
fuel combustion,emissions,request-88-1-1
emissions,air pollution,request-88-1-2
cars,engine noise,request-88-2-0
engine noise,noise pollution,request-88-2-1
noise pollution,environmental pollution,request-88-2-2
cars,oil leaks,request-88-3-0
oil leaks,oil spills,request-88-3-1
oil spills,water pollution,request-88-3-2
cars,manufacturing process,request-88-4-0
manufacturing process,resource extraction,request-88-4-1
resource extraction,environmental degradation,request-88-4-2
environmental degradation,pollution,request-88-4-3
cars,battery production,request-88-5-0
battery production,toxic waste,request-88-5-1
toxic waste,soil pollution,request-88-5-2
cars,traffic congestion,request-88-6-0
traffic congestion,idling engines,request-88-6-1
idling engines,emissions,request-88-6-2
emissions,air pollution,request-88-6-3
cars,road construction,request-88-7-0
road construction,land degradation,request-88-7-1
land degradation,soil erosion,request-88-7-2
soil erosion,water pollution,request-88-7-3
trees,drought,request-89-0-0
drought,dry underbrush,request-89-0-1
dry underbrush,spark,request-89-0-2
spark,forest fires,request-89-0-3
trees,dead branches,request-89-1-0
dead branches,dry leaves,request-89-1-1
dry leaves,ember,request-89-1-2
ember,forest fires,request-89-1-3
trees,lightning strike,request-89-2-0
lightning strike,ignited tree,request-89-2-1
ignited tree,spreading flames,request-89-2-2
spreading flames,forest fires,request-89-2-3
trees,human activity,request-89-3-0
human activity,careless cigarette,request-89-3-1
careless cigarette,spark,request-89-3-2
spark,forest fires,request-89-3-3
trees,strong winds,request-89-4-0
strong winds,downed power lines,request-89-4-1
downed power lines,electrical spark,request-89-4-2
electrical spark,forest fires,request-89-4-3
trees,insect infestation,request-89-5-0
insect infestation,dead trees,request-89-5-1
dead trees,dry underbrush,request-89-5-2
dry underbrush,forest fires,request-89-5-3
trees,climate change,request-89-6-0
climate change,rising temperatures,request-89-6-1
rising temperatures,drought,request-89-6-2
drought,forest fires,request-89-6-3
increase from 25% to 80% humidity,heavy rainfall,request-90-0-0
heavy rainfall,flash flood,request-90-0-1
flash flood,rapidly rising water level,request-90-0-2
rapidly rising water level,drown,request-90-0-3
increase from 25% to 80% humidity,moist air saturation,request-90-1-0
moist air saturation,water vapor condensation,request-90-1-1
water vapor condensation,heavy fog formation,request-90-1-2
heavy fog formation,reduced visibility,request-90-1-3
reduced visibility,boating accident,request-90-1-4
boating accident,drown,request-90-1-5
increase from 25% to 80% humidity,atmospheric instability,request-90-2-0
atmospheric instability,thunderstorm formation,request-90-2-1
thunderstorm formation,strong winds,request-90-2-2
strong winds,capsized boat,request-90-2-3
capsized boat,drown,request-90-2-4
increase from 25% to 80% humidity,rapid evaporation,request-90-3-0
rapid evaporation,water level rise,request-90-3-1
water level rise,flooding,request-90-3-2
flooding,electrical shock,request-90-3-3
electrical shock,drown,request-90-3-4
increase from 25% to 80% humidity,moisture accumulation,request-90-4-0
moisture accumulation,structural damage,request-90-4-1
structural damage,building collapse,request-90-4-2
building collapse,debris trap,request-90-4-3
debris trap,drown,request-90-4-4
trees' carbon storage and release upon death,decomposition of dead trees by microorganisms,request-91-0-0
decomposition of dead trees by microorganisms,release of stored carbon into the atmosphere as co2,request-91-0-1
release of stored carbon into the atmosphere as co2,increase in atmospheric co2 concentration,request-91-0-2
increase in atmospheric co2 concentration,"trapping of heat by co2, a greenhouse gas",request-91-0-3
"trapping of heat by co2, a greenhouse gas",global warming,request-91-0-4
trees' carbon storage and release upon death,wildfires or forest fires,request-91-1-0
wildfires or forest fires,"combustion of trees, releasing stored carbon into the atmosphere as co2",request-91-1-1
"combustion of trees, releasing stored carbon into the atmosphere as co2",increase in atmospheric co2 concentration,request-91-1-2
increase in atmospheric co2 concentration,"trapping of heat by co2, a greenhouse gas",request-91-1-3
"trapping of heat by co2, a greenhouse gas",global warming,request-91-1-4
trees' carbon storage and release upon death,insect infestations or disease outbreaks,request-91-2-0
insect infestations or disease outbreaks,"tree mortality, leading to decomposition or burning",request-91-2-1
"tree mortality, leading to decomposition or burning",release of stored carbon into the atmosphere as co2,request-91-2-2
release of stored carbon into the atmosphere as co2,increase in atmospheric co2 concentration,request-91-2-3
increase in atmospheric co2 concentration,"trapping of heat by co2, a greenhouse gas",request-91-2-4
"trapping of heat by co2, a greenhouse gas",global warming,request-91-2-5
trees' carbon storage and release upon death,logging or timber harvesting,request-91-3-0
logging or timber harvesting,burning of wood products or decomposition of waste wood,request-91-3-1
burning of wood products or decomposition of waste wood,release of stored carbon into the atmosphere as co2,request-91-3-2
release of stored carbon into the atmosphere as co2,increase in atmospheric co2 concentration,request-91-3-3
increase in atmospheric co2 concentration,"trapping of heat by co2, a greenhouse gas",request-91-3-4
"trapping of heat by co2, a greenhouse gas",global warming,request-91-3-5
lower heat capacity of land temperatures,land temperatures respond more quickly to changes in radiative forcing,request-92-0-0
land temperatures respond more quickly to changes in radiative forcing,land temperatures warm more rapidly than sea temperatures,request-92-0-1
land temperatures warm more rapidly than sea temperatures,the faster warming of land temperatures compared to sea temperatures,request-92-0-2
lower heat capacity of land temperatures,less energy is required to change land temperatures,request-92-1-0
less energy is required to change land temperatures,land temperatures are more sensitive to climate forcing,request-92-1-1
land temperatures are more sensitive to climate forcing,land temperatures warm more rapidly than sea temperatures,request-92-1-2
land temperatures warm more rapidly than sea temperatures,the faster warming of land temperatures compared to sea temperatures,request-92-1-3
lower heat capacity of land temperatures,land has a shorter thermal inertia than sea,request-92-2-0
land has a shorter thermal inertia than sea,land temperatures adjust more quickly to changes in atmospheric conditions,request-92-2-1
land temperatures adjust more quickly to changes in atmospheric conditions,land temperatures warm more rapidly than sea temperatures,request-92-2-2
land temperatures warm more rapidly than sea temperatures,the faster warming of land temperatures compared to sea temperatures,request-92-2-3
lower heat capacity of land temperatures,land has a lower thermal mass than sea,request-92-3-0
land has a lower thermal mass than sea,land temperatures are more susceptible to rapid warming,request-92-3-1
land temperatures are more susceptible to rapid warming,land temperatures warm more rapidly than sea temperatures,request-92-3-2
land temperatures warm more rapidly than sea temperatures,the faster warming of land temperatures compared to sea temperatures,request-92-3-3
climate change,rising global temperatures,request-93-0-0
rising global temperatures,increased frequency of natural disasters,request-93-0-1
increased frequency of natural disasters,emotional trauma in children,request-93-0-2
emotional trauma in children,increased anxiety in parents,request-93-0-3
increased anxiety in parents,decreased motivation in parents,request-93-0-4
decreased motivation in parents,lazy parenting,request-93-0-5
climate change,devastating economic impact,request-93-1-0
devastating economic impact,increased financial stress on families,request-93-1-1
increased financial stress on families,decreased quality time with children,request-93-1-2
decreased quality time with children,neglect of parental responsibilities,request-93-1-3
neglect of parental responsibilities,lazy parenting,request-93-1-4
climate change,disruption of food supply chains,request-93-2-0
disruption of food supply chains,increased food insecurity,request-93-2-1
increased food insecurity,malnutrition in children,request-93-2-2
malnutrition in children,decreased energy levels in children,request-93-2-3
decreased energy levels in children,parents' lack of effort in engaging with children,request-93-2-4
parents' lack of effort in engaging with children,lazy parenting,request-93-2-5
climate change,increased migration and displacement,request-93-3-0
increased migration and displacement,social isolation in families,request-93-3-1
social isolation in families,decreased sense of community,request-93-3-2
decreased sense of community,lack of support systems for parents,request-93-3-3
lack of support systems for parents,feeling overwhelmed by parental responsibilities,request-93-3-4
feeling overwhelmed by parental responsibilities,lazy parenting,request-93-3-5
climate change,increased air pollution,request-93-4-0
increased air pollution,respiratory problems in children,request-93-4-1
respiratory problems in children,increased medical expenses,request-93-4-2
increased medical expenses,financial burden on families,request-93-4-3
financial burden on families,parents' distraction from parenting responsibilities,request-93-4-4
parents' distraction from parenting responsibilities,lazy parenting,request-93-4-5
co2,global warming,request-94-0-0
global warming,rising sea levels,request-94-0-1
rising sea levels,coastal flooding,request-94-0-2
coastal flooding,catastrophe,request-94-0-3
co2,climate change,request-94-1-0
climate change,extreme weather events,request-94-1-1
extreme weather events,devastating storms,request-94-1-2
devastating storms,catastrophe,request-94-1-3
co2,ocean acidification,request-94-2-0
ocean acidification,marine life decline,request-94-2-1
marine life decline,ecosystem collapse,request-94-2-2
ecosystem collapse,catastrophe,request-94-2-3
co2,temperature increase,request-94-3-0
temperature increase,melting of polar ice caps,request-94-3-1
melting of polar ice caps,sea level rise,request-94-3-2
sea level rise,catastrophe,request-94-3-3
co2,disruption of food chains,request-94-4-0
disruption of food chains,crop failures,request-94-4-1
crop failures,food shortages,request-94-4-2
food shortages,catastrophe,request-94-4-3
co2,increased wildfires,request-94-5-0
increased wildfires,air and water pollution,request-94-5-1
air and water pollution,human health crisis,request-94-5-2
human health crisis,catastrophe,request-94-5-3
co2,shift in weather patterns,request-94-6-0
shift in weather patterns,droughts and famines,request-94-6-1
droughts and famines,social unrest,request-94-6-2
social unrest,catastrophe,request-94-6-3
co2,loss of biodiversity,request-94-7-0
loss of biodiversity,ecosystem disruption,request-94-7-1
ecosystem disruption,unstable ecosystems,request-94-7-2
unstable ecosystems,catastrophe,request-94-7-3
nothing in the environment,a lack of solar radiation absorption,request-95-0-0
a lack of solar radiation absorption,a decrease in atmospheric heat,request-95-0-1
a decrease in atmospheric heat,a drop in planetary temperature,request-95-0-2
nothing in the environment,no volcanic eruptions,request-95-1-0
no volcanic eruptions,no sulfur dioxide emissions,request-95-1-1
no sulfur dioxide emissions,no global cooling,request-95-1-2
no global cooling,a drop in planetary temperature,request-95-1-3
nothing in the environment,no human activities,request-95-2-0
no human activities,no greenhouse gas emissions,request-95-2-1
no greenhouse gas emissions,no global warming,request-95-2-2
no global warming,a drop in planetary temperature,request-95-2-3
nothing in the environment,no deforestation,request-95-3-0
no deforestation,no reduction in carbon sequestration,request-95-3-1
no reduction in carbon sequestration,no increased atmospheric carbon dioxide,request-95-3-2
no increased atmospheric carbon dioxide,a drop in planetary temperature,request-95-3-3
nothing in the environment,a change in earth's orbit,request-95-4-0
a change in earth's orbit,a decrease in solar radiation,request-95-4-1
a decrease in solar radiation,a drop in planetary temperature,request-95-4-2
