cause,effect,custom_id
improved female education lowering birth rates,better access to contraceptives,request-22-1-2
better access to contraceptives,decline in birth rates this century,request-22-1-3
genuine population decline beyond expected levels,environmental degradation affecting fertility,request-22-2-0
environmental degradation affecting fertility,climate change impacting agricultural productivity,request-22-2-1
climate change impacting agricultural productivity,resource scarcity leading to family planning,request-22-2-2
resource scarcity leading to family planning,decline in birth rates this century,request-22-2-3
genuine population decline beyond expected levels,political instability causing migration,request-22-3-0
political instability causing migration,loss of workforce impacting family growth,request-22-3-1
loss of workforce impacting family growth,decline in birth rates this century,request-22-3-2
china implements policies to reduce carbon emissions,china's industries adopt cleaner technologies,request-23-0-0
china's industries adopt cleaner technologies,china's energy consumption decreases,request-23-0-1
china's energy consumption decreases,global greenhouse gas emissions reduce,request-23-0-2
global greenhouse gas emissions reduce,china's air quality improves,request-23-0-3
china's air quality improves,china's public health improves,request-23-0-4
china's public health improves,global health benefits from reduced emissions,request-23-0-5
global health benefits from reduced emissions,most emissions are reduced globally,request-23-0-6
china invests in renewable energy,china's reliance on coal decreases,request-23-1-0
china's reliance on coal decreases,china's carbon emissions decrease,request-23-1-1
china's carbon emissions decrease,china's energy mix becomes greener,request-23-1-2
china's energy mix becomes greener,china's energy efficiency improves,request-23-1-3
china's energy efficiency improves,global carbon emissions decrease,request-23-1-4
global carbon emissions decrease,most emissions are reduced globally,request-23-1-5
china enforces stricter environmental regulations,china's factories comply with new standards,request-23-2-0
china's factories comply with new standards,china's industrial emissions decrease,request-23-2-1
china's industrial emissions decrease,china's overall emissions decrease,request-23-2-2
china's overall emissions decrease,china's international trade influences other countries,request-23-2-3
china's international trade influences other countries,other countries adopt similar regulations,request-23-2-4
other countries adopt similar regulations,global emissions decrease,request-23-2-5
global emissions decrease,most emissions are reduced globally,request-23-2-6
china's government promotes electric vehicles,china's automobile industry shifts to electric,request-23-3-0
china's automobile industry shifts to electric,china's vehicle emissions decrease,request-23-3-1
china's vehicle emissions decrease,china's transportation sector becomes greener,request-23-3-2
china's transportation sector becomes greener,global automobile industry follows suit,request-23-3-3
global automobile industry follows suit,global vehicle emissions decrease,request-23-3-4
global vehicle emissions decrease,most emissions are reduced globally,request-23-3-5
china's agriculture sector adopts sustainable practices,china's agricultural emissions decrease,request-23-4-0
china's agricultural emissions decrease,china's food production becomes more efficient,request-23-4-1
china's food production becomes more efficient,china's food exports increase,request-23-4-2
china's food exports increase,other countries adopt similar practices,request-23-4-3
other countries adopt similar practices,global agricultural emissions decrease,request-23-4-4
global agricultural emissions decrease,most emissions are reduced globally,request-23-4-5
industrialization in india,increase in factory operations,request-24-0-0
increase in factory operations,burning of fossil fuels,request-24-0-1
burning of fossil fuels,emission of greenhouse gases,request-24-0-2
emission of greenhouse gases,global warming,request-24-0-3
global warming,rising sea levels,request-24-0-4
rising sea levels,increased coastal erosion,request-24-0-5
increased coastal erosion,more emissions,request-24-0-6
population growth in india,increase in demand for energy,request-24-1-0
increase in demand for energy,burning of fossil fuels,request-24-1-1
burning of fossil fuels,emission of greenhouse gases,request-24-1-2
emission of greenhouse gases,global warming,request-24-1-3
global warming,rising sea levels,request-24-1-4
rising sea levels,increased coastal erosion,request-24-1-5
increased coastal erosion,more emissions,request-24-1-6
deforestation in india,loss of carbon sinks,request-24-2-0
loss of carbon sinks,increased carbon dioxide levels in the atmosphere,request-24-2-1
increased carbon dioxide levels in the atmosphere,global warming,request-24-2-2
global warming,rising sea levels,request-24-2-3
rising sea levels,increased coastal erosion,request-24-2-4
increased coastal erosion,more emissions,request-24-2-5
expansion of agriculture in india,use of chemical fertilizers,request-24-3-0
use of chemical fertilizers,runoff of chemicals into water bodies,request-24-3-1
runoff of chemicals into water bodies,water pollution,request-24-3-2
water pollution,degradation of natural ecosystems,request-24-3-3
degradation of natural ecosystems,release of stored carbon,request-24-3-4
release of stored carbon,global warming,request-24-3-5
global warming,rising sea levels,request-24-3-6
rising sea levels,increased coastal erosion,request-24-3-7
increased coastal erosion,more emissions,request-24-3-8
increase in transportation in india,burning of fossil fuels,request-24-4-0
burning of fossil fuels,emission of greenhouse gases,request-24-4-1
emission of greenhouse gases,global warming,request-24-4-2
global warming,rising sea levels,request-24-4-3
rising sea levels,increased coastal erosion,request-24-4-4
increased coastal erosion,more emissions,request-24-4-5
increase in manufacturing in india,burning of fossil fuels,request-24-5-0
burning of fossil fuels,emission of greenhouse gases,request-24-5-1
emission of greenhouse gases,global warming,request-24-5-2
global warming,rising sea levels,request-24-5-3
rising sea levels,increased coastal erosion,request-24-5-4
