cause,effect,custom_id
"increased upwelling of warm, salty water from the tropics",enhanced ocean heat content in the north atlantic,request-19-2-1
enhanced ocean heat content in the north atlantic,increased sea surface temperatures  in the north atlantic,request-19-2-2
increased sea surface temperatures  in the north atlantic,enhanced atmospheric heating due to warmer ssts,request-19-2-3
enhanced atmospheric heating due to warmer ssts,elevated air temperatures in the north atlantic relative to rcp85ctrl,request-19-2-4
the hottest pathway resulting in 45+ degrees of warming by the end of the century,"increased frequency and intensity of heatwaves, droughts, and storms",request-20-0-0
"increased frequency and intensity of heatwaves, droughts, and storms",decreased crop yields and livestock productivity,request-20-0-1
decreased crop yields and livestock productivity,food price inflation and reduced food security,request-20-0-2
food price inflation and reduced food security,economic slowdown due to increased food and energy costs,request-20-0-3
economic slowdown due to increased food and energy costs,decreased investment in other sectors due to economic uncertainty,request-20-0-4
decreased investment in other sectors due to economic uncertainty,absolute highest economic growth,request-20-0-5
the hottest pathway resulting in 45+ degrees of warming by the end of the century,increased sea levels and coastal flooding,request-20-1-0
increased sea levels and coastal flooding,displacement of coastal populations,request-20-1-1
displacement of coastal populations,increased pressure on inland resources,request-20-1-2
increased pressure on inland resources,social unrest and political instability,request-20-1-3
social unrest and political instability,decreased foreign direct investment,request-20-1-4
decreased foreign direct investment,absolute highest economic growth,request-20-1-5
the hottest pathway resulting in 45+ degrees of warming by the end of the century,increased ocean acidification,request-20-2-0
increased ocean acidification,decreased fish populations,request-20-2-1
decreased fish populations,collapse of fishing industries,request-20-2-2
collapse of fishing industries,job losses and decreased economic activity in coastal regions,request-20-2-3
job losses and decreased economic activity in coastal regions,decreased consumer spending due to economic hardship,request-20-2-4
decreased consumer spending due to economic hardship,absolute highest economic growth,request-20-2-5
people's anxiety,causes,request-21-0-0
causes,increased heart rate,request-21-0-1
increased heart rate,which,request-21-0-2
which,triggers,request-21-0-3
triggers,hyperventilation,request-21-0-4
hyperventilation,leading to,request-21-0-5
leading to,increased oxygen intake and co₂ release,request-21-0-6
people's anxiety,leads to,request-21-1-0
leads to,increased muscle tension,request-21-1-1
increased muscle tension,which,request-21-1-2
which,results in,request-21-1-3
results in,shallow breathing,request-21-1-4
shallow breathing,causing,request-21-1-5
causing,increased oxygen intake and co₂ release,request-21-1-6
people's anxiety,induces,request-21-2-0
induces,racing thoughts,request-21-2-1
racing thoughts,which,request-21-2-2
which,leads to,request-21-2-3
leads to,rapid breathing,request-21-2-4
rapid breathing,resulting in,request-21-2-5
resulting in,increased oxygen intake and co₂ release,request-21-2-6
people's anxiety,causes,request-21-3-0
causes,increased adrenaline production,request-21-3-1
increased adrenaline production,which,request-21-3-2
which,leads to,request-21-3-3
leads to,faster and deeper breathing,request-21-3-4
faster and deeper breathing,resulting in,request-21-3-5
resulting in,increased oxygen intake and co₂ release,request-21-3-6
people's anxiety,triggers,request-21-4-0
triggers,panic attacks,request-21-4-1
panic attacks,which,request-21-4-2
which,involve,request-21-4-3
involve,heavy breathing,request-21-4-4
heavy breathing,leading to,request-21-4-5
leading to,increased oxygen intake and co₂ release,request-21-4-6
genuine population decline beyond expected levels,increased awareness and concern about environmental issues,request-22-0-0
increased awareness and concern about environmental issues,growing support for family planning and contraception initiatives,request-22-0-1
growing support for family planning and contraception initiatives,increased access to education for women,request-22-0-2
increased access to education for women,delayed marriage and childbearing ages,request-22-0-3
delayed marriage and childbearing ages,decline in birth rates this century,request-22-0-4
genuine population decline beyond expected levels,economic instability and uncertainty,request-22-1-0
economic instability and uncertainty,reduced job security and income,request-22-1-1
reduced job security and income,increased cost of living,request-22-1-2
increased cost of living,delayed marriage and childbearing due to economic reasons,request-22-1-3
delayed marriage and childbearing due to economic reasons,decline in birth rates this century,request-22-1-4
genuine population decline beyond expected levels,urbanization and migration to cities,request-22-2-0
urbanization and migration to cities,limited housing and resources in urban areas,request-22-2-1
limited housing and resources in urban areas,increased cost of raising children in urban areas,request-22-2-2
increased cost of raising children in urban areas,deliberate decision to have fewer children,request-22-2-3
deliberate decision to have fewer children,decline in birth rates this century,request-22-2-4
