cause,effect,custom_id
changes in weather patterns,increased frequency of storms and hurricanes,request-13-3-3
increased frequency of storms and hurricanes,release of pollutants into water bodies,request-13-3-4
release of pollutants into water bodies,water pollution,request-13-3-5
water pollution,pollution,request-13-3-6
methane emissions,increased atmospheric methane concentration,request-13-4-0
increased atmospheric methane concentration,accelerated global warming,request-13-4-1
accelerated global warming,changes in ecosystems,request-13-4-2
changes in ecosystems,loss of biodiversity,request-13-4-3
loss of biodiversity,disruption of natural processes that clean the environment,request-13-4-4
disruption of natural processes that clean the environment,increased pollution,request-13-4-5
increased pollution,pollution,request-13-4-6
methane emissions,increased atmospheric methane concentration,request-13-5-0
increased atmospheric methane concentration,accelerated global warming,request-13-5-1
accelerated global warming,changes in agricultural patterns,request-13-5-2
changes in agricultural patterns,increased use of chemical fertilizers,request-13-5-3
increased use of chemical fertilizers,release of pollutants into water bodies,request-13-5-4
release of pollutants into water bodies,water pollution,request-13-5-5
water pollution,pollution,request-13-5-6
methane emissions,increased atmospheric methane concentration,request-13-6-0
increased atmospheric methane concentration,accelerated global warming,request-13-6-1
accelerated global warming,changes in industrial practices,request-13-6-2
changes in industrial practices,increased use of fossil fuels,request-13-6-3
increased use of fossil fuels,release of pollutants into the air,request-13-6-4
release of pollutants into the air,air pollution,request-13-6-5
air pollution,pollution,request-13-6-6
methane emissions,increased atmospheric methane concentration,request-13-7-0
increased atmospheric methane concentration,accelerated global warming,request-13-7-1
accelerated global warming,changes in transportation patterns,request-13-7-2
changes in transportation patterns,increased use of vehicles,request-13-7-3
increased use of vehicles,release of pollutants into the air,request-13-7-4
release of pollutants into the air,air pollution,request-13-7-5
air pollution,pollution,request-13-7-6
methane emissions,increased atmospheric methane concentration,request-13-8-0
increased atmospheric methane concentration,accelerated global warming,request-13-8-1
accelerated global warming,changes in energy production,request-13-8-2
changes in energy production,increased use of coal and oil,request-13-8-3
increased use of coal and oil,release of pollutants into the air,request-13-8-4
release of pollutants into the air,air pollution,request-13-8-5
air pollution,pollution,request-13-8-6
methane emissions,increased atmospheric methane concentration,request-13-9-0
increased atmospheric methane concentration,accelerated global warming,request-13-9-1
accelerated global warming,changes in waste management practices,request-13-9-2
changes in waste management practices,increased production of waste,request-13-9-3
increased production of waste,release of pollutants into the environment,request-13-9-4
release of pollutants into the environment,pollution,request-13-9-5
methane emissions,increased atmospheric methane concentration,request-13-10-0
increased atmospheric methane concentration,accelerated global warming,request-13-10-1
accelerated global warming,changes in human behavior,request-13-10-2
changes in human behavior,increased consumption of goods,request-13-10-3
increased consumption of goods,increased production of waste,request-13-10-4
increased production of waste,release of pollutants into the environment,request-13-10-5
release of pollutants into the environment,pollution,request-13-10-6
methane release into arctic ocean sediments and waters,increased methane concentration in water column,request-14-0-0
increased methane concentration in water column,warming of subsea permafrost due to methane's greenhouse effect,request-14-0-1
warming of subsea permafrost due to methane's greenhouse effect,thawing of subsea permafrost,request-14-0-2
thawing of subsea permafrost,decomposition of methane hydrates,request-14-0-3
methane release into arctic ocean sediments and waters,"methane bubbles rise to the surface, reducing pressure on hydrates",request-14-1-0
"methane bubbles rise to the surface, reducing pressure on hydrates",decomposition of methane hydrates due to reduced pressure,request-14-1-1
decomposition of methane hydrates due to reduced pressure,thawing of subsea permafrost as a result of hydrate decomposition,request-14-1-2
methane release into arctic ocean sediments and waters,methane's greenhouse effect warms the water column,request-14-2-0
methane's greenhouse effect warms the water column,warming of subsea permafrost due to warmer water,request-14-2-1
warming of subsea permafrost due to warmer water,thawing of subsea permafrost,request-14-2-2
thawing of subsea permafrost,decomposition of methane hydrates,request-14-2-3
methane release into arctic ocean sediments and waters,increased methane concentration in water column,request-14-3-0
increased methane concentration in water column,microbial oxidation of methane in water column,request-14-3-1
microbial oxidation of methane in water column,release of carbon dioxide and water as byproducts,request-14-3-2
release of carbon dioxide and water as byproducts,carbon dioxide's greenhouse effect warms the water column,request-14-3-3
carbon dioxide's greenhouse effect warms the water column,warming of subsea permafrost due to warmer water,request-14-3-4
warming of subsea permafrost due to warmer water,thawing of subsea permafrost,request-14-3-5
thawing of subsea permafrost,decomposition of methane hydrates,request-14-3-6
