cause,effect,custom_id
reduced consumer spending,decrease in market demand,request-15-7-2
decrease in market demand,supply chain adjustments,request-15-7-3
supply chain adjustments,shortages,request-15-7-4
shutdown of energy production,disruption of healthcare services,request-15-8-0
disruption of healthcare services,limited medical supplies,request-15-8-1
limited medical supplies,scarcity of essential medicines,request-15-8-2
scarcity of essential medicines,shortages,request-15-8-3
shutdown of energy production,decrease in mining operations,request-15-9-0
decrease in mining operations,reduced raw material extraction,request-15-9-1
reduced raw material extraction,supply deficits in manufacturing,request-15-9-2
supply deficits in manufacturing,shortages,request-15-9-3
shutdown of energy production,reduced energy supply,request-16-0-0
reduced energy supply,increased energy prices,request-16-0-1
increased energy prices,increased production costs,request-16-0-2
increased production costs,increased prices of goods and services,request-16-0-3
increased prices of goods and services,inflation,request-16-0-4
shutdown of energy production,reduced energy supply,request-16-1-0
reduced energy supply,energy shortages,request-16-1-1
energy shortages,decreased industrial output,request-16-1-2
decreased industrial output,reduced supply of goods,request-16-1-3
reduced supply of goods,higher market prices,request-16-1-4
higher market prices,inflation,request-16-1-5
shutdown of energy production,increased reliance on energy imports,request-16-2-0
increased reliance on energy imports,higher import costs,request-16-2-1
higher import costs,trade deficit expansion,request-16-2-2
trade deficit expansion,currency depreciation,request-16-2-3
currency depreciation,inflation,request-16-2-4
shutdown of energy production,job losses in energy sector,request-16-3-0
job losses in energy sector,reduced consumer spending,request-16-3-1
reduced consumer spending,economic slowdown,request-16-3-2
economic slowdown,monetary policy easing,request-16-3-3
monetary policy easing,increased money supply,request-16-3-4
increased money supply,inflation,request-16-3-5
shutdown of energy production,government subsidies for energy,request-16-4-0
government subsidies for energy,increased government spending,request-16-4-1
increased government spending,budget deficit growth,request-16-4-2
budget deficit growth,higher national debt,request-16-4-3
higher national debt,inflation,request-16-4-4
shutdown of energy production,energy rationing,request-16-5-0
energy rationing,operational limitations for businesses,request-16-5-1
operational limitations for businesses,supply chain disruptions,request-16-5-2
supply chain disruptions,product shortages,request-16-5-3
product shortages,price increases,request-16-5-4
price increases,inflation,request-16-5-5
shutdown of energy production,increased transportation costs,request-16-6-0
increased transportation costs,higher logistics expenses,request-16-6-1
higher logistics expenses,raised costs for goods delivery,request-16-6-2
raised costs for goods delivery,inflation,request-16-6-3
shutdown of energy production,shift to alternative energy sources,request-16-7-0
shift to alternative energy sources,investment in expensive technologies,request-16-7-1
investment in expensive technologies,increased capital expenditures,request-16-7-2
increased capital expenditures,higher production costs,request-16-7-3
higher production costs,inflation,request-16-7-4
shutdown of energy production,public unrest,request-16-8-0
public unrest,political instability,request-16-8-1
political instability,investor confidence decline,request-16-8-2
investor confidence decline,capital outflow,request-16-8-3
capital outflow,currency value drop,request-16-8-4
currency value drop,inflation,request-16-8-5
shutdown of energy production,reduction in exports,request-16-9-0
reduction in exports,trade imbalance,request-16-9-1
trade imbalance,weakened currency,request-16-9-2
weakened currency,increased cost of imports,request-16-9-3
increased cost of imports,inflation,request-16-9-4
shutdown of energy production,energy shortages,request-17-0-0
energy shortages,disruption of manufacturing,request-17-0-1
disruption of manufacturing,reduced production of goods,request-17-0-2
reduced production of goods,shortages,request-17-0-3
shutdown of energy production,energy shortages,request-17-1-0
energy shortages,blackouts,request-17-1-1
blackouts,disruption of distribution networks,request-17-1-2
disruption of distribution networks,shortages,request-17-1-3
shutdown of energy production,energy shortages,request-17-2-0
energy shortages,increased energy prices,request-17-2-1
increased energy prices,increased production costs,request-17-2-2
increased production costs,reduced production,request-17-2-3
reduced production,shortages,request-17-2-4
shutdown of energy production,energy shortages,request-17-3-0
energy shortages,increased energy prices,request-17-3-1
increased energy prices,increased transportation costs,request-17-3-2
increased transportation costs,decreased supply deliveries,request-17-3-3
decreased supply deliveries,shortages,request-17-3-4
shutdown of energy production,energy shortages,request-17-4-0
energy shortages,inability to power storage facilities,request-17-4-1
inability to power storage facilities,spoiling of perishable goods,request-17-4-2
spoiling of perishable goods,reduced food availability,request-17-4-3
reduced food availability,shortages,request-17-4-4
shutdown of energy production,energy shortages,request-17-5-0
energy shortages,shutdown of factories,request-17-5-1
shutdown of factories,decreased production output,request-17-5-2
decreased production output,shortages,request-17-5-3
shutdown of energy production,energy shortages,request-17-6-0
energy shortages,inability to power fueling stations,request-17-6-1
inability to power fueling stations,limited transportation of goods,request-17-6-2
limited transportation of goods,shortages,request-17-6-3
shutdown of energy production,energy shortages,request-17-7-0
energy shortages,disruption of communication networks,request-17-7-1
disruption of communication networks,disrupted logistics coordination,request-17-7-2
disrupted logistics coordination,delivery delays,request-17-7-3
delivery delays,shortages,request-17-7-4
shutdown of energy production,energy shortages,request-17-8-0
energy shortages,increased consumer costs,request-17-8-1
increased consumer costs,panic buying,request-17-8-2
panic buying,shortages,request-17-8-3
shutdown of energy production,energy shortages,request-17-9-0
energy shortages,blackouts,request-17-9-1
blackouts,disruption of supply chains,request-17-9-2
disruption of supply chains,shortages,request-17-9-3
russia,russia's invasion of ukraine,request-18-0-0
russia's invasion of ukraine,disruption of global commodity supplies,request-18-0-1
disruption of global commodity supplies,increase in energy prices,request-18-0-2
increase in energy prices,higher production costs,request-18-0-3
higher production costs,rise in consumer prices,request-18-0-4
rise in consumer prices,inflation,request-18-0-5
russia,reduction of natural gas exports to europe,request-18-1-0
reduction of natural gas exports to europe,energy shortages in europe,request-18-1-1
energy shortages in europe,increase in global energy prices,request-18-1-2
increase in global energy prices,higher manufacturing costs,request-18-1-3
higher manufacturing costs,increase in goods prices,request-18-1-4
increase in goods prices,inflation,request-18-1-5
russia,imposition of sanctions on russia,request-18-2-0
imposition of sanctions on russia,disruption of global supply chains,request-18-2-1
disruption of global supply chains,increase in production costs,request-18-2-2
increase in production costs,rise in consumer prices,request-18-2-3
rise in consumer prices,inflation,request-18-2-4
russia,cyberattacks attributed to russia,request-18-3-0
cyberattacks attributed to russia,disruptions in business operations,request-18-3-1
disruptions in business operations,economic uncertainty,request-18-3-2
economic uncertainty,increased market volatility,request-18-3-3
increased market volatility,inflation,request-18-3-4
russia,russia's influence on opec+ decisions,request-18-4-0
russia's influence on opec+ decisions,reduction in oil production,request-18-4-1
reduction in oil production,increase in oil prices,request-18-4-2
increase in oil prices,higher transportation costs,request-18-4-3
higher transportation costs,increased prices of goods and services,request-18-4-4
increased prices of goods and services,inflation,request-18-4-5
russia,export bans on certain commodities,request-18-5-0
export bans on certain commodities,global commodity shortages,request-18-5-1
global commodity shortages,increase in commodity prices,request-18-5-2
increase in commodity prices,higher costs for manufacturers,request-18-5-3
higher costs for manufacturers,rise in consumer prices,request-18-5-4
rise in consumer prices,inflation,request-18-5-5
