cause,effect,custom_id
food scarcity,increased food prices,request-25-2-4
increased food prices,economic hardship for poor regions,request-25-2-5
economic hardship for poor regions,impacts on poor regions,request-25-2-6
extreme weather events,hurricanes and typhoons,request-25-3-0
hurricanes and typhoons,destruction of infrastructure,request-25-3-1
destruction of infrastructure,loss of homes and livelihoods,request-25-3-2
loss of homes and livelihoods,displacement of populations,request-25-3-3
displacement of populations,strain on social services,request-25-3-4
strain on social services,increased poverty and inequality in affected regions,request-25-3-5
increased poverty and inequality in affected regions,impacts on poor regions,request-25-3-6
ocean acidification,coral bleaching,request-25-4-0
coral bleaching,loss of marine biodiversity,request-25-4-1
loss of marine biodiversity,decline in fish populations,request-25-4-2
decline in fish populations,reduced fishery yields,request-25-4-3
reduced fishery yields,economic hardship for communities dependent on fishing,request-25-4-4
economic hardship for communities dependent on fishing,increased poverty in coastal and island regions,request-25-4-5
increased poverty in coastal and island regions,impacts on poor regions,request-25-4-6
industrialization,burning of fossil fuels,request-26-0-0
burning of fossil fuels,increase in greenhouse gases,request-26-0-1
increase in greenhouse gases,climate change,request-26-0-2
climate change,melting of polar ice caps,request-26-0-3
melting of polar ice caps,rising sea levels,request-26-0-4
rising sea levels,global warming,request-26-0-5
deforestation,reduction of carbon dioxide absorption by forests,request-26-1-0
reduction of carbon dioxide absorption by forests,climate change,request-26-1-1
climate change,increased atmospheric carbon dioxide levels,request-26-1-2
increased atmospheric carbon dioxide levels,greenhouse effect,request-26-1-3
greenhouse effect,global warming,request-26-1-4
transportation emissions,increase in carbon dioxide and other greenhouse gases,request-26-2-0
increase in carbon dioxide and other greenhouse gases,climate change,request-26-2-1
climate change,higher global temperatures,request-26-2-2
higher global temperatures,global warming,request-26-2-3
energy production,"burning of coal, oil, and natural gas",request-26-3-0
"burning of coal, oil, and natural gas",increase in greenhouse gases,request-26-3-1
increase in greenhouse gases,climate change,request-26-3-2
climate change,altered weather patterns,request-26-3-3
altered weather patterns,global warming,request-26-3-4
rising global temperatures,melting polar ice caps,request-27-0-0
melting polar ice caps,sea level rise,request-27-0-1
sea level rise,increased coastal flooding,request-27-0-2
increased coastal flooding,flooding in coastal areas,request-27-0-3
increased greenhouse gas emissions,global warming,request-27-1-0
global warming,higher atmospheric temperatures,request-27-1-1
higher atmospheric temperatures,intensified weather patterns,request-27-1-2
intensified weather patterns,heavy rainfall events,request-27-1-3
heavy rainfall events,ground saturation,request-27-1-4
ground saturation,increased runoff,request-27-1-5
increased runoff,flooding in river basins,request-27-1-6
deforestation,reduction in carbon sequestration,request-27-2-0
reduction in carbon sequestration,higher atmospheric co2 levels,request-27-2-1
higher atmospheric co2 levels,global warming,request-27-2-2
global warming,rising global temperatures,request-27-2-3
rising global temperatures,melting polar ice caps,request-27-2-4
melting polar ice caps,sea level rise,request-27-2-5
sea level rise,increased coastal flooding,request-27-2-6
increased coastal flooding,flooding in coastal areas,request-27-2-7
urbanization,increased impervious surfaces,request-27-3-0
increased impervious surfaces,reduced natural water absorption,request-27-3-1
reduced natural water absorption,increased runoff,request-27-3-2
increased runoff,flooding in urban areas,request-27-3-3
flooding in urban areas,flooding in surrounding areas,request-27-3-4
overexploitation of water resources,depletion of freshwater supplies,request-27-4-0
depletion of freshwater supplies,increased water stress,request-27-4-1
increased water stress,increased frequency of droughts,request-27-4-2
increased frequency of droughts,reduced soil moisture,request-27-4-3
reduced soil moisture,increased runoff during rain events,request-27-4-4
increased runoff during rain events,flooding in droughtprone areas,request-27-4-5
extreme weather events,heavy rainfall,request-27-5-0
heavy rainfall,increased runoff,request-27-5-1
increased runoff,flooding in affected regions,request-27-5-2
climate change,altered precipitation patterns,request-27-6-0
altered precipitation patterns,increased rainfall intensity,request-27-6-1
increased rainfall intensity,increased runoff,request-27-6-2
increased runoff,flooding in affected regions,request-27-6-3
stoppage of natural winds,reduced air circulation,request-28-0-0
reduced air circulation,altered weather patterns,request-28-0-1
altered weather patterns,shift in climate zones,request-28-0-2
shift in climate zones,climate change,request-28-0-3
stoppage of natural winds,decreased ocean surface temperatures,request-28-1-0
decreased ocean surface temperatures,reduced oceanic heat distribution,request-28-1-1
reduced oceanic heat distribution,altered weather patterns,request-28-1-2
altered weather patterns,climate change,request-28-1-3
stoppage of natural winds,increased dust and sand in the atmosphere,request-28-2-0
increased dust and sand in the atmosphere,reduced solar radiation reaching the earth,request-28-2-1
reduced solar radiation reaching the earth,altered weather patterns,request-28-2-2
altered weather patterns,climate change,request-28-2-3
stoppage of natural winds,reduced carbon dioxide absorption by oceans,request-28-3-0
reduced carbon dioxide absorption by oceans,increased atmospheric carbon dioxide levels,request-28-3-1
increased atmospheric carbon dioxide levels,altered weather patterns,request-28-3-2
altered weather patterns,climate change,request-28-3-3
stoppage of natural winds,disrupted marine ecosystems,request-28-4-0
disrupted marine ecosystems,altered ocean currents,request-28-4-1
altered ocean currents,altered weather patterns,request-28-4-2
altered weather patterns,climate change,request-28-4-3
increase in earth's atmospheric temperature,intensification of convective currents,request-29-0-0
intensification of convective currents,alteration in atmospheric pressure gradients,request-29-0-1
alteration in atmospheric pressure gradients,enhancement of wind speed,request-29-0-2
enhancement of wind speed,disruption of natural wind patterns,request-29-0-3
disruption of natural wind patterns,stoppage of natural winds,request-29-0-4
