cause,effect,custom_id
delayed resource distribution,shortages,request-19-5-3
russia,escalation of conflict,request-19-6-0
escalation of conflict,refugee crises,request-19-6-1
refugee crises,strained hostnation resources,request-19-6-2
strained hostnation resources,resource allocation imbalances,request-19-6-3
resource allocation imbalances,shortages,request-19-6-4
russia,sanctions evasion tactics,request-19-7-0
sanctions evasion tactics,shadowmarket dominance,request-19-7-1
shadowmarket dominance,price gouging,request-19-7-2
price gouging,artificial scarcity,request-19-7-3
artificial scarcity,shortages,request-19-7-4
united states policies,expansionary fiscal policies,request-20-0-0
expansionary fiscal policies,increased government spending,request-20-0-1
increased government spending,higher aggregate demand,request-20-0-2
higher aggregate demand,demandpull inflation,request-20-0-3
united states policies,federal reserve interest rate cuts,request-20-1-0
federal reserve interest rate cuts,cheaper borrowing costs,request-20-1-1
cheaper borrowing costs,rise in consumer spending,request-20-1-2
rise in consumer spending,price level increases,request-20-1-3
united states policies,tariffs on imported goods,request-20-2-0
tariffs on imported goods,higher import prices,request-20-2-1
higher import prices,costpush inflation,request-20-2-2
united states policies,quantitative easing programs,request-20-3-0
quantitative easing programs,expansion of money supply,request-20-3-1
expansion of money supply,currency devaluation,request-20-3-2
currency devaluation,imported inflation,request-20-3-3
united states policies,energy production restrictions,request-20-4-0
energy production restrictions,rising fuel costs,request-20-4-1
rising fuel costs,increased transportation expenses,request-20-4-2
increased transportation expenses,broad price hikes,request-20-4-3
united states policies,minimum wage hikes,request-20-5-0
minimum wage hikes,elevated labor costs,request-20-5-1
elevated labor costs,business price adjustments,request-20-5-2
business price adjustments,inflationary pressure,request-20-5-3
united states policies,regulatory compliance mandates,request-20-6-0
regulatory compliance mandates,higher production costs,request-20-6-1
higher production costs,passthrough pricing,request-20-6-2
passthrough pricing,inflation,request-20-6-3
united states policies,tax reduction policies,request-20-7-0
tax reduction policies,disposable income growth,request-20-7-1
disposable income growth,surge in demand,request-20-7-2
surge in demand,inflation acceleration,request-20-7-3
united states policies,trade restrictions,request-21-0-0
trade restrictions,reduced imports,request-21-0-1
reduced imports,supply chain disruptions,request-21-0-2
supply chain disruptions,shortages,request-21-0-3
united states policies,agricultural subsidies,request-21-1-0
agricultural subsidies,monoculture farming,request-21-1-1
monoculture farming,crop vulnerability,request-21-1-2
crop vulnerability,harvest failures,request-21-1-3
harvest failures,food shortages,request-21-1-4
united states policies,energy export limits,request-21-2-0
energy export limits,global fuel price surges,request-21-2-1
global fuel price surges,transportation cost increases,request-21-2-2
transportation cost increases,delayed distribution,request-21-2-3
delayed distribution,regional shortages,request-21-2-4
united states policies,immigration law tightening,request-21-3-0
immigration law tightening,labor force decline,request-21-3-1
labor force decline,production slowdowns,request-21-3-2
production slowdowns,goods scarcity,request-21-3-3
goods scarcity,shortages,request-21-3-4
united states policies,pharmaceutical regulations,request-21-4-0
pharmaceutical regulations,manufacturing cutbacks,request-21-4-1
manufacturing cutbacks,medication stock depletion,request-21-4-2
medication stock depletion,healthcare shortages,request-21-4-3
united states policies,environmental compliance mandates,request-21-5-0
environmental compliance mandates,industrial output reduction,request-21-5-1
industrial output reduction,consumer product deficits,request-21-5-2
consumer product deficits,retail shortages,request-21-5-3
united states policies,foreign sanctions,request-21-6-0
foreign sanctions,import reliance breakdown,request-21-6-1
import reliance breakdown,critical resource gaps,request-21-6-2
critical resource gaps,strategic material shortages,request-21-6-3
democratic party of the united states,expansion of fiscal stimulus programs,request-22-0-0
expansion of fiscal stimulus programs,increased government spending,request-22-0-1
increased government spending,rising aggregate demand,request-22-0-2
rising aggregate demand,inflation,request-22-0-3
democratic party of the united states,support for minimum wage increases,request-22-1-0
support for minimum wage increases,higher labor costs for businesses,request-22-1-1
higher labor costs for businesses,elevated consumer goods prices,request-22-1-2
elevated consumer goods prices,inflation,request-22-1-3
democratic party of the united states,promotion of renewable energy subsidies,request-22-2-0
promotion of renewable energy subsidies,reduced fossil fuel investment,request-22-2-1
reduced fossil fuel investment,energy supply constraints,request-22-2-2
energy supply constraints,higher energy prices,request-22-2-3
higher energy prices,inflation,request-22-2-4
democratic party of the united states,advocacy for expanded healthcare access,request-22-3-0
advocacy for expanded healthcare access,increased public healthcare expenditure,request-22-3-1
increased public healthcare expenditure,budget deficit growth,request-22-3-2
budget deficit growth,monetary expansion by the federal reserve,request-22-3-3
monetary expansion by the federal reserve,inflation,request-22-3-4
democratic party of the united states,implementation of tariffs on imported goods,request-22-4-0
implementation of tariffs on imported goods,reduced import competition,request-22-4-1
reduced import competition,domestic price hikes for goods,request-22-4-2
domestic price hikes for goods,inflation,request-22-4-3
democratic party of the united states,student loan forgiveness policies,request-22-5-0
student loan forgiveness policies,increased disposable income for borrowers,request-22-5-1
increased disposable income for borrowers,heightened consumer spending,request-22-5-2
heightened consumer spending,demanddriven inflation,request-22-5-3
democratic party of the united states,stricter environmental regulations,request-22-6-0
stricter environmental regulations,higher compliance costs for manufacturers,request-22-6-1
higher compliance costs for manufacturers,rise in production expenses,request-22-6-2
rise in production expenses,costpush inflation,request-22-6-3
people from balochistan,fossil fuel extraction activities,request-23-0-0
fossil fuel extraction activities,combustion of fossil fuels,request-23-0-1
combustion of fossil fuels,carbon dioxide emissions,request-23-0-2
carbon dioxide emissions,enhanced greenhouse effect,request-23-0-3
enhanced greenhouse effect,global warming,request-23-0-4
global warming,climate change,request-23-0-5
people from balochistan,unsustainable agricultural practices,request-23-1-0
unsustainable agricultural practices,soil degradation and desertification,request-23-1-1
soil degradation and desertification,reduced carbon sequestration,request-23-1-2
reduced carbon sequestration,atmospheric co₂ accumulation,request-23-1-3
atmospheric co₂ accumulation,accelerated climate change,request-23-1-4
people from balochistan,dependence on diesel generators,request-23-2-0
dependence on diesel generators,increased diesel combustion,request-23-2-1
increased diesel combustion,greenhouse gas emissions,request-23-2-2
greenhouse gas emissions,rising global temperatures,request-23-2-3
rising global temperatures,climate change,request-23-2-4
people from balochistan,deforestation for resource extraction,request-23-3-0
deforestation for resource extraction,loss of forest cover,request-23-3-1
loss of forest cover,decreased carbon absorption,request-23-3-2
decreased carbon absorption,higher atmospheric co₂ levels,request-23-3-3
higher atmospheric co₂ levels,climate change,request-23-3-4
people from balochistan,livestock rearing,request-23-4-0
livestock rearing,methane emissions from enteric fermentation,request-23-4-1
methane emissions from enteric fermentation,increased atmospheric methane concentrations,request-23-4-2
