cause,effect,custom_id
methane emissions,global warming,request-24-3-3
global warming,climate change,request-24-3-4
rich countries,high levels of energy consumption,request-24-4-0
high levels of energy consumption,increased reliance on coal and oil,request-24-4-1
increased reliance on coal and oil,rise in carbon dioxide levels,request-24-4-2
rise in carbon dioxide levels,global warming,request-24-4-3
global warming,climate change,request-24-4-4
rich countries,widespread use of singleuse plastics,request-24-5-0
widespread use of singleuse plastics,increased plastic production,request-24-5-1
increased plastic production,release of greenhouse gases during production,request-24-5-2
release of greenhouse gases during production,global warming,request-24-5-3
global warming,climate change,request-24-5-4
climate change,,request-24-5-5
climate change,rising global temperatures,request-25-0-0
rising global temperatures,increased frequency of extreme weather events,request-25-0-1
increased frequency of extreme weather events,droughts and floods,request-25-0-2
droughts and floods,crop failures and food shortages,request-25-0-3
crop failures and food shortages,economic instability,request-25-0-4
economic instability,impacts on poor regions,request-25-0-5
climate change,melting of polar ice caps,request-25-1-0
melting of polar ice caps,sea level rise,request-25-1-1
sea level rise,coastal erosion and flooding,request-25-1-2
coastal erosion and flooding,displacement of communities,request-25-1-3
displacement of communities,loss of livelihoods,request-25-1-4
loss of livelihoods,impacts on poor regions,request-25-1-5
climate change,changes in precipitation patterns,request-25-2-0
changes in precipitation patterns,water scarcity,request-25-2-1
water scarcity,decreased agricultural productivity,request-25-2-2
decreased agricultural productivity,food insecurity,request-25-2-3
food insecurity,malnutrition and health problems,request-25-2-4
malnutrition and health problems,impacts on poor regions,request-25-2-5
climate change,increased spread of disease vectors,request-25-3-0
increased spread of disease vectors,outbreaks of waterborne and vectorborne diseases,request-25-3-1
outbreaks of waterborne and vectorborne diseases,health crises,request-25-3-2
health crises,overwhelmed healthcare systems,request-25-3-3
overwhelmed healthcare systems,impacts on poor regions,request-25-3-4
climate change,more frequent and intense heatwaves,request-25-4-0
more frequent and intense heatwaves,increased mortality rates,request-25-4-1
increased mortality rates,strain on emergency services,request-25-4-2
strain on emergency services,economic burden on governments,request-25-4-3
economic burden on governments,impacts on poor regions,request-25-4-4
climate change,increased greenhouse gases,request-26-0-0
increased greenhouse gases,trapped heat,request-26-0-1
trapped heat,rising earth temperature,request-26-0-2
rising earth temperature,global warming,request-26-0-3
climate change,deforestation,request-26-1-0
deforestation,reduced carbon sequestration,request-26-1-1
reduced carbon sequestration,increased atmospheric co2,request-26-1-2
increased atmospheric co2,trapped heat,request-26-1-3
trapped heat,global warming,request-26-1-4
climate change,burning fossil fuels,request-26-2-0
burning fossil fuels,released co2 and methane,request-26-2-1
released co2 and methane,increased greenhouse gases,request-26-2-2
increased greenhouse gases,trapped heat,request-26-2-3
trapped heat,global warming,request-26-2-4
climate change,melting arctic ice,request-26-3-0
melting arctic ice,reduced earth's albedo,request-26-3-1
reduced earth's albedo,increased heat absorption,request-26-3-2
increased heat absorption,rising earth temperature,request-26-3-3
rising earth temperature,global warming,request-26-3-4
climate change,ocean acidification,request-26-4-0
ocean acidification,weakened marine ecosystems,request-26-4-1
weakened marine ecosystems,disrupted carbon cycle,request-26-4-2
disrupted carbon cycle,increased atmospheric co2,request-26-4-3
increased atmospheric co2,trapped heat,request-26-4-4
trapped heat,global warming,request-26-4-5
climate change,rising global temperatures,request-27-0-0
rising global temperatures,melting of glaciers,request-27-0-1
melting of glaciers,sea level rise,request-27-0-2
sea level rise,coastal erosion,request-27-0-3
coastal erosion,flooding,request-27-0-4
climate change,warmer oceans,request-27-1-0
warmer oceans,increased evaporation,request-27-1-1
increased evaporation,more frequent heavy rainfall,request-27-1-2
more frequent heavy rainfall,saturated soil,request-27-1-3
saturated soil,flooding,request-27-1-4
climate change,changes in precipitation patterns,request-27-2-0
changes in precipitation patterns,increased frequency of extreme weather events,request-27-2-1
increased frequency of extreme weather events,heavy rainfall,request-27-2-2
heavy rainfall,saturated soil,request-27-2-3
saturated soil,flooding,request-27-2-4
climate change,thawing of permafrost,request-27-3-0
thawing of permafrost,release of methane,request-27-3-1
release of methane,accelerated global warming,request-27-3-2
accelerated global warming,more frequent heavy rainfall,request-27-3-3
more frequent heavy rainfall,flooding,request-27-3-4
climate change,increased atmospheric moisture,request-27-4-0
increased atmospheric moisture,more frequent heavy rainfall,request-27-4-1
more frequent heavy rainfall,saturated soil,request-27-4-2
saturated soil,flooding,request-27-4-3
climate change,disruption of ocean currents,request-27-5-0
disruption of ocean currents,changes in precipitation patterns,request-27-5-1
changes in precipitation patterns,increased frequency of extreme weather events,request-27-5-2
increased frequency of extreme weather events,heavy rainfall,request-27-5-3
heavy rainfall,flooding,request-27-5-4
stoppage of natural winds,reduced atmospheric circulation,request-28-0-0
reduced atmospheric circulation,weakened ocean currents,request-28-0-1
weakened ocean currents,increased ocean temperatures,request-28-0-2
increased ocean temperatures,rise in global temperatures,request-28-0-3
rise in global temperatures,climate change,request-28-0-4
stoppage of natural winds,decreased evapotranspiration,request-28-1-0
decreased evapotranspiration,altered precipitation patterns,request-28-1-1
altered precipitation patterns,droughts and wildfires,request-28-1-2
droughts and wildfires,increased greenhouse gas emissions,request-28-1-3
increased greenhouse gas emissions,climate change,request-28-1-4
stoppage of natural winds,disrupted global weather patterns,request-28-2-0
disrupted global weather patterns,increased frequency of extreme weather events,request-28-2-1
increased frequency of extreme weather events,rise in sea levels,request-28-2-2
rise in sea levels,coastal erosion and flooding,request-28-2-3
coastal erosion and flooding,climate change,request-28-2-4
stoppage of natural winds,impaired plant growth and productivity,request-28-3-0
impaired plant growth and productivity,reduced carbon sequestration,request-28-3-1
reduced carbon sequestration,increased atmospheric co2 levels,request-28-3-2
increased atmospheric co2 levels,rise in global temperatures,request-28-3-3
rise in global temperatures,climate change,request-28-3-4
stoppage of natural winds,changes in atmospheric pressure systems,request-28-4-0
changes in atmospheric pressure systems,shifts in jet stream patterns,request-28-4-1
shifts in jet stream patterns,increased persistence of weather extremes,request-28-4-2
increased persistence of weather extremes,rise in global temperatures,request-28-4-3
rise in global temperatures,climate change,request-28-4-4
over heat of earth's atmosphere,increased evaporation from oceans,request-29-0-0
increased evaporation from oceans,rise in atmospheric moisture levels,request-29-0-1
rise in atmospheric moisture levels,formation of highpressure systems,request-29-0-2
formation of highpressure systems,weakening of global wind patterns,request-29-0-3
weakening of global wind patterns,stoppage of natural winds,request-29-0-4
over heat of earth's atmosphere,expansion of air in the atmosphere,request-29-1-0
expansion of air in the atmosphere,decreased air pressure near the earth's surface,request-29-1-1
