cause,effect,custom_id
rising global temperatures,changes in weather patterns,request-25-4-1
changes in weather patterns,unpredictable rainfall,request-25-4-2
unpredictable rainfall,crop failures,request-25-4-3
crop failures,food shortages,request-25-4-4
food shortages,humanitarian crises in poor regions,request-25-4-5
humanitarian crises in poor regions,impacts on poor regions,request-25-4-6
climate change,rising global temperatures,request-25-5-0
rising global temperatures,warmer oceans,request-25-5-1
warmer oceans,coral reef bleaching,request-25-5-2
coral reef bleaching,loss of marine biodiversity,request-25-5-3
loss of marine biodiversity,collapse of fishing livelihoods,request-25-5-4
collapse of fishing livelihoods,economic hardship in poor regions,request-25-5-5
economic hardship in poor regions,impacts on poor regions,request-25-5-6
climate change,increased atmospheric co2,request-25-6-0
increased atmospheric co2,ocean acidification,request-25-6-1
ocean acidification,decrease in shellfish populations,request-25-6-2
decrease in shellfish populations,loss of income for fishing communities,request-25-6-3
loss of income for fishing communities,increased poverty in poor regions,request-25-6-4
increased poverty in poor regions,impacts on poor regions,request-25-6-5
climate change,altered weather patterns,request-26-0-0
altered weather patterns,intensified heatwaves,request-26-0-1
intensified heatwaves,rising global temperatures,request-26-0-2
rising global temperatures,global warming,request-26-0-3
climate change,deforestation,request-26-1-0
deforestation,reduced carbon sequestration,request-26-1-1
reduced carbon sequestration,increased atmospheric carbon dioxide,request-26-1-2
increased atmospheric carbon dioxide,global warming,request-26-1-3
climate change,melting ice caps,request-26-2-0
melting ice caps,reduced albedo effect,request-26-2-1
reduced albedo effect,increased heat absorption by earth,request-26-2-2
increased heat absorption by earth,global warming,request-26-2-3
climate change,ocean warming,request-26-3-0
ocean warming,decreased carbon absorption by oceans,request-26-3-1
decreased carbon absorption by oceans,increased greenhouse gas accumulation,request-26-3-2
increased greenhouse gas accumulation,global warming,request-26-3-3
climate change,increased fossil fuel usage,request-26-4-0
increased fossil fuel usage,elevated carbon dioxide emissions,request-26-4-1
elevated carbon dioxide emissions,amplified greenhouse effect,request-26-4-2
amplified greenhouse effect,global warming,request-26-4-3
climate change,rising global temperatures,request-27-0-0
rising global temperatures,melting glaciers,request-27-0-1
melting glaciers,increased sea levels,request-27-0-2
increased sea levels,flooding,request-27-0-3
climate change,rising global temperatures,request-27-1-0
rising global temperatures,increased atmospheric moisture,request-27-1-1
increased atmospheric moisture,heavy rainfall,request-27-1-2
heavy rainfall,flooding,request-27-1-3
climate change,altered weather patterns,request-27-2-0
altered weather patterns,more intense storms,request-27-2-1
more intense storms,heavy rainfall,request-27-2-2
heavy rainfall,flooding,request-27-2-3
climate change,rising global temperatures,request-27-3-0
rising global temperatures,permafrost thawing,request-27-3-1
permafrost thawing,altered river flow,request-27-3-2
altered river flow,flooding,request-27-3-3
climate change,rising global temperatures,request-27-4-0
rising global temperatures,ocean warming,request-27-4-1
ocean warming,stronger storm surges,request-27-4-2
stronger storm surges,flooding,request-27-4-3
climate change,deforestation,request-27-5-0
deforestation,reduced soil absorption,request-27-5-1
reduced soil absorption,heavy rainfall,request-27-5-2
heavy rainfall,flooding,request-27-5-3
stoppage of natural winds,decreased air circulation,request-28-0-0
decreased air circulation,reduced heat distribution,request-28-0-1
reduced heat distribution,regional temperature imbalances,request-28-0-2
regional temperature imbalances,altered weather patterns,request-28-0-3
altered weather patterns,climate change,request-28-0-4
stoppage of natural winds,decreased evaporation,request-28-1-0
decreased evaporation,reduced cloud formation,request-28-1-1
reduced cloud formation,altered precipitation patterns,request-28-1-2
altered precipitation patterns,climate change,request-28-1-3
stoppage of natural winds,accumulation of local heat,request-28-2-0
accumulation of local heat,increased surface temperatures,request-28-2-1
increased surface temperatures,exacerbation of greenhouse effects,request-28-2-2
exacerbation of greenhouse effects,climate change,request-28-2-3
stoppage of natural winds,stagnant air masses,request-28-3-0
stagnant air masses,increased air pollution concentration,request-28-3-1
increased air pollution concentration,amplified greenhouse gas effects,request-28-3-2
amplified greenhouse gas effects,climate change,request-28-3-3
stoppage of natural winds,reduced ocean currents,request-28-4-0
reduced ocean currents,disruption of global heat exchange,request-28-4-1
disruption of global heat exchange,destabilized climate systems,request-28-4-2
destabilized climate systems,climate change,request-28-4-3
stoppage of natural winds,reduction in plant seed dispersal,request-28-5-0
reduction in plant seed dispersal,decreased forest growth,request-28-5-1
decreased forest growth,reduced carbon absorption,request-28-5-2
reduced carbon absorption,climate change  ,request-28-5-3
overheat of earth's atmosphere,increase in global temperatures,request-29-0-0
increase in global temperatures,disruption of atmospheric pressure systems,request-29-0-1
disruption of atmospheric pressure systems,weakening of natural wind patterns,request-29-0-2
weakening of natural wind patterns,stoppage of natural winds,request-29-0-3
overheat of earth's atmosphere,increase in global temperatures,request-29-1-0
increase in global temperatures,alteration of ocean temperature gradients,request-29-1-1
alteration of ocean temperature gradients,disruption of atmospheric circulation,request-29-1-2
disruption of atmospheric circulation,stoppage of natural winds,request-29-1-3
overheat of earth's atmosphere,increase in greenhouse gases,request-29-2-0
increase in greenhouse gases,changes in atmospheric thermal gradients,request-29-2-1
changes in atmospheric thermal gradients,destabilization of wind currents,request-29-2-2
destabilization of wind currents,stoppage of natural winds,request-29-2-3
overheat of earth's atmosphere,melting of polar ice,request-29-3-0
melting of polar ice,decrease in temperature differences between poles and equator,request-29-3-1
decrease in temperature differences between poles and equator,reduction in pressure differences,request-29-3-2
reduction in pressure differences,stoppage of natural winds,request-29-3-3
overheat of earth's atmosphere,intensification of extreme weather patterns,request-29-4-0
intensification of extreme weather patterns,collapse of stable wind circulation systems,request-29-4-1
collapse of stable wind circulation systems,interruption of wind systems,request-29-4-2
interruption of wind systems,stoppage of natural winds,request-29-4-3
