custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH,Does_cause_lead_to_effect_PASSIVE,Does_effect_lead_to_cause_SWITCH_PASSIVE
request-14-1-0,methane release into arctic ocean sediments and waters,increased pressure in the sediments,no,yes,yes,no
request-14-1-1,increased pressure in the sediments,destabilization of methane hydrates,yes,no,no,yes
request-14-1-2,destabilization of methane hydrates,the thawing of subsea permafrost,no,yes,no,yes
request-14-1-3,the thawing of subsea permafrost,exposure of more methane hydrates to warmer water,yes,yes,yes,yes
request-14-1-4,exposure of more methane hydrates to warmer water,accelerated decomposition of methane hydrates,yes,yes,yes,yes
request-14-2-0,methane release into arctic ocean sediments and waters,reduction in the stability of methane hydrates,yes,yes,yes,yes
request-14-2-1,reduction in the stability of methane hydrates,dissociation of methane hydrates,yes,yes,yes,yes
request-14-2-2,dissociation of methane hydrates,the thawing of subsea permafrost,no,yes,no,no
request-14-2-3,the thawing of subsea permafrost,release of more methane into the water column,yes,no,yes,yes
request-14-2-4,release of more methane into the water column,further warming of the arctic ocean,yes,yes,no,yes
request-15-0-0,methane,is produced by methanogens,yes,yes,yes,yes
request-15-0-1,is produced by methanogens,in the digestive system of ruminants,yes,yes,yes,yes
request-15-0-2,in the digestive system of ruminants,which are released into the atmosphere through belching and flatulence,yes,no,yes,yes
request-15-0-3,which are released into the atmosphere through belching and flatulence,contributing to global warming,yes,yes,no,yes
request-15-0-4,contributing to global warming,which melts permafrost,yes,yes,yes,yes
request-15-0-5,which melts permafrost,releasing ancient carbon,yes,yes,yes,yes
request-15-0-6,releasing ancient carbon,that was previously stored in sediments,yes,yes,no,yes
request-15-0-7,that was previously stored in sediments,into the atmosphere,no,no,yes,no
request-15-1-0,methane,is a byproduct of the decomposition of organic matter,yes,yes,yes,yes
request-15-1-1,is a byproduct of the decomposition of organic matter,in landfills,yes,yes,yes,yes
request-15-1-2,in landfills,which increases the production of methane,yes,yes,yes,yes
request-15-1-3,which increases the production of methane,contributing to the enhancement of the greenhouse effect,yes,yes,yes,yes
request-15-1-4,contributing to the enhancement of the greenhouse effect,leading to the melting of permafrost,yes,yes,yes,yes
request-15-1-5,leading to the melting of permafrost,and the release of ancient carbon,yes,yes,yes,yes
request-15-1-6,and the release of ancient carbon,that was trapped in sediments,no,yes,yes,no
request-15-1-7,that was trapped in sediments,into the atmosphere,no,no,no,no
request-15-2-0,methane,is produced by the decomposition of organic matter,yes,yes,yes,yes
request-15-2-1,is produced by the decomposition of organic matter,in wetlands,yes,yes,no,yes
request-15-2-2,in wetlands,which increases the production of methane,yes,yes,yes,yes
request-15-2-3,which increases the production of methane,enhancing the greenhouse effect,yes,yes,no,yes
request-15-2-4,enhancing the greenhouse effect,causing global temperatures to rise,yes,yes,yes,yes
request-15-2-5,causing global temperatures to rise,leading to the melting of permafrost,yes,yes,yes,yes
request-15-2-6,leading to the melting of permafrost,and the release of ancient carbon,yes,yes,yes,yes
request-15-2-7,and the release of ancient carbon,that was stored in sediments,no,yes,yes,no
request-15-2-8,that was stored in sediments,into the atmosphere,no,no,no,no
request-15-3-0,methane,is produced by the decomposition of organic matter,yes,yes,yes,yes
request-15-3-1,is produced by the decomposition of organic matter,in rice paddies,yes,yes,yes,yes
request-15-3-2,in rice paddies,which increases the production of methane,yes,yes,yes,yes
request-15-3-3,which increases the production of methane,contributing to global warming,yes,yes,yes,yes
request-15-3-4,contributing to global warming,leading to the melting of permafrost,yes,yes,yes,yes
request-15-3-5,leading to the melting of permafrost,and the release of ancient carbon,yes,yes,yes,yes
request-15-3-6,and the release of ancient carbon,that was previously stored in sediments,no,yes,yes,yes
request-15-3-7,that was previously stored in sediments,into the atmosphere,no,no,yes,no
request-16-0-0,ancient sources dominating deep waters,increased pressure and temperature,no,no,no,no
request-16-0-1,increased pressure and temperature,promoted chemical reactions,yes,yes,yes,no
request-16-0-2,promoted chemical reactions,enhanced production of methane,yes,yes,yes,no
request-16-0-3,enhanced production of methane,methanerich fluids rising,yes,yes,no,yes
request-16-0-4,methanerich fluids rising,methane reaching the surface,yes,no,no,no
request-16-0-5,methane reaching the surface,the 10 ± 3% contribution of surface water methane,no,yes,no,no
request-16-1-0,ancient sources dominating deep waters,increased pressure and temperature,no,no,no,no
request-16-1-1,increased pressure and temperature,promoted microbial activity,yes,no,no,yes
request-16-1-2,promoted microbial activity,enhanced production of methane,yes,yes,yes,no
request-16-1-3,enhanced production of methane,methanerich fluids rising,yes,yes,no,yes
request-16-1-4,methanerich fluids rising,methane reaching the surface,yes,no,no,no
request-16-1-5,methane reaching the surface,the 10 ± 3% contribution of surface water methane,no,yes,no,no
request-16-2-0,ancient sources dominating deep waters,increased pressure and temperature,no,no,no,no
request-16-2-1,increased pressure and temperature,enhanced geological processes,yes,yes,yes,yes
request-16-2-2,enhanced geological processes,release of methane from hydrates,yes,yes,no,yes
request-16-2-3,release of methane from hydrates,methanerich fluids rising,yes,yes,no,no
request-16-2-4,methanerich fluids rising,methane reaching the surface,yes,no,no,no
request-16-2-5,methane reaching the surface,the 10 ± 3% contribution of surface water methane,no,yes,no,no
request-17-0-0,sourced methane,increased oceanic oxidation due to climate change,no,no,no,no
request-17-0-1,increased oceanic oxidation due to climate change,reduced oceanic methane sink capacity,yes,no,no,no
request-17-0-2,reduced oceanic methane sink capacity,increased methane concentration in the atmosphere,yes,no,no,no
request-17-0-3,increased methane concentration in the atmosphere,enhanced greenhouse effect,yes,yes,yes,yes
request-17-0-4,enhanced greenhouse effect,the emission of ancient carbon into the atmosphere,no,yes,no,no
request-17-1-0,sourced methane,permafrost thaw due to climate change,no,yes,yes,yes
request-17-1-1,permafrost thaw due to climate change,release of ancient carbon from permafrost,yes,no,yes,yes
request-17-1-2,release of ancient carbon from permafrost,the emission of ancient carbon into the atmosphere,yes,yes,yes,yes
request-17-2-0,sourced methane,increased oceanic oxidation due to climate change,no,no,no,no
request-17-2-1,increased oceanic oxidation due to climate change,reduced oceanic methane sink capacity,yes,no,no,no
request-17-2-2,reduced oceanic methane sink capacity,increased methane concentration in the atmosphere,yes,no,no,no
request-17-2-3,increased methane concentration in the atmosphere,enhanced greenhouse effect,yes,yes,yes,yes
request-17-2-4,enhanced greenhouse effect,accelerated global warming,yes,yes,yes,yes
request-17-2-5,accelerated global warming,increased melting of polar ice,yes,yes,yes,no
request-17-2-6,increased melting of polar ice,release of ancient carbon from sediments,yes,no,no,no
request-17-2-7,release of ancient carbon from sediments,the emission of ancient carbon into the atmosphere,yes,yes,yes,no
request-18-0-0,co2 mitigation,reduced global warming,no,yes,yes,no
request-18-0-1,reduced global warming,less melting of the greenland ice sheet results in reduced freshwater input to the north atlantic ocean,yes,no,yes,yes
request-18-0-2,less melting of the greenland ice sheet results in reduced freshwater input to the north atlantic ocean,reduced freshwater input,yes,yes,yes,yes
request-18-0-3,reduced freshwater input,weakening of the amoc,yes,yes,yes,yes
request-18-1-0,co2 mitigation,reduced global warming,no,yes,yes,no
request-18-1-1,reduced global warming,"less melting of arctic sea ice results in increased reflection of solar radiation back into space, leading to further cooling",no,no,no,no
request-18-1-2,"less melting of arctic sea ice results in increased reflection of solar radiation back into space, leading to further cooling",this cooling,yes,yes,no,no
request-18-1-3,this cooling,weakening of the amoc,no,no,no,no
request-18-2-0,co2 mitigation,reduced global warming,no,yes,yes,no
request-18-2-1,reduced global warming,less melting of antarctic ice shelves results in reduced freshwater input to the southern ocean,yes,no,no,yes
request-18-2-2,less melting of antarctic ice shelves results in reduced freshwater input to the southern ocean,"this reduces the density of the water in the southern ocean, affecting the global thermohaline circulation",yes,yes,no,yes
request-18-2-3,"this reduces the density of the water in the southern ocean, affecting the global thermohaline circulation",changes in the global thermohaline circulation can lead to a weakening of the amoc,yes,yes,yes,yes
request-18-2-4,changes in the global thermohaline circulation can lead to a weakening of the amoc,weakening of the amoc,yes,yes,yes,yes
request-19-0-0,stronger atlantic meridional overturning circulation  in rcp85 framework,increased heat transport towards the north atlantic,yes,yes,yes,yes
request-19-0-1,increased heat transport towards the north atlantic,enhanced ocean heat content in the north atlantic,yes,yes,yes,yes
request-19-0-2,enhanced ocean heat content in the north atlantic,increased sea surface temperatures  in the north atlantic,yes,yes,yes,no
request-19-0-3,increased sea surface temperatures  in the north atlantic,enhanced atmospheric heating due to warmer ssts,yes,no,yes,no
request-19-0-4,enhanced atmospheric heating due to warmer ssts,elevated air temperatures in the north atlantic relative to rcp85ctrl,yes,yes,no,no
request-19-1-0,stronger atlantic meridional overturning circulation  in rcp85 framework,reduced deep water formation in the labrador and nordic seas,no,no,no,no
request-19-1-1,reduced deep water formation in the labrador and nordic seas,decreased oceanic heat loss to the atmosphere in these regions,no,yes,yes,no
request-19-1-2,decreased oceanic heat loss to the atmosphere in these regions,increased sea surface temperatures  in the north atlantic,yes,no,no,no
