custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-15-2-0,shutdown of energy production,disruption in supply chain,yes,yes
request-15-2-1,disruption in supply chain,delay in delivery of goods and services,yes,yes
request-15-2-2,delay in delivery of goods and services,shortages,yes,yes
request-15-3-0,shutdown of energy production,reduction in industrial output,yes,no
request-15-3-1,reduction in industrial output,decrease in availability of goods,yes,yes
request-15-3-2,decrease in availability of goods,shortages,yes,yes
request-15-4-0,shutdown of energy production,reduction in transportation capacity,yes,yes
request-15-4-1,reduction in transportation capacity,limited movement of goods,yes,yes
request-15-4-2,limited movement of goods,shortages,yes,yes
request-15-5-0,shutdown of energy production,reduction in agricultural productivity,yes,no
request-15-5-1,reduction in agricultural productivity,decrease in food supply,yes,no
request-15-5-2,decrease in food supply,shortages,yes,yes
request-15-6-0,shutdown of energy production,reduction in water treatment capacity,yes,yes
request-15-6-1,reduction in water treatment capacity,limited access to clean water,yes,yes
request-15-6-2,limited access to clean water,shortages,yes,yes
request-15-7-0,shutdown of energy production,reduction in healthcare capacity,yes,no
request-15-7-1,reduction in healthcare capacity,limited access to medical services,yes,yes
request-15-7-2,limited access to medical services,shortages,yes,yes
request-15-8-0,shutdown of energy production,reduction in communication capacity,yes,no
request-15-8-1,reduction in communication capacity,limited access to information,yes,yes
request-15-8-2,limited access to information,shortages,yes,no
request-15-9-0,shutdown of energy production,reduction in public services,yes,no
request-15-9-1,reduction in public services,limited access to essential services,yes,yes
request-15-9-2,limited access to essential services,shortages,yes,yes
request-16-0-0,shutdown of energy production,decrease in energy supply,yes,no
request-16-0-1,decrease in energy supply,increase in energy prices,yes,no
request-16-0-2,increase in energy prices,rise in production costs,yes,yes
request-16-0-3,rise in production costs,increase in consumer prices,yes,yes
request-16-0-4,increase in consumer prices,inflation,yes,yes
request-16-1-0,shutdown of energy production,decrease in energy supply,yes,no
request-16-1-1,decrease in energy supply,increase in energy prices,yes,no
request-16-1-2,increase in energy prices,reduction in consumer spending,yes,no
request-16-1-3,reduction in consumer spending,decrease in demand,yes,yes
request-16-1-4,decrease in demand,increase in unemployment,yes,yes
request-16-1-5,increase in unemployment,decrease in economic growth,yes,yes
request-16-1-6,decrease in economic growth,inflation,no,yes
request-16-2-0,shutdown of energy production,decrease in energy supply,yes,no
request-16-2-1,decrease in energy supply,increase in energy prices,yes,no
request-16-2-2,increase in energy prices,reduction in investment,yes,no
request-16-2-3,reduction in investment,decrease in economic growth,yes,yes
request-16-2-4,decrease in economic growth,increase in unemployment,yes,yes
request-16-2-5,increase in unemployment,decrease in consumer spending,yes,yes
request-16-2-6,decrease in consumer spending,inflation,no,yes
request-16-3-0,shutdown of energy production,decrease in energy supply,yes,no
request-16-3-1,decrease in energy supply,increase in energy prices,yes,no
request-16-3-2,increase in energy prices,reduction in investment,yes,no
request-16-3-3,reduction in investment,decrease in economic growth,yes,yes
request-16-3-4,decrease in economic growth,increase in government spending,no,no
request-16-3-5,increase in government spending,increase in money supply,yes,yes
request-16-3-6,increase in money supply,inflation,yes,yes
request-16-4-0,shutdown of energy production,decrease in energy supply,yes,no
request-16-4-1,decrease in energy supply,increase in energy prices,yes,no
request-16-4-2,increase in energy prices,reduction in investment,yes,no
request-16-4-3,reduction in investment,decrease in economic growth,yes,yes
request-16-4-4,decrease in economic growth,increase in government borrowing,yes,no
request-16-4-5,increase in government borrowing,increase in interest rates,yes,no
request-16-4-6,increase in interest rates,inflation,no,yes
request-16-5-0,shutdown of energy production,decrease in energy supply,yes,no
request-16-5-1,decrease in energy supply,increase in energy prices,yes,no
request-16-5-2,increase in energy prices,reduction in investment,yes,no
request-16-5-3,reduction in investment,decrease in economic growth,yes,yes
request-16-5-4,decrease in economic growth,increase in government spending,no,no
request-16-5-5,increase in government spending,increase in money supply,yes,yes
request-16-5-6,increase in money supply,decrease in currency value,yes,no
request-16-5-7,decrease in currency value,inflation,yes,yes
request-16-6-0,shutdown of energy production,decrease in energy supply,yes,no
request-16-6-1,decrease in energy supply,increase in energy prices,yes,no
request-16-6-2,increase in energy prices,reduction in investment,yes,no
request-16-6-3,reduction in investment,decrease in economic growth,yes,yes
request-16-6-4,decrease in economic growth,increase in government borrowing,yes,no
request-16-6-5,increase in government borrowing,increase in interest rates,yes,no
request-16-6-6,increase in interest rates,decrease in currency value,no,yes
request-16-6-7,decrease in currency value,inflation,yes,yes
request-16-7-0,shutdown of energy production,decrease in energy supply,yes,no
request-16-7-1,decrease in energy supply,increase in energy prices,yes,no
request-16-7-2,increase in energy prices,reduction in investment,yes,no
request-16-7-3,reduction in investment,decrease in economic growth,yes,yes
request-16-7-4,decrease in economic growth,increase in government spending,no,no
request-16-7-5,increase in government spending,increase in money supply,yes,yes
request-16-7-6,increase in money supply,increase in demand for goods and services,yes,no
request-16-7-7,increase in demand for goods and services,inflation,yes,no
request-16-8-0,shutdown of energy production,decrease in energy supply,yes,no
request-16-8-1,decrease in energy supply,increase in energy prices,yes,no
request-16-8-2,increase in energy prices,reduction in investment,yes,no
request-16-8-3,reduction in investment,decrease in economic growth,yes,yes
request-16-8-4,decrease in economic growth,increase in government borrowing,yes,no
request-16-8-5,increase in government borrowing,increase in interest rates,yes,no
request-16-8-6,increase in interest rates,increase in demand for goods and services,no,no
request-16-8-7,increase in demand for goods and services,inflation,yes,no
request-17-0-0,shutdown of energy production,reduction in energy supply,yes,no
request-17-0-1,reduction in energy supply,inability to meet energy demands,yes,yes
request-17-0-2,inability to meet energy demands,shortages,yes,yes
request-17-1-0,shutdown of energy production,increase in energy prices,yes,no
request-17-1-1,increase in energy prices,inability of consumers to afford energy,yes,no
request-17-1-2,inability of consumers to afford energy,shortages,yes,yes
request-17-2-0,shutdown of energy production,disruption in supply chain,yes,yes
request-17-2-1,disruption in supply chain,delay in delivery of goods,yes,yes
request-17-2-2,delay in delivery of goods,shortages,yes,yes
request-17-3-0,shutdown of energy production,reduction in industrial output,yes,no
request-17-3-1,reduction in industrial output,decrease in availability of goods,yes,yes
request-17-3-2,decrease in availability of goods,shortages,yes,yes
request-17-4-0,shutdown of energy production,reduction in transportation capacity,yes,yes
request-17-4-1,reduction in transportation capacity,delay in delivery of goods,yes,yes
request-17-4-2,delay in delivery of goods,shortages,yes,yes
request-17-5-0,shutdown of energy production,reduction in agricultural output,yes,no
request-17-5-1,reduction in agricultural output,decrease in food supply,yes,no
request-17-5-2,decrease in food supply,shortages,yes,yes
request-17-6-0,shutdown of energy production,reduction in medical services,yes,no
request-17-6-1,reduction in medical services,decrease in availability of medical supplies,yes,yes
request-17-6-2,decrease in availability of medical supplies,shortages,yes,yes
request-17-7-0,shutdown of energy production,reduction in manufacturing output,yes,no
request-17-7-1,reduction in manufacturing output,decrease in availability of goods,yes,yes
request-17-7-2,decrease in availability of goods,shortages,yes,yes
request-17-8-0,shutdown of energy production,reduction in construction output,yes,no
request-17-8-1,reduction in construction output,delay in completion of projects,yes,yes
request-17-8-2,delay in completion of projects,shortages,yes,yes
request-17-9-0,shutdown of energy production,reduction in mining output,yes,yes
request-17-9-1,reduction in mining output,decrease in availability of raw materials,yes,yes
request-17-9-2,decrease in availability of raw materials,shortages,yes,yes
request-18-0-0,russia's central bank,prints more money to stimulate the economy,yes,no
request-18-0-1,prints more money to stimulate the economy,increased money supply,yes,yes
request-18-0-2,increased money supply,decreases the value of the ruble,yes,no
request-18-0-3,decreases the value of the ruble,results in inflation,yes,yes
request-18-1-0,russia's international sanctions,disrupts supply chains,yes,no
request-18-1-1,disrupts supply chains,drives up prices,yes,yes
request-18-1-2,drives up prices,results in inflation,yes,yes
request-18-2-0,russia's increased government spending,increases the national debt,yes,no
request-18-2-1,increases the national debt,causes the government to print more money,no,yes
request-18-2-2,causes the government to print more money,increases the money supply,yes,yes
request-18-2-3,increases the money supply,decreases the value of the ruble,yes,no
request-18-2-4,decreases the value of the ruble,results in inflation,yes,yes
request-18-3-0,russia's oil and gas exports,experience a decline in demand,yes,yes
request-18-3-1,experience a decline in demand,weakens the ruble,yes,no
request-18-3-2,weakens the ruble,results in inflation,yes,yes
request-18-4-0,russia's geopolitical conflicts,create uncertainty and instability,yes,yes
request-18-4-1,create uncertainty and instability,discourages foreign investment,yes,yes
request-18-4-2,discourages foreign investment,weakens the ruble,yes,yes
request-18-4-3,weakens the ruble,results in inflation,yes,yes
