custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH,Does_cause_lead_to_effect_PASSIVE,Does_effect_lead_to_cause_SWITCH_PASSIVE
request-10-4-0,lunar wobble,alterations in the moon's orbit and gravitational forces,yes,yes,no,yes
request-10-4-1,alterations in the moon's orbit and gravitational forces,changes in earth's axial tilt and rotation,no,no,no,no
request-10-4-2,changes in earth's axial tilt and rotation,shifts in climate patterns and ocean currents,yes,no,yes,no
request-10-4-3,shifts in climate patterns and ocean currents,increased frequency and intensity of storms and extreme weather events,yes,yes,yes,no
request-10-4-4,increased frequency and intensity of storms and extreme weather events,storm surges and coastal erosion,yes,no,yes,no
request-10-4-5,storm surges and coastal erosion,coastal flooding in the 2030s and changes in the coastline,yes,yes,yes,yes
request-11-0-0,drought,decreased rainfall,no,yes,no,yes
request-11-0-1,decreased rainfall,reduced water supply,yes,no,yes,no
request-11-0-2,reduced water supply,lowered water levels in rivers and lakes,yes,yes,yes,yes
request-11-0-3,lowered water levels in rivers and lakes,increased soil erosion,yes,yes,no,no
request-11-0-4,increased soil erosion,altered river courses and lake sizes,yes,yes,yes,yes
request-11-0-5,altered river courses and lake sizes,changes in coastlines and shorelines,yes,yes,yes,yes
request-11-0-6,changes in coastlines and shorelines,changes in geography maps,yes,yes,yes,no
request-11-1-0,drought,decreased rainfall,no,yes,no,yes
request-11-1-1,decreased rainfall,reduced water supply,yes,no,yes,no
request-11-1-2,reduced water supply,lowered water levels in rivers and lakes,yes,yes,yes,yes
request-11-1-3,lowered water levels in rivers and lakes,reduced vegetation growth,yes,yes,yes,no
request-11-1-4,reduced vegetation growth,increased soil erosion,yes,yes,yes,no
request-11-1-5,increased soil erosion,altered river courses and lake sizes,yes,yes,yes,yes
request-11-1-6,altered river courses and lake sizes,changes in coastlines and shorelines,yes,yes,yes,yes
request-11-1-7,changes in coastlines and shorelines,changes in geography maps,yes,yes,yes,no
request-11-2-0,drought,decreased rainfall,no,yes,no,yes
request-11-2-1,decreased rainfall,reduced water supply,yes,no,yes,no
request-11-2-2,reduced water supply,lowered water levels in rivers and lakes,yes,yes,yes,yes
request-11-2-3,lowered water levels in rivers and lakes,increased evaporation,no,yes,yes,yes
request-11-2-4,increased evaporation,increased mineral concentration in water,yes,no,yes,no
request-11-2-5,increased mineral concentration in water,changes in water chemistry,yes,yes,yes,yes
request-11-2-6,changes in water chemistry,altered river courses and lake sizes,yes,yes,no,yes
request-11-2-7,altered river courses and lake sizes,changes in coastlines and shorelines,yes,yes,yes,yes
request-11-2-8,changes in coastlines and shorelines,changes in geography maps,yes,yes,yes,no
request-11-3-0,drought,decreased rainfall,no,yes,no,yes
request-11-3-1,decreased rainfall,reduced water supply,yes,no,yes,no
request-11-3-2,reduced water supply,lowered water levels in rivers and lakes,yes,yes,yes,yes
request-11-3-3,lowered water levels in rivers and lakes,reduced water flow,yes,yes,yes,yes
request-11-3-4,reduced water flow,increased sediment deposition,yes,yes,yes,yes
request-11-3-5,increased sediment deposition,altered river courses and lake sizes,yes,yes,yes,yes
request-11-3-6,altered river courses and lake sizes,changes in coastlines and shorelines,yes,yes,yes,yes
request-11-3-7,changes in coastlines and shorelines,changes in geography maps,yes,yes,yes,no
request-11-4-0,drought,decreased rainfall,no,yes,no,yes
request-11-4-1,decreased rainfall,reduced water supply,yes,no,yes,no
request-11-4-2,reduced water supply,lowered water levels in rivers and lakes,yes,yes,yes,yes
request-11-4-3,lowered water levels in rivers and lakes,increased water temperature,yes,no,no,no
request-11-4-4,increased water temperature,changes in aquatic ecosystems,yes,yes,yes,no
request-11-4-5,changes in aquatic ecosystems,altered river courses and lake sizes,yes,yes,no,yes
request-11-4-6,altered river courses and lake sizes,changes in coastlines and shorelines,yes,yes,yes,yes
request-11-4-7,changes in coastlines and shorelines,changes in geography maps,yes,yes,yes,no
request-11-5-0,drought,decreased rainfall,no,yes,no,yes
request-11-5-1,decreased rainfall,reduced water supply,yes,no,yes,no
request-11-5-2,reduced water supply,lowered water levels in rivers and lakes,yes,yes,yes,yes
request-11-5-3,lowered water levels in rivers and lakes,reduced water availability for agriculture,yes,yes,yes,no
request-11-5-4,reduced water availability for agriculture,reduced crop yields,yes,no,yes,no
request-11-5-5,reduced crop yields,changes in land use patterns,yes,yes,no,yes
request-11-5-6,changes in land use patterns,altered river courses and lake sizes,yes,yes,yes,yes
request-11-5-7,altered river courses and lake sizes,changes in coastlines and shorelines,yes,yes,yes,yes
request-11-5-8,changes in coastlines and shorelines,changes in geography maps,yes,yes,yes,no
request-11-6-0,drought,decreased rainfall,no,yes,no,yes
request-11-6-1,decreased rainfall,reduced water supply,yes,no,yes,no
request-11-6-2,reduced water supply,lowered water levels in rivers and lakes,yes,yes,yes,yes
request-11-6-3,lowered water levels in rivers and lakes,reduced water availability for industry,yes,yes,yes,no
request-11-6-4,reduced water availability for industry,changes in industrial activities,yes,yes,yes,yes
request-11-6-5,changes in industrial activities,altered river courses and lake sizes,yes,yes,yes,yes
request-11-6-6,altered river courses and lake sizes,changes in coastlines and shorelines,yes,yes,yes,yes
request-11-6-7,changes in coastlines and shorelines,changes in geography maps,yes,yes,yes,no
request-11-7-0,drought,decreased rainfall,no,yes,no,yes
request-11-7-1,decreased rainfall,reduced water supply,yes,no,yes,no
request-11-7-2,reduced water supply,lowered water levels in rivers and lakes,yes,yes,yes,yes
request-11-7-3,lowered water levels in rivers and lakes,reduced water availability for recreation,yes,yes,yes,no
request-11-7-4,reduced water availability for recreation,changes in recreational activities,yes,yes,yes,no
request-11-7-5,changes in recreational activities,altered river courses and lake sizes,yes,yes,no,yes
request-11-7-6,altered river courses and lake sizes,changes in coastlines and shorelines,yes,yes,yes,yes
request-11-7-7,changes in coastlines and shorelines,changes in geography maps,yes,yes,yes,no
request-11-8-0,drought,decreased rainfall,no,yes,no,yes
request-11-8-1,decreased rainfall,reduced water supply,yes,no,yes,no
request-11-8-2,reduced water supply,lowered water levels in rivers and lakes,yes,yes,yes,yes
request-11-8-3,lowered water levels in rivers and lakes,increased water pollution,yes,no,no,no
request-11-8-4,increased water pollution,changes in water quality,yes,yes,yes,no
request-11-8-5,changes in water quality,altered river courses and lake sizes,no,yes,no,yes
request-11-8-6,altered river courses and lake sizes,changes in coastlines and shorelines,yes,yes,yes,yes
request-11-8-7,changes in coastlines and shorelines,changes in geography maps,yes,yes,yes,no
request-11-9-0,drought,decreased rainfall,no,yes,no,yes
request-11-9-1,decreased rainfall,reduced water supply,yes,no,yes,no
request-11-9-2,reduced water supply,lowered water levels in rivers and lakes,yes,yes,yes,yes
request-11-9-3,lowered water levels in rivers and lakes,increased wildfires,yes,yes,no,no
request-11-9-4,increased wildfires,changes in vegetation cover,yes,yes,yes,yes
request-11-9-5,changes in vegetation cover,altered river courses and lake sizes,yes,yes,yes,yes
request-11-9-6,altered river courses and lake sizes,changes in coastlines and shorelines,yes,yes,yes,yes
request-11-9-7,changes in coastlines and shorelines,changes in geography maps,yes,yes,yes,no
request-12-0-0,changes in geographical maps,changes in natural resources availability,yes,yes,yes,no
request-12-0-1,changes in natural resources availability,economic instability in affected regions,yes,yes,no,no
request-12-0-2,economic instability in affected regions,unemployment and poverty,yes,yes,yes,yes
request-12-0-3,unemployment and poverty,migration issues,yes,yes,yes,no
request-12-1-0,changes in geographical maps,changes in climate patterns,yes,yes,no,yes
request-12-1-1,changes in climate patterns,natural disasters and extreme weather events,yes,no,yes,no
request-12-1-2,natural disasters and extreme weather events,destruction of homes and infrastructure,yes,no,yes,no
request-12-1-3,destruction of homes and infrastructure,migration issues,yes,yes,yes,no
request-12-2-0,changes in geographical maps,changes in coastlines and land borders,yes,yes,no,yes
request-12-2-1,changes in coastlines and land borders,disputes over territory and resources,yes,yes,yes,yes
request-12-2-2,disputes over territory and resources,political instability and conflicts,yes,yes,yes,yes
request-12-2-3,political instability and conflicts,migration issues,yes,yes,yes,no
request-12-3-0,changes in geographical maps,changes in transportation routes,yes,yes,yes,no
request-12-3-1,changes in transportation routes,increased isolation and reduced access to goods and services,yes,yes,yes,no
request-12-3-2,increased isolation and reduced access to goods and services,economic decline and lack of opportunities,yes,yes,yes,yes
request-12-3-3,economic decline and lack of opportunities,migration issues,yes,no,yes,no
request-12-4-0,changes in geographical maps,changes in habitat and ecosystems,yes,yes,yes,yes
request-12-4-1,changes in habitat and ecosystems,loss of biodiversity and wildlife,yes,yes,yes,no
request-12-4-2,loss of biodiversity and wildlife,reduced tourism and economic opportunities,yes,yes,yes,no
request-12-4-3,reduced tourism and economic opportunities,migration issues,yes,yes,no,no
request-13-0-0,methane emissions,increased atmospheric methane concentration,yes,no,yes,no
request-13-0-1,increased atmospheric methane concentration,accelerated global warming,yes,yes,yes,no
request-13-0-2,accelerated global warming,rising sea levels,yes,no,yes,no
request-13-0-3,rising sea levels,coastal flooding and erosion,yes,no,yes,no
request-13-0-4,coastal flooding and erosion,release of pollutants into water bodies,yes,no,no,no
request-13-0-5,release of pollutants into water bodies,water pollution,yes,yes,yes,no
request-13-0-6,water pollution,pollution,no,yes,no,yes
request-13-1-0,methane emissions,increased atmospheric methane concentration,yes,no,yes,no
request-13-1-1,increased atmospheric methane concentration,accelerated global warming,yes,yes,yes,no
request-13-1-2,accelerated global warming,more frequent and severe wildfires,yes,yes,yes,no
