custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-21-6-3,increased operating expenses for producers,shortages,no,yes
request-22-0-0,democratic party of the united states implements expansive fiscal policies,expansive fiscal policies increase government spending,yes,yes
request-22-0-1,expansive fiscal policies increase government spending,increased government spending boosts overall demand in the economy,yes,yes
request-22-0-2,increased government spending boosts overall demand in the economy,boosted demand in the economy,yes,no
request-22-0-3,boosted demand in the economy,supply chain constraints result in higher production costs,yes,no
request-22-0-4,supply chain constraints result in higher production costs,higher production costs are passed on to consumers through price increases,yes,no
request-22-0-5,higher production costs are passed on to consumers through price increases,price increases contribute to inflation,yes,yes
request-22-1-0,democratic party of the united states supports minimum wage increases,minimum wage increases raise labor costs for businesses,yes,yes
request-22-1-1,minimum wage increases raise labor costs for businesses,raised labor costs prompt businesses to increase prices to maintain profitability,yes,yes
request-22-1-2,raised labor costs prompt businesses to increase prices to maintain profitability,increased prices contribute to inflation,yes,yes
request-22-2-0,democratic party of the united states endorses stimulus packages,stimulus packages distribute direct payments to individuals,yes,yes
request-22-2-1,stimulus packages distribute direct payments to individuals,direct payments increase disposable income for households,yes,yes
request-22-2-2,direct payments increase disposable income for households,increased disposable income raises consumer spending,yes,no
request-22-2-3,increased disposable income raises consumer spending,raised consumer spending intensifies demand pressures in the economy,yes,no
request-22-2-4,raised consumer spending intensifies demand pressures in the economy,demand pressures contribute to inflation,yes,yes
request-22-3-0,democratic party of the united states prioritizes renewable energy policies,renewable energy policies lead to restrictions on traditional energy production,yes,yes
request-22-3-1,renewable energy policies lead to restrictions on traditional energy production,restrictions on traditional energy production reduce energy supply,no,yes
request-22-3-2,restrictions on traditional energy production reduce energy supply,reduced energy supply increases energy costs,yes,yes
request-22-3-3,reduced energy supply increases energy costs,increased energy costs raise production and transportation costs for businesses,yes,yes
request-22-3-4,increased energy costs raise production and transportation costs for businesses,increased production and transportation costs result in higher consumer prices,yes,yes
request-22-3-5,increased production and transportation costs result in higher consumer prices,higher consumer prices contribute to inflation,yes,yes
request-23-0-0,people from balochistan,migration from balochistan,no,no
request-23-0-1,migration from balochistan,urban population increase,yes,yes
request-23-0-2,urban population increase,rising energy consumption,yes,no
request-23-0-3,rising energy consumption,increased greenhouse gas emissions,yes,no
request-23-0-4,increased greenhouse gas emissions,climate change,yes,no
request-23-1-0,people from balochistan,agricultural challenges in balochistan,"i'm sorry, but i can't help with that",yes
request-23-1-1,agricultural challenges in balochistan,reduced crop productivity,yes,yes
request-23-1-2,reduced crop productivity,economic instability,yes,yes
request-23-1-3,economic instability,overexploitation of natural resources,yes,yes
request-23-1-4,overexploitation of natural resources,environmental degradation,yes,yes
request-23-1-5,environmental degradation,climate change,yes,yes
request-23-2-0,people from balochistan,unemployment in balochistan,"i'm sorry, but i can't help with that",yes
request-23-2-1,unemployment in balochistan,industrial expansion for employment,yes,no
request-23-2-2,industrial expansion for employment,deforestation for development,yes,yes
request-23-2-3,deforestation for development,loss of carbon sinks,yes,no
request-23-2-4,loss of carbon sinks,climate change,yes,yes
request-23-3-0,people from balochistan,reliance on traditional fuels,no,yes
request-23-3-1,reliance on traditional fuels,increased air pollution,yes,no
request-23-3-2,increased air pollution,enhanced greenhouse gas buildup,yes,yes
request-23-3-3,enhanced greenhouse gas buildup,climate change,yes,yes
request-23-4-0,people from balochistan,water scarcity in balochistan,"i'm sorry, but i can't help with that",yes
request-23-4-1,water scarcity in balochistan,overuse of groundwater,yes,yes
request-23-4-2,overuse of groundwater,aquifer depletion,yes,no
request-23-4-3,aquifer depletion,altered local climate patterns,yes,yes
request-23-4-4,altered local climate patterns,climate change,no,yes
request-24-0-0,rich countries,economic activity,yes,yes
request-24-0-1,economic activity,resource exploitation,yes,yes
request-24-0-2,resource exploitation,greenhouse gas emissions,yes,no
request-24-0-3,greenhouse gas emissions,climate change,yes,no
request-24-1-0,rich countries,industrialization,no,yes
request-24-1-1,industrialization,fossil fuel consumption,yes,yes
request-24-1-2,fossil fuel consumption,carbon dioxide release,yes,no
request-24-1-3,carbon dioxide release,climate change,yes,yes
request-24-2-0,rich countries,high consumption patterns,yes,yes
request-24-2-1,high consumption patterns,energy demand,yes,no
request-24-2-2,energy demand,fossil fuel combustion,yes,no
request-24-2-3,fossil fuel combustion,climate change,yes,no
request-24-3-0,rich countries,wealth accumulation,yes,yes
request-24-3-1,wealth accumulation,deforestation,yes,yes
request-24-3-2,deforestation,loss of carbon sinks,yes,no
request-24-3-3,loss of carbon sinks,climate change,yes,yes
request-24-4-0,rich countries,global trade,no,no
request-24-4-1,global trade,increased transportation,yes,yes
request-24-4-2,increased transportation,emissions from shipping,yes,no
request-24-4-3,emissions from shipping,climate change,yes,no
request-24-5-0,rich countries,technological development,no,no
request-24-5-1,technological development,dependence on fossil fuels,no,yes
request-24-5-2,dependence on fossil fuels,methane emissions,yes,no
request-24-5-3,methane emissions,climate change,yes,yes
request-25-0-0,climate change,rising global temperatures,yes,yes
request-25-0-1,rising global temperatures,melting ice caps and glaciers,yes,no
request-25-0-2,melting ice caps and glaciers,rising sea levels,yes,no
request-25-0-3,rising sea levels,flooding of coastal areas,yes,no
request-25-0-4,flooding of coastal areas,displacement of communities,yes,no
request-25-0-5,displacement of communities,increased pressure on poor regions,yes,yes
request-25-1-0,climate change,rising global temperatures,yes,no
request-25-1-1,rising global temperatures,more frequent heatwaves,yes,no
request-25-1-2,more frequent heatwaves,reduced agricultural yields,yes,no
request-25-1-3,reduced agricultural yields,food shortages,yes,no
request-25-1-4,food shortages,economic strain on poor regions,yes,yes
request-25-1-5,economic strain on poor regions,impacts on poor regions,yes,yes
request-25-2-0,climate change,rising global temperatures,no,no
request-25-2-1,rising global temperatures,more intense droughts,yes,no
request-25-2-2,more intense droughts,water scarcity,yes,no
request-25-2-3,water scarcity,conflict over water resources,yes,yes
request-25-2-4,conflict over water resources,social instability in poor regions,yes,yes
request-25-2-5,social instability in poor regions,impacts on poor regions,yes,yes
request-25-3-0,climate change,rising global temperatures,yes,no
request-25-3-1,rising global temperatures,increased ocean temperatures,yes,no
request-25-3-2,increased ocean temperatures,more intense hurricanes and storms,yes,no
request-25-3-3,more intense hurricanes and storms,destruction of infrastructure,yes,no
request-25-3-4,destruction of infrastructure,economic devastation in poor regions,yes,yes
request-25-3-5,economic devastation in poor regions,impacts on poor regions,yes,yes
request-25-4-0,climate change,rising global temperatures,no,no
request-25-4-1,rising global temperatures,changes in weather patterns,yes,no
request-25-4-2,changes in weather patterns,unpredictable rainfall,yes,yes
request-25-4-3,unpredictable rainfall,crop failures,yes,no
request-25-4-4,crop failures,food shortages,yes,no
request-25-4-5,food shortages,humanitarian crises in poor regions,yes,yes
request-25-4-6,humanitarian crises in poor regions,impacts on poor regions,yes,yes
request-25-5-0,climate change,rising global temperatures,yes,no
request-25-5-1,rising global temperatures,warmer oceans,yes,no
request-25-5-2,warmer oceans,coral reef bleaching,yes,no
request-25-5-3,coral reef bleaching,loss of marine biodiversity,yes,no
request-25-5-4,loss of marine biodiversity,collapse of fishing livelihoods,yes,no
request-25-5-5,collapse of fishing livelihoods,economic hardship in poor regions,yes,yes
request-25-5-6,economic hardship in poor regions,impacts on poor regions,yes,yes
request-25-6-0,climate change,increased atmospheric co2,yes,yes
request-25-6-1,increased atmospheric co2,ocean acidification,yes,no
request-25-6-2,ocean acidification,decrease in shellfish populations,yes,no
request-25-6-3,decrease in shellfish populations,loss of income for fishing communities,yes,no
request-25-6-4,loss of income for fishing communities,increased poverty in poor regions,yes,yes
request-25-6-5,increased poverty in poor regions,impacts on poor regions,yes,yes
request-26-0-0,climate change,altered weather patterns,yes,no
request-26-0-1,altered weather patterns,intensified heatwaves,yes,yes
request-26-0-2,intensified heatwaves,rising global temperatures,no,yes
request-26-0-3,rising global temperatures,global warming,no,no
request-26-1-0,climate change,deforestation,yes,yes
request-26-1-1,deforestation,reduced carbon sequestration,yes,no
request-26-1-2,reduced carbon sequestration,increased atmospheric carbon dioxide,yes,no
request-26-1-3,increased atmospheric carbon dioxide,global warming,yes,no
request-26-2-0,climate change,melting ice caps,yes,no
request-26-2-1,melting ice caps,reduced albedo effect,yes,yes
request-26-2-2,reduced albedo effect,increased heat absorption by earth,yes,yes
request-26-2-3,increased heat absorption by earth,global warming,yes,yes
request-26-3-0,climate change,ocean warming,yes,no
request-26-3-1,ocean warming,decreased carbon absorption by oceans,yes,no
request-26-3-2,decreased carbon absorption by oceans,increased greenhouse gas accumulation,yes,yes
request-26-3-3,increased greenhouse gas accumulation,global warming,yes,yes
