custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH,Does_cause_lead_to_effect_PASSIVE,Does_effect_lead_to_cause_SWITCH_PASSIVE
request-15-1-2,global warming,melting of permafrost,yes,yes,yes,no
request-15-1-3,melting of permafrost,release of methane and carbon stored in permafrost,yes,yes,yes,no
request-15-1-4,release of methane and carbon stored in permafrost,the release of ancient carbon from sediment into the atmosphere,yes,yes,yes,yes
request-15-2-0,methane,greenhouse gas emissions,yes,no,yes,yes
request-15-2-1,greenhouse gas emissions,climate change,yes,no,yes,no
request-15-2-2,climate change,changes in ocean currents or sediment disturbance,yes,no,yes,no
request-15-2-3,changes in ocean currents or sediment disturbance,release of ancient methane deposits,yes,yes,yes,yes
request-15-2-4,release of ancient methane deposits,the release of ancient carbon from sediment into the atmosphere,yes,yes,yes,yes
request-16-0-0,ancient sources dominating deep waters,methane accumulating in deep waters,yes,no,yes,yes
request-16-0-1,methane accumulating in deep waters,methane diffusing upward to shallower layers,yes,no,yes,yes
request-16-0-2,methane diffusing upward to shallower layers,methane reaching the surface waters,yes,yes,yes,no
request-16-0-3,methane reaching the surface waters,the 10 ± 3% contribution of surface water methane,yes,no,yes,no
request-16-1-0,ancient sources dominating deep waters,methane accumulating in deep waters,yes,no,yes,yes
request-16-1-1,methane accumulating in deep waters,microbial activity influencing methane release,yes,yes,yes,yes
request-16-1-2,microbial activity influencing methane release,methane escaping to surface waters,yes,yes,yes,yes
request-16-1-3,methane escaping to surface waters,the 10 ± 3% contribution of surface water methane,yes,no,yes,no
request-16-2-0,ancient sources dominating deep waters,methane trapped due to stratified waters,yes,no,yes,yes
request-16-2-1,methane trapped due to stratified waters,physical mixing processes releasing methane,yes,yes,yes,yes
request-16-2-2,physical mixing processes releasing methane,methane entering surface waters,yes,yes,yes,no
request-16-2-3,methane entering surface waters,the 10 ± 3% contribution of surface water methane,yes,no,yes,no
request-16-3-0,ancient sources dominating deep waters,methane stored over geological timescales,yes,yes,yes,yes
request-16-3-1,methane stored over geological timescales,climaterelated changes triggering methane release,yes,yes,yes,yes
request-16-3-2,climaterelated changes triggering methane release,enhanced upward methane transport to surface,yes,yes,yes,yes
request-16-3-3,enhanced upward methane transport to surface,the 10 ± 3% contribution of surface water methane,yes,yes,yes,no
request-17-0-0,sourced methane,oceanic oxidation of methane,yes,no,yes,no
request-17-0-1,oceanic oxidation of methane,dispersion processes transform oxidized methane,yes,no,yes,no
request-17-0-2,dispersion processes transform oxidized methane,the emission of ancient carbon into the atmosphere,yes,yes,yes,yes
request-17-1-0,sourced methane,oceanic oxidation of methane,yes,no,yes,no
request-17-1-1,oceanic oxidation of methane,dispersion processes accelerate carbon release,yes,yes,yes,yes
request-17-1-2,dispersion processes accelerate carbon release,the emission of ancient carbon into the atmosphere,yes,yes,yes,yes
request-17-2-0,sourced methane,dispersion processes spread methane,yes,no,yes,yes
request-17-2-1,dispersion processes spread methane,oceanic oxidation occurs during dispersion,no,no,no,no
request-17-2-2,oceanic oxidation occurs during dispersion,the emission of ancient carbon into the atmosphere,yes,no,no,no
request-18-0-0,co2 mitigation,reduction of greenhouse gas emissions,yes,yes,yes,yes
request-18-0-1,reduction of greenhouse gas emissions,decrease in global atmospheric co2 concentration,yes,no,yes,no
request-18-0-2,decrease in global atmospheric co2 concentration,reduction in global warming,yes,no,yes,no
request-18-0-3,reduction in global warming,decrease in arctic ice melting,yes,yes,yes,no
request-18-0-4,decrease in arctic ice melting,reduction in freshwater influx to the north atlantic ocean,yes,no,no,no
request-18-0-5,reduction in freshwater influx to the north atlantic ocean,stabilization of ocean salinity levels,no,no,no,no
request-18-0-6,stabilization of ocean salinity levels,prevention of disruptions in ocean circulation patterns,yes,yes,yes,yes
request-18-0-7,prevention of disruptions in ocean circulation patterns,avoidance of a collapse of the atlantic meridional overturning circulation,yes,yes,yes,yes
request-18-1-0,co2 mitigation,reduction of greenhouse gas emissions,yes,yes,yes,yes
request-18-1-1,reduction of greenhouse gas emissions,decrease in global atmospheric co2 concentration,yes,no,yes,no
request-18-1-2,decrease in global atmospheric co2 concentration,reduction in global warming,yes,no,yes,no
request-18-1-3,reduction in global warming,decrease in ocean surface warming,yes,yes,no,yes
request-18-1-4,decrease in ocean surface warming,decrease in thermal expansion and stratification of ocean water,yes,yes,yes,yes
request-18-1-5,decrease in thermal expansion and stratification of ocean water,stabilization of deep water formation in the north atlantic,yes,no,yes,yes
request-18-1-6,stabilization of deep water formation in the north atlantic,maintenance of atlantic meridional overturning circulation  stability,yes,yes,yes,yes
request-19-0-0,stronger amoc in rcp85 framework,increased northward heat transport by the amoc,yes,yes,yes,yes
request-19-0-1,increased northward heat transport by the amoc,higher heat content in the north atlantic,yes,yes,yes,yes
request-19-0-2,higher heat content in the north atlantic,elevated sea surface and air temperatures in the north atlantic relative to rcp85ctrl,yes,yes,yes,yes
request-20-0-0,the hottest pathway resulting in 45+ degrees of warming by the end of the century,increased frequency and intensity of extreme weather events,yes,no,no,no
request-20-0-1,increased frequency and intensity of extreme weather events,heightened severity of infrastructure damage and resource disruptions,yes,no,yes,no
request-20-0-2,heightened severity of infrastructure damage and resource disruptions,accelerated technological innovations to address climate challenges,yes,no,yes,no
request-20-0-3,accelerated technological innovations to address climate challenges,rapid growth in clean energy and green technology sectors,yes,yes,yes,yes
request-20-0-4,rapid growth in clean energy and green technology sectors,boost in global investment and economic activity in emerging industries,yes,yes,yes,yes
request-20-0-5,boost in global investment and economic activity in emerging industries,the absolute highest economic growth,no,yes,yes,no
request-20-1-0,the hottest pathway resulting in 45+ degrees of warming by the end of the century,widespread destruction of ecosystems and decreasing biodiversity,yes,no,no,no
request-20-1-1,widespread destruction of ecosystems and decreasing biodiversity,increased scarcity of natural resources,yes,yes,yes,yes
request-20-1-2,increased scarcity of natural resources,rising demand for alternative solutions and substitutes,yes,yes,yes,yes
request-20-1-3,rising demand for alternative solutions and substitutes,expansion of industries focusing on sustainable resource extraction and management,yes,yes,yes,yes
request-20-1-4,expansion of industries focusing on sustainable resource extraction and management,acceleration of economic activities aimed at resource optimization,yes,yes,yes,yes
request-20-1-5,acceleration of economic activities aimed at resource optimization,the absolute highest economic growth,no,yes,yes,no
request-20-2-0,the hottest pathway resulting in 45+ degrees of warming by the end of the century,severe impacts on agricultural yields and food production systems,yes,no,no,no
request-20-2-1,severe impacts on agricultural yields and food production systems,increased need for advanced agricultural technologies and innovations,yes,no,yes,no
request-20-2-2,increased need for advanced agricultural technologies and innovations,"rapid development of vertical farming, labgrown foods, and precision agriculture",yes,yes,yes,yes
request-20-2-3,"rapid development of vertical farming, labgrown foods, and precision agriculture",growth of hightech agricultural industries and global trade networks,yes,yes,yes,yes
request-20-2-4,growth of hightech agricultural industries and global trade networks,higher levels of economic activity in response to increased innovation and automation,yes,yes,yes,yes
request-20-2-5,higher levels of economic activity in response to increased innovation and automation,the absolute highest economic growth,no,yes,yes,no
request-20-3-0,the hottest pathway resulting in 45+ degrees of warming by the end of the century,melting ice caps and rising sea levels,yes,no,no,no
request-20-3-1,melting ice caps and rising sea levels,mass relocation and urbanization in higherelevation areas,yes,no,yes,no
request-20-3-2,mass relocation and urbanization in higherelevation areas,increased investment in urban infrastructure and housing,yes,yes,yes,yes
request-20-3-3,increased investment in urban infrastructure and housing,creation of new economic hubs and industries around urban migration,yes,yes,yes,yes
request-20-3-4,creation of new economic hubs and industries around urban migration,"expansion of construction, real estate, and associated service sectors",yes,yes,yes,yes
request-20-3-5,"expansion of construction, real estate, and associated service sectors",the absolute highest economic growth,no,yes,no,no
request-21-0-0,people’s anxiety,increased stress levels,yes,yes,yes,yes
request-21-0-1,increased stress levels,activation of the sympathetic nervous system,yes,yes,yes,yes
request-21-0-2,activation of the sympathetic nervous system,increased breathing rate,yes,yes,yes,no
request-21-0-3,increased breathing rate,increased oxygen intake and co₂ release,yes,yes,yes,yes
request-21-1-0,people’s anxiety,increased adrenaline production,yes,yes,yes,yes
request-21-1-1,increased adrenaline production,activation of the sympathetic nervous system,yes,yes,yes,yes
request-21-1-2,activation of the sympathetic nervous system,increased breathing rate,yes,yes,yes,no
request-21-1-3,increased breathing rate,increased oxygen intake and co₂ release,yes,yes,yes,yes
request-21-2-0,people’s anxiety,heightened awareness of bodily sensations,yes,yes,yes,yes
request-21-2-1,heightened awareness of bodily sensations,conscious control of breathing,yes,yes,yes,yes
request-21-2-2,conscious control of breathing,increased breathing rate,yes,no,no,no
request-21-2-3,increased breathing rate,increased oxygen intake and co₂ release,yes,yes,yes,yes
request-22-0-0,genuine population decline beyond expected levels,increased pressure on economic systems,yes,no,no,no
request-22-0-1,increased pressure on economic systems,reduced financial stability for individuals and families,yes,yes,yes,yes
request-22-0-2,reduced financial stability for individuals and families,decreased motivation to start or expand families,yes,no,yes,yes
request-22-0-3,decreased motivation to start or expand families,decline in birth rates this century,yes,yes,yes,yes
request-22-1-0,genuine population decline beyond expected levels,reduced available workforce,yes,no,no,no
request-22-1-1,reduced available workforce,economic stagnation or decline,yes,yes,yes,yes
request-22-1-2,economic stagnation or decline,reduced support for childrearing programs and incentives,yes,yes,yes,no
request-22-1-3,reduced support for childrearing programs and incentives,decline in birth rates this century,yes,no,no,no
request-22-2-0,genuine population decline beyond expected levels,social perception of overpopulation alleviated,no,no,yes,no
request-22-2-1,social perception of overpopulation alleviated,decreased social emphasis on childbirth and large families,yes,yes,no,yes
request-22-2-2,decreased social emphasis on childbirth and large families,increased prioritization of personal or career goals over parenting,yes,yes,yes,yes
request-22-2-3,increased prioritization of personal or career goals over parenting,decline in birth rates this century,yes,yes,yes,yes
request-22-3-0,genuine population decline beyond expected levels,aging population increases dependency ratio,yes,no,no,yes
request-22-3-1,aging population increases dependency ratio,increased economic strain on younger generations,yes,yes,yes,yes
request-22-3-2,increased economic strain on younger generations,younger generations delay or avoid starting families,yes,yes,yes,yes
request-22-3-3,younger generations delay or avoid starting families,decline in birth rates this century,yes,yes,yes,yes
request-22-4-0,genuine population decline beyond expected levels,increased competition for resources and opportunities,no,yes,no,no
