custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-4-56-0,business,disinvestment in sustainable technologies,no,no
request-4-56-1,disinvestment in sustainable technologies,continued reliance on fossil fuels,yes,yes
request-4-56-2,continued reliance on fossil fuels,environmental damage,yes,no
request-4-56-3,environmental damage,degradation of nature,yes,yes
request-4-57-0,business,support for destructive policies,no,no
request-4-57-1,support for destructive policies,removal of environmental protections,no,yes
request-4-57-2,removal of environmental protections,increased exploitation,"yes removal of environmental protections often leads to increased exploitation of natural resources, as there are fewer legal barriers to over-exploitation and less incentive for sustainable practices",no
request-4-57-3,increased exploitation,degradation of nature,yes,yes
request-4-58-0,business,financing of environmentally harmful projects,yes,no
request-4-58-1,financing of environmentally harmful projects,direct contribution to degradation,yes,no
request-4-58-2,direct contribution to degradation,accelerated damage,yes,yes
request-4-58-3,accelerated damage,degradation of nature,yes,yes
request-4-59-0,business,marketing of unsustainable products,yes,no
request-4-59-1,marketing of unsustainable products,encouragement of overconsumption,yes,yes
request-4-59-2,encouragement of overconsumption,increased waste,yes,yes
request-4-59-3,increased waste,degradation of nature,yes,yes
request-4-60-0,business,opposition to renewable energy,no,no
request-4-60-1,opposition to renewable energy,delayed transition to clean energy,yes,no
request-4-60-2,delayed transition to clean energy,prolonged environmental harm,yes,"yes prolonged environmental harm can lead to a delayed transition to clean energy as it may result in continued reliance on fossil fuels due to economic, political, or social factors additionally, the urgency to address the environmental damage may not always prioritize the transition to clean energy"
request-4-60-3,prolonged environmental harm,degradation of nature,yes,yes
request-4-61-0,business,lack of transparency in supply chains,yes,yes
request-4-61-1,lack of transparency in supply chains,unregulated environmental impact,"yes lack of transparency in supply chains can lead to unregulated environmental impact, as it may prevent the identification and mitigation of harmful practices, such as the use of toxic chemicals, excessive water consumption, or illegal deforestation without visibility into these processes, it becomes challenging to enforce environmental standards and promote sustainable practices",no
request-4-61-2,unregulated environmental impact,hidden degradation,yes,"yes hidden degradation can lead to unregulated environmental impact because it often goes unnoticed or unmeasured, allowing harmful effects to accumulate without proper management or mitigation"
request-4-61-3,hidden degradation,degradation of nature,yes,yes
request-4-62-0,business,excessive packaging,yes,no
request-4-62-1,excessive packaging,increased plastic waste,yes,yes
request-4-62-2,increased plastic waste,pollution of natural environments,yes,no
request-4-62-3,pollution of natural environments,degradation of nature,yes,yes
request-4-63-0,business,unsustainable sourcing,no,yes
request-4-63-1,unsustainable sourcing,depletion of rare resources,yes,yes
request-4-63-2,depletion of rare resources,loss of natural capital,yes,"yes loss of natural capital can lead to the depletion of rare resources, as natural capital includes ecosystems, species, and natural resources that are often rare and irreplaceable when natural capital is degraded or lost, it can result in the overexploitation and depletion of these rare resources"
request-4-63-3,loss of natural capital,degradation of nature,yes,yes
request-4-64-0,business,disregard for animal welfare,no,no
request-4-64-1,disregard for animal welfare,cruel treatment of animals,yes,yes
request-4-64-2,cruel treatment of animals,disruption of natural behaviors,yes,yes
request-4-64-3,disruption of natural behaviors,degradation of nature,yes,yes
request-4-65-0,business,destruction of wetlands,yes,no
request-4-65-1,destruction of wetlands,loss of water filtration,yes,yes
request-4-65-2,loss of water filtration,decreased water quality,yes,"no decreased water quality does not cause loss of water filtration; rather, it can indicate that the filtration system may be less effective or that the source water contains more contaminants"
request-4-65-3,decreased water quality,degradation of nature,yes,yes
request-4-66-0,business,contribution to light pollution,yes,no
request-4-66-1,contribution to light pollution,disruption of animal migration,yes,no
request-4-66-2,disruption of animal migration,negative impact on ecosystems,yes,yes
request-4-66-3,negative impact on ecosystems,degradation of nature,yes,yes
request-4-67-0,business,generation of electronic waste,yes,no
request-4-67-1,generation of electronic waste,toxic chemical leaks,yes,no
request-4-67-2,toxic chemical leaks,contamination of soil and groundwater,yes,yes
request-4-67-3,contamination of soil and groundwater,degradation of nature,yes,yes
request-4-68-0,business,overtourism,yes,no
request-4-68-1,overtourism,degradation of natural attractions,yes,yes
request-4-68-2,degradation of natural attractions,loss of local biodiversity,yes,"yes loss of local biodiversity can lead to degradation of natural attractions, as the decline in biodiversity can affect the aesthetic, ecological, and recreational value of these areas"
request-4-68-3,loss of local biodiversity,degradation of nature,yes,yes
request-4-69-0,business,use of chemical fertilizers,yes,no
request-4-69-1,use of chemical fertilizers,water pollution from runoff,yes,no
request-4-69-2,water pollution from runoff,dead zones in water bodies,yes,yes
request-4-69-3,dead zones in water bodies,degradation of nature,yes,yes
request-4-70-0,business,engagement in illegal wildlife trade,yes,yes
request-4-70-1,engagement in illegal wildlife trade,reduction in species populations,yes,yes
request-4-70-2,reduction in species populations,imbalance in ecosystems,yes,yes
request-4-70-3,imbalance in ecosystems,degradation of nature,yes,yes
request-4-71-0,business,construction of infrastructure,yes,yes
request-4-71-1,construction of infrastructure,fragmentation of natural habitats,yes,yes
request-4-71-2,fragmentation of natural habitats,isolation of species,"yes fragmentation of natural habitats often leads to the isolation of species, as it can create barriers that limit movement and gene flow between populations","no isolation of species does not cause fragmentation of natural habitats; rather, habitat fragmentation can lead to the isolation of species habitat fragmentation is the process where large, continuous areas of habitat are divided into smaller, isolated patches, often due to human activities like urban development, agriculture, or road construction this can have detrimental effects on biodiversity and ecosystem health isolation of species, on the other hand, refers to the separation of populations of the same species, which can occur due to various factors, including habitat fragmentation but is not the cause of it"
request-4-71-3,isolation of species,degradation of nature,yes,yes
request-4-72-0,business,investment in unsustainable agriculture,no,no
request-4-72-1,investment in unsustainable agriculture,soil degradation,yes,no
request-4-72-2,soil degradation,loss of fertile land,yes,yes
request-4-72-3,loss of fertile land,degradation of nature,yes,yes
request-4-73-0,business,support for fracking,yes,no
request-4-73-1,support for fracking,contamination of groundwater,yes support for fracking can cause contamination of groundwater due to the potential for chemicals used in the fracking process to seep into groundwater supplies,no
