custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-4-81-1,landfilling of organic waste,production of methane,yes,no
request-4-81-2,production of methane,contribution to climate change,yes,yes
request-4-81-3,contribution to climate change,degradation of nature,yes,yes
request-4-82-0,business,use of antibiotics in farming,yes,yes
request-4-82-1,use of antibiotics in farming,development of antibioticresistant bacteria,yes,yes
request-4-82-2,development of antibioticresistant bacteria,spread to natural environments,yes,yes
request-4-82-3,spread to natural environments,degradation of nature,yes,yes
request-4-83-0,business,discharge of industrial effluents,yes,no
request-4-83-1,discharge of industrial effluents,contamination of surface water,yes,yes
request-4-83-2,contamination of surface water,harm to aquatic life,yes,yes
request-4-83-3,harm to aquatic life,degradation of nature,yes,yes
request-4-84-0,business,contribution to noise pollution,yes,no
request-4-84-1,contribution to noise pollution,disruption of animal communication,yes,yes
request-4-84-2,disruption of animal communication,behavioral changes in wildlife,yes,yes
request-4-84-3,behavioral changes in wildlife,degradation of nature,yes,yes
request-4-85-0,business,generation of construction waste,yes,no
request-4-85-1,generation of construction waste,illegal dumping,no,yes
request-4-85-2,illegal dumping,destruction of natural areas,yes,no
request-4-85-3,destruction of natural areas,degradation of nature,yes,yes
request-4-86-0,business,use of invasive species in landscaping,yes,no
request-4-86-1,use of invasive species in landscaping,spread of invasive species,yes,no
request-4-86-2,spread of invasive species,outcompetition of native flora,yes,yes
request-4-86-3,outcompetition of native flora,degradation of nature,yes,yes
request-4-87-0,business,investment in palm oil plantations,yes,yes
request-4-87-1,investment in palm oil plantations,clearing of rainforests,yes,yes
request-4-87-2,clearing of rainforests,loss of biodiverse ecosystems,yes,yes
request-4-87-3,loss of biodiverse ecosystems,degradation of nature,yes,yes
request-4-88-0,business,support for unsustainable fishing,yes,yes
request-4-88-1,support for unsustainable fishing,bycatch of nontarget species,yes,yes
request-4-88-2,bycatch of nontarget species,decline in marine biodiversity,yes,yes
request-4-88-3,decline in marine biodiversity,degradation of nature,yes,yes
request-4-89-0,business,disregard for sustainable forestry,yes,yes
request-4-89-1,disregard for sustainable forestry,overharvesting of timber,yes,yes
request-4-89-2,overharvesting of timber,destruction of forest habitats,yes,yes
request-4-89-3,destruction of forest habitats,degradation of nature,yes,yes
request-4-90-0,business,emission of volatile organic compounds,yes,no
request-4-90-1,emission of volatile organic compounds,formation of groundlevel ozone,yes,no
request-4-90-2,formation of groundlevel ozone,damage to vegetation,yes,no
request-4-90-3,damage to vegetation,degradation of nature,yes,yes
request-4-91-0,business,use of heavy metals in products,yes,yes
request-4-91-1,use of heavy metals in products,release into environment,yes,yes
request-4-91-2,release into environment,bioaccumulation in food chains,yes,no
request-4-91-3,bioaccumulation in food chains,degradation of nature,no,yes
request-4-92-0,business,investment in coal mining,yes,no
request-4-92-1,investment in coal mining,release of methane,yes,no
request-4-92-2,release of methane,contribution to climate change,yes,yes
request-4-92-3,contribution to climate change,degradation of nature,yes,yes
request-4-93-0,business,destruction of mangroves,yes,yes
request-4-93-1,destruction of mangroves,loss of coastal protection,yes,yes
request-4-93-2,loss of coastal protection,increased vulnerability to storms,yes,yes
request-4-93-3,increased vulnerability to storms,degradation of nature,yes,yes
request-4-94-0,business,overextraction of groundwater,yes,yes
request-4-94-1,overextraction of groundwater,land subsidence,yes,yes
request-4-94-2,land subsidence,alteration of natural hydrology,yes,yes
request-4-94-3,alteration of natural hydrology,degradation of nature,yes,yes
request-4-95-0,business,use of chemical pesticides,yes,yes
request-4-95-1,use of chemical pesticides,killing of nontarget species,yes,yes
request-4-95-2,killing of nontarget species,disruption of ecosystem balance,yes,yes
request-4-95-3,disruption of ecosystem balance,degradation of nature,yes,yes
request-4-96-0,business,investment in tar sands,yes,no
request-4-96-1,investment in tar sands,destruction of boreal forests,yes,no
request-4-96-2,destruction of boreal forests,release of stored carbon,yes,no
request-4-96-3,release of stored carbon,degradation of nature,no,yes
request-4-97-0,business,support for mountaintop removal mining,no,no
request-4-97-1,support for mountaintop removal mining,destruction of mountain ecosystems,yes,no
request-4-97-2,destruction of mountain ecosystems,pollution of waterways,yes,no
request-4-97-3,pollution of waterways,degradation of nature,yes,yes
request-4-98-0,business,discharge of plastic microbeads,yes,no
request-4-98-1,discharge of plastic microbeads,ingestion by small marine life,yes,yes
request-4-98-2,ingestion by small marine life,entry into food chain,yes,yes
request-4-98-3,entry into food chain,degradation of nature,yes,yes
request-4-99-0,business,use of chlorofluorocarbons,no,no
request-4-99-1,use of chlorofluorocarbons,depletion of ozone layer,yes,no
request-4-99-2,depletion of ozone layer,increased uvb radiation,yes,yes
request-4-99-3,increased uvb radiation,degradation of nature,yes,no
request-4-100-0,business,investment in hydraulic fracturing,yes,yes
request-4-100-1,investment in hydraulic fracturing,contamination of groundwater,no,no
request-4-100-2,contamination of groundwater,destruction of local ecosystems,yes,yes
request-4-100-3,destruction of local ecosystems,degradation of nature,yes,yes
request-4-101-0,business,support for whaling,no,no
request-4-101-1,support for whaling,reduction in whale populations,yes,no
request-4-101-2,reduction in whale populations,disruption of marine ecosystems,yes,yes
request-4-101-3,disruption of marine ecosystems,degradation of nature,yes,yes
request-4-102-0,business,destruction of coral reefs,yes,yes
request-4-102-1,destruction of coral reefs,loss of marine biodiversity,yes,yes
request-4-102-2,loss of marine biodiversity,decline in fisheries,yes,yes
request-4-102-3,decline in fisheries,degradation of nature,yes,yes
request-4-103-0,business,use of lead in products,yes,yes
request-4-103-1,use of lead in products,release of lead into environment,yes,no
request-4-103-2,release of lead into environment,poisoning of wildlife,yes,yes
request-4-103-3,poisoning of wildlife,degradation of nature,yes,yes
request-4-104-0,business,investment in nuclear power,yes,no
request-4-104-1,investment in nuclear power,generation of radioactive waste,yes,yes
request-4-104-2,generation of radioactive waste,contamination of natural environments,yes,yes
request-4-104-3,contamination of natural environments,degradation of nature,yes,yes
request-4-105-0,business,support for elephant poaching,no,no
request-4-105-1,support for elephant poaching,decline in elephant populations,yes,no
request-4-105-2,decline in elephant populations,disruption of ecosystems,yes,yes
request-4-105-3,disruption of ecosystems,degradation of nature,yes,yes
request-4-106-0,business,discharge of radioactive materials,yes,no
request-4-106-1,discharge of radioactive materials,longterm environmental contamination,yes,yes
request-4-106-2,longterm environmental contamination,mutation of species,yes,no
request-4-106-3,mutation of species,degradation of nature,no,no
request-4-107-0,business,use of mercury in mining,yes,yes
request-4-107-1,use of mercury in mining,release of mercury into water,yes,no
request-4-107-2,release of mercury into water,bioaccumulation in fish,yes,no
request-4-107-3,bioaccumulation in fish,degradation of nature,no,yes
request-4-108-0,business,investment in oil sands,yes,yes
request-4-108-1,investment in oil sands,destruction of natural habitats,yes,no
request-4-108-2,destruction of natural habitats,release of greenhouse gases,yes,yes
request-4-108-3,release of greenhouse gases,degradation of nature,yes,yes
request-4-109-0,business,support for tiger poaching,no,no
request-4-109-1,support for tiger poaching,reduction in tiger populations,yes,no
request-4-109-2,reduction in tiger populations,imbalance in ecosystems,yes,yes
request-4-109-3,imbalance in ecosystems,degradation of nature,yes,yes
request-4-110-0,business,destruction of peatlands,yes,yes
request-4-110-1,destruction of peatlands,release of stored carbon,yes,no
request-4-110-2,release of stored carbon,acceleration of climate change,yes,yes
request-4-110-3,acceleration of climate change,degradation of nature,yes,yes
request-4-111-0,business,use of cyanide in mining,yes,yes
request-4-111-1,use of cyanide in mining,contamination of water sources,yes,yes
request-4-111-2,contamination of water sources,death of aquatic life,yes,yes
request-4-111-3,death of aquatic life,degradation of nature,yes,yes
request-4-112-0,business,investment in coalfired power plants,no,no
request-4-112-1,investment in coalfired power plants,emission of sulfur dioxide,yes,no
request-4-112-2,emission of sulfur dioxide,acid rain formation,yes,no
request-4-112-3,acid rain formation,deg,no,no
request-5-0-0,heat from gas emissions absorbed by oceans,increased ocean temperature,yes,yes
request-5-0-1,increased ocean temperature,thermal expansion of seawater,yes,no
request-5-0-2,thermal expansion of seawater,stratification of ocean layers,yes,yes
request-5-0-3,stratification of ocean layers,slowing of ocean vertical mixing,yes,yes
request-5-1-0,heat from gas emissions absorbed by oceans,increased ocean temperature,yes,yes
request-5-1-1,increased ocean temperature,reduced density of surface water,yes,no
request-5-1-2,reduced density of surface water,weakened thermohaline circulation,yes,yes
request-5-1-3,weakened thermohaline circulation,slowing of ocean vertical mixing,yes,yes
request-5-2-0,heat from gas emissions absorbed by oceans,melting of polar ice caps and glaciers,yes,no
request-5-2-1,melting of polar ice caps and glaciers,increased freshwater input into oceans,yes,yes
request-5-2-2,increased freshwater input into oceans,reduced salinity of surface water,yes,no
request-5-2-3,reduced salinity of surface water,stratification of ocean layers,no,no
request-5-2-4,stratification of ocean layers,slowing of ocean vertical mixing,yes,yes
request-5-3-0,heat from gas emissions absorbed by oceans,altered global wind patterns,yes,no
request-5-3-1,altered global wind patterns,reduced winddriven ocean mixing,yes,no
request-5-3-2,reduced winddriven ocean mixing,slowing of ocean vertical mixing,yes,no
request-5-4-0,heat from gas emissions absorbed by oceans,changes in ocean temperature and chemistry,yes,yes
