custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH,Does_cause_lead_to_effect_PASSIVE,Does_effect_lead_to_cause_SWITCH_PASSIVE
request-12-3-2,economic displacement of local industries,unemployment in traditional sectors,yes,yes,yes,no
request-12-3-3,unemployment in traditional sectors,labor migration,yes,no,yes,no
request-12-3-4,labor migration,social integration challenges,yes,no,yes,no
request-12-3-5,social integration challenges,migration issues,yes,yes,no,yes
request-12-4-0,changes in geographical maps,desertification of regions,no,yes,no,yes
request-12-4-1,desertification of regions,depletion of water sources,yes,yes,yes,yes
request-12-4-2,depletion of water sources,livelihood collapse for farmers/herders,yes,yes,yes,no
request-12-4-3,livelihood collapse for farmers/herders,crossborder migration,yes,no,yes,no
request-12-4-4,crossborder migration,border policy conflicts,yes,yes,yes,no
request-12-4-5,border policy conflicts,migration issues,yes,yes,yes,yes
request-12-5-0,changes in geographical maps,melting ice caps,no,yes,no,yes
request-12-5-1,melting ice caps,opening of arctic shipping lanes,yes,no,yes,no
request-12-5-2,opening of arctic shipping lanes,industrial encroachment on indigenous lands,yes,no,yes,no
request-12-5-3,industrial encroachment on indigenous lands,cultural displacement,yes,yes,yes,no
request-12-5-4,cultural displacement,migration to preserve traditions,yes,yes,yes,no
request-12-5-5,migration to preserve traditions,migration issues,yes,yes,no,yes
request-12-6-0,changes in geographical maps,volcanic island formation,no,yes,no,yes
request-12-6-1,volcanic island formation,exclusive economic zone disputes,yes,no,yes,no
request-12-6-2,exclusive economic zone disputes,geopolitical tensions,yes,yes,yes,yes
request-12-6-3,geopolitical tensions,refugee flows from conflict zones,yes,yes,yes,yes
request-12-6-4,refugee flows from conflict zones,migration issues,yes,no,yes,no
request-13-0-0,methane emissions,global warming,yes,yes,yes,no
request-13-0-1,global warming,increased wildfires,yes,yes,yes,no
request-13-0-2,increased wildfires,air pollution,yes,yes,yes,no
request-13-1-0,methane production,livestock farming,no,yes,no,yes
request-13-1-1,livestock farming,manure runoff,yes,no,yes,no
request-13-1-2,manure runoff,water pollution,yes,no,yes,no
request-13-2-0,methane leakage,atmospheric ozone formation,yes,no,yes,no
request-13-2-1,atmospheric ozone formation,respiratory health impacts,yes,no,yes,no
request-13-2-2,respiratory health impacts,particulate pollution,no,yes,no,yes
request-13-3-0,methane combustion,carbon dioxide release,yes,no,yes,no
request-13-3-1,carbon dioxide release,ocean acidification,yes,no,yes,no
request-13-3-2,ocean acidification,marine pollution,no,no,no,no
request-13-4-0,methane from landfills,flaring processes,no,no,yes,no
request-13-4-1,flaring processes,nitrogen oxide emissions,yes,no,yes,no
request-13-4-2,nitrogen oxide emissions,smog formation,yes,no,yes,yes
request-13-5-0,methane in permafrost,thawing ice,no,yes,no,no
request-13-5-1,thawing ice,heavy metal release,yes,no,yes,yes
request-13-5-2,heavy metal release,soil contamination,yes,yes,yes,yes
request-13-6-0,methane from fracking,groundwater contamination,yes,no,yes,no
request-13-6-1,groundwater contamination,toxic chemical spread,yes,yes,yes,yes
request-13-6-2,toxic chemical spread,ecosystem pollution,yes,yes,yes,yes
request-13-7-0,methane in rice paddies,fertilizer overuse,no,no,no,no
request-13-7-1,fertilizer overuse,algal blooms,yes,no,yes,yes
request-13-7-2,algal blooms,aquatic pollution  ,yes,yes,yes,yes
request-14-0-0,methane release into arctic ocean sediments and waters,enhanced greenhouse gas concentrations in the atmosphere,yes,yes,yes,no
request-14-0-1,enhanced greenhouse gas concentrations in the atmosphere,accelerated arctic warming,yes,yes,yes,yes
request-14-0-2,accelerated arctic warming,increased ocean heat absorption,yes,yes,no,yes
request-14-0-3,increased ocean heat absorption,thawing of subsea permafrost,yes,no,yes,no
request-14-0-4,thawing of subsea permafrost,destabilization of methane hydrate stability zones,yes,no,yes,no
request-14-0-5,destabilization of methane hydrate stability zones,decomposition of methane hydrates,yes,yes,yes,no
request-14-1-0,methane release into arctic ocean sediments and waters,localized sediment warming from microbial methane oxidation,yes,no,yes,no
request-14-1-1,localized sediment warming from microbial methane oxidation,reduced mechanical stability of frozen sediments,yes,yes,yes,yes
request-14-1-2,reduced mechanical stability of frozen sediments,thawing of subsea permafrost,no,yes,no,yes
request-14-1-3,thawing of subsea permafrost,exposure of methane hydrates to warmer conditions,yes,yes,yes,no
request-14-1-4,exposure of methane hydrates to warmer conditions,decomposition of methane hydrates,yes,no,yes,no
request-14-2-0,methane release into arctic ocean sediments and waters,formation of gas migration pathways in sediments,yes,yes,yes,yes
request-14-2-1,formation of gas migration pathways in sediments,reduced overburden pressure on hydrate deposits,no,yes,no,yes
request-14-2-2,reduced overburden pressure on hydrate deposits,phase boundary shift for methane hydrate stability,yes,no,no,no
request-14-2-3,phase boundary shift for methane hydrate stability,decomposition of methane hydrates,yes,no,yes,no
request-14-2-4,decomposition of methane hydrates,further thawing of subsea permafrost via thermal feedback,yes,yes,no,yes
request-14-3-0,methane release into arctic ocean sediments and waters,increased porewater salinity from hydrate dissociation,no,no,no,no
request-14-3-1,increased porewater salinity from hydrate dissociation,lowered freezing point of surrounding sediments,no,no,no,no
request-14-3-2,lowered freezing point of surrounding sediments,thawing of subsea permafrost,yes,yes,no,yes
request-14-3-3,thawing of subsea permafrost,enhanced microbial activity in thawed sediments,yes,no,yes,no
request-14-3-4,enhanced microbial activity in thawed sediments,accelerated decomposition of methane hydrates,no,yes,no,yes
request-14-4-0,methane release into arctic ocean sediments and waters,bubbledriven sediment fracturing,yes,yes,yes,yes
request-14-4-1,bubbledriven sediment fracturing,enhanced seawater infiltration into sediments,yes,yes,yes,yes
request-14-4-2,enhanced seawater infiltration into sediments,heat transfer to deeper permafrost layers,yes,yes,yes,yes
request-14-4-3,heat transfer to deeper permafrost layers,thawing of subsea permafrost,yes,yes,yes,yes
request-14-4-4,thawing of subsea permafrost,disintegration of methane hydrate structures  ,yes,no,yes,no
request-15-0-0,methane emissions,increased atmospheric methane concentration,yes,no,yes,no
request-15-0-1,increased atmospheric methane concentration,enhanced greenhouse effect,yes,yes,yes,no
request-15-0-2,enhanced greenhouse effect,global temperature rise,yes,yes,yes,no
request-15-0-3,global temperature rise,permafrost thaw,yes,yes,yes,no
request-15-0-4,permafrost thaw,decomposition of ancient organic matter,yes,no,yes,no
request-15-0-5,decomposition of ancient organic matter,release of ancient carbon from sediment into the atmosphere,yes,no,yes,yes
request-15-1-0,methane emissions,atmospheric warming,yes,yes,yes,no
request-15-1-1,atmospheric warming,ocean temperature rise,yes,yes,yes,no
request-15-1-2,ocean temperature rise,destabilization of methane hydrates in marine sediments,yes,no,yes,no
request-15-1-3,destabilization of methane hydrates in marine sediments,release of ancient carbon from sediment into the atmosphere,yes,yes,yes,yes
request-15-2-0,methane emissions,accelerated climate change,yes,yes,yes,yes
request-15-2-1,accelerated climate change,increased frequency of wildfires,yes,yes,yes,yes
request-15-2-2,increased frequency of wildfires,exposure of permafrost layers,yes,yes,yes,no
request-15-2-3,exposure of permafrost layers,thawing of carbonrich sediment,yes,yes,yes,yes
request-15-2-4,thawing of carbonrich sediment,release of ancient carbon into the atmosphere,yes,no,yes,yes
request-15-3-0,methane emissions,stratospheric water vapor increase,yes,no,yes,no
request-15-3-1,stratospheric water vapor increase,amplified global warming,yes,yes,yes,yes
request-15-3-2,amplified global warming,glacial retreat,yes,yes,yes,yes
request-15-3-3,glacial retreat,erosion of carbonstoring sediments,yes,no,yes,no
request-15-3-4,erosion of carbonstoring sediments,oxidation of ancient carbon,yes,yes,yes,no
request-15-3-5,oxidation of ancient carbon,release into the atmosphere,yes,yes,yes,yes
request-16-0-0,ancient sources dominating deep waters,methane release from hydrate dissociation,no,yes,no,yes
request-16-0-1,methane release from hydrate dissociation,vertical transport via bubble plumes,yes,no,yes,yes
request-16-0-2,vertical transport via bubble plumes,partial microbial oxidation during ascent,yes,no,yes,no
request-16-0-3,partial microbial oxidation during ascent,residual methane dissolution in surface waters,yes,yes,yes,no
request-16-0-4,residual methane dissolution in surface waters,the 10 ± 3% contribution of surface water methane,no,yes,no,no
request-16-1-0,ancient sources dominating deep waters,sedimentary organic matter methanogenesis,yes,yes,yes,no
request-16-1-1,sedimentary organic matter methanogenesis,slow diffusion through sediment pores,yes,no,no,no
request-16-1-2,slow diffusion through sediment pores,advection by deepocean currents,no,no,no,no
request-16-1-3,advection by deepocean currents,mixing with oxygenated middepth layers,yes,no,yes,no
request-16-1-4,mixing with oxygenated middepth layers,aerobic methane oxidation attenuation,no,no,yes,no
request-16-1-5,aerobic methane oxidation attenuation,the 10 ± 3% contribution of surface water methane,no,no,yes,no
request-16-2-0,ancient sources dominating deep waters,thermogenic methane migration through faults,yes,yes,yes,yes
request-16-2-1,thermogenic methane migration through faults,seepage at seafloor vents,yes,no,yes,yes
request-16-2-2,seepage at seafloor vents,bubblemediated gas transfer,yes,no,yes,yes
request-16-2-3,bubblemediated gas transfer,stratificationlimited vertical mixing,no,no,yes,no
request-16-2-4,stratificationlimited vertical mixing,seasonal surface accumulation dynamics,yes,yes,yes,yes
request-16-2-5,seasonal surface accumulation dynamics,the 10 ± 3% contribution of surface water methane,yes,yes,yes,no
request-16-3-0,ancient sources dominating deep waters,anaerobic oxidation of recalcitrant carbon,yes,yes,yes,no
request-16-3-1,anaerobic oxidation of recalcitrant carbon,dissolved methane accumulation in deep basins,no,no,no,no
request-16-3-2,dissolved methane accumulation in deep basins,upwellingdriven vertical transport,no,no,no,no
request-16-3-3,upwellingdriven vertical transport,photochemical degradation near surface,no,no,yes,no
request-16-3-4,photochemical degradation near surface,equilibrium partitioning at airsea interface,no,no,no,no
request-16-3-5,equilibrium partitioning at airsea interface,the 10 ± 3% contribution of surface water methane,no,no,no,no
request-17-0-0,climate change progression,increased global temperatures,yes,yes,yes,yes
request-17-0-1,increased global temperatures,thawing of permafrost and methane hydrates,yes,yes,yes,no
request-17-0-2,thawing of permafrost and methane hydrates,release of sourced methane from ancient carbon reservoirs,yes,no,yes,no
request-17-0-3,release of sourced methane from ancient carbon reservoirs,dispersion processes transporting methane into oceanic systems,yes,no,yes,no
request-17-0-4,dispersion processes transporting methane into oceanic systems,partial oceanic oxidation of methane into co₂,yes,no,yes,no
request-17-0-5,partial oceanic oxidation of methane into co₂,remaining methane emitted into the atmosphere as ancient carbon,yes,yes,yes,no
request-17-1-0,climate change progression,ocean warming and acidification,yes,no,yes,yes
request-17-1-1,ocean warming and acidification,reduced efficiency of oceanic oxidation processes,yes,no,yes,no
request-17-1-2,reduced efficiency of oceanic oxidation processes,accumulation of sourced methane in water columns,yes,yes,yes,yes
request-17-1-3,accumulation of sourced methane in water columns,dispersion processes via ocean upwelling or currents,no,no,no,no
request-17-1-4,dispersion processes via ocean upwelling or currents,direct atmospheric emission of undegraded ancient methane,no,no,yes,no
request-17-2-0,climate change progression,intensified hydrological cycles,yes,no,yes,no
request-17-2-1,intensified hydrological cycles,flooding of ancient carbonrich soils,yes,yes,yes,no
request-17-2-2,flooding of ancient carbonrich soils,microbial conversion to sourced methane,yes,no,yes,yes
request-17-2-3,microbial conversion to sourced methane,dispersion processes through rivers to oceans,yes,yes,no,no
request-17-2-4,dispersion processes through rivers to oceans,incomplete oceanic oxidation due to saturation,yes,no,no,no
request-17-2-5,incomplete oceanic oxidation due to saturation,atmospheric release of residual ancient carbon,yes,yes,no,yes
request-17-3-0,climate change progression,melting polar ice and altered currents,yes,no,yes,yes
request-17-3-1,melting polar ice and altered currents,destabilization of submarine methane clathrates,yes,yes,yes,no
request-17-3-2,destabilization of submarine methane clathrates,rapid methane plume formation,yes,yes,yes,no
request-17-3-3,rapid methane plume formation,dispersion processes bypassing oxidation zones,yes,yes,yes,yes
request-17-3-4,dispersion processes bypassing oxidation zones,direct venting of ancient carbon into the atmosphere  ,yes,yes,yes,yes
