custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-12-2-3,warming of shallow ocean waters,destabilization of shallow subsurface methane hydrates,yes,no
request-12-3-0,warming of intermediate-depth waters,changes in marine heat distribution,yes,yes
request-12-3-1,changes in marine heat distribution,thermal stresses on sediment structures,yes,yes
request-12-3-2,thermal stresses on sediment structures,weakening of methane hydrate stability,yes,yes
request-12-3-3,weakening of methane hydrate stability,destabilization of shallow subsurface methane hydrates,yes,yes
request-13-0-0,warming of intermediate-depth waters,destabilization of methane hydrates,yes,no
request-13-0-1,destabilization of methane hydrates,release of methane,yes,yes
request-13-1-0,warming of intermediate-depth waters,melting of gas hydrates,yes,yes
request-13-1-1,melting of gas hydrates,release of methane,yes,yes
request-13-2-0,warming of intermediate-depth waters,thawing of seabed permafrost,no,yes
request-13-2-1,thawing of seabed permafrost,release of methane,yes,no
request-13-3-0,warming of intermediate-depth waters,increase in microbial activity,yes,no
request-13-3-1,increase in microbial activity,enhanced methane production,yes,yes
request-13-3-2,enhanced methane production,release of methane,yes,no
request-13-4-0,warming of intermediate-depth waters,reduction in methane solubility,yes,no
request-13-4-1,reduction in methane solubility,exsolution of methane,yes,no
request-13-4-2,exsolution of methane,release of methane,yes,yes
request-13-5-0,warming of intermediate-depth waters,decrease in gas hydrate stability zone,yes,no
request-13-5-1,decrease in gas hydrate stability zone,release of methane,yes,yes
request-13-6-0,warming of intermediate-depth waters,increased sediment permeability,no,no
request-13-6-1,increased sediment permeability,migration of methane,no,yes
request-13-6-2,migration of methane,release of methane,yes,yes
request-13-7-0,warming of intermediate-depth waters,weakening of gas hydrate cap layer,yes,yes
request-13-7-1,weakening of gas hydrate cap layer,methane leakage from reservoirs,yes,no
request-13-7-2,methane leakage from reservoirs,release of methane,yes,yes
request-14-0-0,shutdown of energy production,decrease in energy supply,yes,no
request-14-0-1,decrease in energy supply,increase in energy prices,yes,no
request-14-0-2,increase in energy prices,increase in production costs,yes,yes
request-14-0-3,increase in production costs,increase in consumer prices,yes,no
request-14-0-4,increase in consumer prices,inflation,yes,yes
request-14-1-0,shutdown of energy production,energy shortage,yes,yes
request-14-1-1,energy shortage,disruption of industrial production,yes,no
request-14-1-2,disruption of industrial production,decrease in goods supply,yes,yes
request-14-1-3,decrease in goods supply,supply-demand imbalance,yes,yes
request-14-1-4,supply-demand imbalance,general price increase,yes,yes
request-14-1-5,general price increase,inflation,yes,yes
request-14-2-0,shutdown of energy production,reliance on energy imports,yes,no
request-14-2-1,reliance on energy imports,increase in import costs,yes,yes
request-14-2-2,increase in import costs,trade deficit increase,yes,yes
request-14-2-3,trade deficit increase,currency depreciation,yes,yes
request-14-2-4,currency depreciation,increase in import prices,yes,yes
request-14-2-5,increase in import prices,inflation,yes,yes
request-14-3-0,shutdown of energy production,energy scarcity,yes,no
request-14-3-1,energy scarcity,panic buying,no,no
request-14-3-2,panic buying,goods shortages,yes,yes
request-14-3-3,goods shortages,price hikes,yes,no
request-14-3-4,price hikes,inflation,yes,yes
request-14-4-0,shutdown of energy production,increase in transportation costs,yes,no
request-14-4-1,increase in transportation costs,increase in distribution costs,yes,yes
request-14-4-2,increase in distribution costs,increase in retail prices,yes,no
request-14-4-3,increase in retail prices,inflation,yes,yes
request-14-5-0,shutdown of energy production,job losses,yes,no
request-14-5-1,job losses,decrease in consumer spending,yes,yes
request-14-5-2,decrease in consumer spending,economic recession,yes,yes
request-14-5-3,economic recession,government stimulus spending,yes,no
request-14-5-4,government stimulus spending,increase in money supply,yes,no
request-14-5-5,increase in money supply,inflation,yes,yes
request-14-6-0,shutdown of energy production,decrease in energy exports,yes,no
request-14-6-1,decrease in energy exports,loss of national income,yes,yes
request-14-6-2,loss of national income,increase in government debt,yes,no
request-14-6-3,increase in government debt,currency devaluation,no,no
request-14-6-4,currency devaluation,increase in import prices,yes,yes
request-14-6-5,increase in import prices,inflation,yes,yes
request-15-0-0,shutdown of energy production,decrease in electricity supply,yes,yes
request-15-0-1,decrease in electricity supply,power outages,yes,yes
request-15-0-2,power outages,disruption of manufacturing processes,yes,no
request-15-0-3,disruption of manufacturing processes,reduced production of goods,yes,yes
request-15-0-4,reduced production of goods,scarcity of products,yes,no
request-15-0-5,scarcity of products,shortages,yes,yes
request-15-1-0,shutdown of energy production,interruption of fuel supplies,no,yes
request-15-1-1,interruption of fuel supplies,transportation disruptions,yes,yes
request-15-1-2,transportation disruptions,delayed deliveries,yes,yes
request-15-1-3,delayed deliveries,scarcity of goods,yes,yes
request-15-1-4,scarcity of goods,shortages,yes,yes
request-15-2-0,shutdown of energy production,increase in energy costs,yes,no
request-15-2-1,increase in energy costs,higher production expenses,yes,no
request-15-2-2,higher production expenses,reduced output from industries,no,yes
request-15-2-3,reduced output from industries,decreased availability of products,yes,yes
request-15-2-4,decreased availability of products,shortages,yes,yes
request-15-3-0,shutdown of energy production,failure of refrigeration systems,no,yes
request-15-3-1,failure of refrigeration systems,spoilage of perishable goods,yes,no
request-15-3-2,spoilage of perishable goods,reduced food supply,yes,yes
request-15-3-3,reduced food supply,shortages,yes,yes
request-15-4-0,shutdown of energy production,interruption of water treatment facilities,yes,no
request-15-4-1,interruption of water treatment facilities,decreased potable water supply,yes,yes
request-15-4-2,decreased potable water supply,water scarcity,yes,yes
request-15-4-3,water scarcity,shortages,yes,yes
request-15-5-0,shutdown of energy production,disruption of communication networks,no,no
request-15-5-1,disruption of communication networks,lack of information dissemination,yes,yes
request-15-5-2,lack of information dissemination,panic buying,yes,no
request-15-5-3,panic buying,depletion of store inventories,yes,yes
request-15-5-4,depletion of store inventories,shortages,yes,yes
request-15-6-0,shutdown of energy production,decrease in heating capabilities,yes,no
request-15-6-1,decrease in heating capabilities,impact on indoor agriculture,yes,no
request-15-6-2,impact on indoor agriculture,reduced crop yields,yes,yes
request-15-6-3,reduced crop yields,food shortages,yes,yes
request-15-6-4,food shortages,shortages,yes,yes
request-15-7-0,shutdown of energy production,unemployment increase,yes,no
request-15-7-1,unemployment increase,reduced consumer spending,yes,yes
request-15-7-2,reduced consumer spending,decrease in market demand,yes,yes
request-15-7-3,decrease in market demand,supply chain adjustments,yes,no
request-15-7-4,supply chain adjustments,shortages,yes,yes
request-15-8-0,shutdown of energy production,disruption of healthcare services,yes,no
request-15-8-1,disruption of healthcare services,limited medical supplies,yes,yes
request-15-8-2,limited medical supplies,scarcity of essential medicines,yes,yes
request-15-8-3,scarcity of essential medicines,shortages,yes,yes
request-15-9-0,shutdown of energy production,decrease in mining operations,yes,no
request-15-9-1,decrease in mining operations,reduced raw material extraction,yes,yes
request-15-9-2,reduced raw material extraction,supply deficits in manufacturing,yes,no
request-15-9-3,supply deficits in manufacturing,shortages,yes,yes
request-16-0-0,shutdown of energy production,reduced energy supply,yes,yes
request-16-0-1,reduced energy supply,increased energy prices,yes,no
request-16-0-2,increased energy prices,increased production costs,yes,yes
request-16-0-3,increased production costs,increased prices of goods and services,yes,yes
request-16-0-4,increased prices of goods and services,inflation,yes,yes
request-16-1-0,shutdown of energy production,reduced energy supply,yes,yes
request-16-1-1,reduced energy supply,energy shortages,yes,yes
request-16-1-2,energy shortages,decreased industrial output,yes,no
request-16-1-3,decreased industrial output,reduced supply of goods,yes,yes
request-16-1-4,reduced supply of goods,higher market prices,yes,yes
request-16-1-5,higher market prices,inflation,no,yes
request-16-2-0,shutdown of energy production,increased reliance on energy imports,yes,no
request-16-2-1,increased reliance on energy imports,higher import costs,yes,yes
request-16-2-2,higher import costs,trade deficit expansion,yes,yes
request-16-2-3,trade deficit expansion,currency depreciation,yes,yes
request-16-2-4,currency depreciation,inflation,no,yes
request-16-3-0,shutdown of energy production,job losses in energy sector,yes,no
request-16-3-1,job losses in energy sector,reduced consumer spending,yes,yes
request-16-3-2,reduced consumer spending,economic slowdown,yes,yes
request-16-3-3,economic slowdown,monetary policy easing,yes,no
request-16-3-4,monetary policy easing,increased money supply,yes,yes
request-16-3-5,increased money supply,inflation,yes,yes
request-16-4-0,shutdown of energy production,government subsidies for energy,no,no
request-16-4-1,government subsidies for energy,increased government spending,yes,no
request-16-4-2,increased government spending,budget deficit growth,yes,no
request-16-4-3,budget deficit growth,higher national debt,yes,no
request-16-4-4,higher national debt,inflation,no,no
request-16-5-0,shutdown of energy production,energy rationing,yes,no
request-16-5-1,energy rationing,operational limitations for businesses,yes,yes
request-16-5-2,operational limitations for businesses,supply chain disruptions,yes,yes
request-16-5-3,supply chain disruptions,product shortages,yes,yes
request-16-5-4,product shortages,price increases,yes,no
request-16-5-5,price increases,inflation,yes,yes
request-16-6-0,shutdown of energy production,increased transportation costs,yes,no
request-16-6-1,increased transportation costs,higher logistics expenses,yes,yes
request-16-6-2,higher logistics expenses,raised costs for goods delivery,yes,yes
request-16-6-3,raised costs for goods delivery,inflation,no,yes
request-16-7-0,shutdown of energy production,shift to alternative energy sources,yes,no
request-16-7-1,shift to alternative energy sources,investment in expensive technologies,yes,yes
request-16-7-2,investment in expensive technologies,increased capital expenditures,yes,no
request-16-7-3,increased capital expenditures,higher production costs,no,no
request-16-7-4,higher production costs,inflation,no,yes
request-16-8-0,shutdown of energy production,public unrest,yes,no
request-16-8-1,public unrest,political instability,yes,yes
request-16-8-2,political instability,investor confidence decline,yes,no
request-16-8-3,investor confidence decline,capital outflow,yes,no
request-16-8-4,capital outflow,currency value drop,yes,yes
request-16-8-5,currency value drop,inflation,no,yes
request-16-9-0,shutdown of energy production,reduction in exports,yes,no
request-16-9-1,reduction in exports,trade imbalance,yes,no
request-16-9-2,trade imbalance,weakened currency,yes,yes
request-16-9-3,weakened currency,increased cost of imports,yes,yes
request-16-9-4,increased cost of imports,inflation,yes,yes
request-17-0-0,shutdown of energy production,energy shortages,yes,yes
request-17-0-1,energy shortages,disruption of manufacturing,yes,no
request-17-0-2,disruption of manufacturing,reduced production of goods,yes,yes
request-17-0-3,reduced production of goods,shortages,yes,yes
request-17-1-0,shutdown of energy production,energy shortages,yes,yes
request-17-1-1,energy shortages,blackouts,yes,yes
request-17-1-2,blackouts,disruption of distribution networks,yes,yes
