custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-12-9-3,biodiversity decline,ecosystem imbalance,yes,yes
request-12-9-4,ecosystem imbalance,livelihood disruptions,yes,yes
request-12-9-5,livelihood disruptions,migration issues,yes,yes
request-13-0-0,methane emissions,increase in atmospheric methane,yes,no
request-13-0-1,increase in atmospheric methane,tropospheric ozone formation,yes,no
request-13-0-2,tropospheric ozone formation,air pollution,yes,yes
request-13-1-0,methane leaks,enhanced greenhouse effect,yes,no
request-13-1-1,enhanced greenhouse effect,global warming,yes,yes
request-13-1-2,global warming,climate change,yes,yes
request-13-1-3,climate change,environmental pollution,no,yes
request-13-2-0,methane combustion,carbon dioxide emissions,yes,no
request-13-2-1,carbon dioxide emissions,greenhouse gas accumulation,yes,no
request-13-2-2,greenhouse gas accumulation,climate change,yes,yes
request-13-2-3,climate change,air pollution,no,no
request-13-3-0,methane flaring,soot particle release,yes,no
request-13-3-1,soot particle release,atmospheric particulate matter increase,yes,yes
request-13-3-2,atmospheric particulate matter increase,air pollution,yes,yes
request-13-4-0,methane from livestock,methane accumulation in atmosphere,yes,yes
request-13-4-1,methane accumulation in atmosphere,climate alteration,yes,yes
request-13-4-2,climate alteration,ecosystem disruption,yes,yes
request-13-4-3,ecosystem disruption,pollution of natural habitats,yes,yes
request-13-5-0,methane hydrate release,methane surge in atmosphere,no,yes
request-13-5-1,methane surge in atmosphere,accelerated global warming,yes,no
request-13-5-2,accelerated global warming,sea level rise,yes,no
request-13-5-3,sea level rise,marine pollution,no,no
request-13-6-0,methaneinduced temperature rise,permafrost thawing,yes,yes
request-13-6-1,permafrost thawing,release of trapped pollutants,yes,no
request-13-6-2,release of trapped pollutants,soil and water pollution,yes,yes
request-13-7-0,methane emissions,formation of hydroxyl radicals depletion,no,no
request-13-7-1,formation of hydroxyl radicals depletion,extended lifespan of other pollutants,no,no
request-13-7-2,extended lifespan of other pollutants,increased air pollution,no,no
request-14-0-0,methane release into arctic ocean sediments and waters,methane emission into the atmosphere,yes,no
request-14-0-1,methane emission into the atmosphere,enhanced greenhouse effect,yes,no
request-14-0-2,enhanced greenhouse effect,global warming,yes,yes
request-14-0-3,global warming,the thawing of subsea permafrost and decomposition of methane hydrates,yes,yes
request-14-1-0,methane release into arctic ocean sediments and waters,oxidation of methane by microbes,yes,no
request-14-1-1,oxidation of methane by microbes,heat production in sediments and waters,yes,yes
request-14-1-2,heat production in sediments and waters,local warming of subsea permafrost,yes,yes
request-14-1-3,local warming of subsea permafrost,the thawing of subsea permafrost and decomposition of methane hydrates,yes,yes
request-14-2-0,methane release into arctic ocean sediments and waters,formation of methane bubbles,yes,yes
request-14-2-1,formation of methane bubbles,physical disturbances in sediment structure,yes,yes
request-14-2-2,physical disturbances in sediment structure,destabilization of subsea permafrost layers,yes,yes
request-14-2-3,destabilization of subsea permafrost layers,the thawing of subsea permafrost and decomposition of methane hydrates,yes,yes
request-15-0-0,methane emission increase,atmospheric methane concentration rise,yes,no
request-15-0-1,atmospheric methane concentration rise,enhanced greenhouse effect,yes,yes
request-15-0-2,enhanced greenhouse effect,global temperature increase,yes,yes
request-15-0-3,global temperature increase,permafrost thawing,yes,yes
request-15-0-4,permafrost thawing,the release of ancient carbon from sediment into the atmosphere,yes,no
request-15-1-0,methane emission increase,atmospheric methane concentration rise,yes,no
request-15-1-1,atmospheric methane concentration rise,enhanced greenhouse effect,yes,yes
request-15-1-2,enhanced greenhouse effect,ocean temperature rise,yes,no
request-15-1-3,ocean temperature rise,destabilization of oceanic sediments,yes,no
request-15-1-4,destabilization of oceanic sediments,the release of ancient carbon from sediment into the atmosphere,yes,yes
request-15-2-0,methane emission increase,atmospheric methane concentration rise,yes,no
request-15-2-1,atmospheric methane concentration rise,climate change acceleration,yes,yes
request-15-2-2,climate change acceleration,increased soil microbial activity,yes,no
request-15-2-3,increased soil microbial activity,enhanced decomposition of organic matter in sediments,yes,yes
request-15-2-4,enhanced decomposition of organic matter in sediments,the release of ancient carbon from sediment into the atmosphere,yes,no
request-15-3-0,methane emission increase,atmospheric methane concentration rise,yes,no
request-15-3-1,atmospheric methane concentration rise,global warming,yes,yes
request-15-3-2,global warming,melting of methane clathrates in permafrost and seabeds,yes,yes
request-15-3-3,melting of methane clathrates in permafrost and seabeds,sediment disturbance,yes,yes
request-15-3-4,sediment disturbance,the release of ancient carbon from sediment into the atmosphere,yes,no
request-15-4-0,methane emission increase,atmospheric methane concentration rise,yes,no
request-15-4-1,atmospheric methane concentration rise,stratospheric water vapor increase,no,no
request-15-4-2,stratospheric water vapor increase,amplified warming,yes,yes
request-15-4-3,amplified warming,ice sheet melting,yes,yes
request-15-4-4,ice sheet melting,sea level rise,yes,yes
request-15-4-5,sea level rise,coastal erosion,yes,no
request-15-4-6,coastal erosion,the release of ancient carbon from sediment into the atmosphere,yes,no
request-16-0-0,ancient sources dominating deep waters,methane accumulation in deep waters,no,no
request-16-0-1,methane accumulation in deep waters,methane diffusion to surface waters,no,no
request-16-0-2,methane diffusion to surface waters,increased methane concentration in surface waters,yes,yes
request-16-0-3,increased methane concentration in surface waters,the 10 ± 3% contribution of surface water methane,no,yes
request-16-1-0,ancient sources dominating deep waters,methanerich deep water upwelling,no,no
request-16-1-1,methanerich deep water upwelling,methane release into surface waters,no,no
request-16-1-2,methane release into surface waters,elevated methane levels in surface waters,yes,yes
request-16-1-3,elevated methane levels in surface waters,the 10 ± 3% contribution of surface water methane,no,no
request-16-2-0,ancient sources dominating deep waters,methane transport via ocean currents,no,no
request-16-2-1,methane transport via ocean currents,methane plumes reaching surface waters,no,yes
request-16-2-2,methane plumes reaching surface waters,enhanced surface water methane concentrations,yes,yes
request-16-2-3,enhanced surface water methane concentrations,the 10 ± 3% contribution of surface water methane,no,yes
request-16-3-0,ancient sources dominating deep waters,reduced methane oxidation in water column,no,no
request-16-3-1,reduced methane oxidation in water column,greater methane preservation to surface,yes,no
request-16-3-2,greater methane preservation to surface,accumulation of methane in surface waters,no,no
request-16-3-3,accumulation of methane in surface waters,the 10 ± 3% contribution of surface water methane,no,no
request-17-0-0,as climate change progresses,sourced methane is released,yes,yes
request-17-0-1,sourced methane is released,oceanic oxidation occurs,yes,yes
request-17-0-2,oceanic oxidation occurs,dispersion processes spread the oxidation products,no,no
request-17-0-3,dispersion processes spread the oxidation products,the emission of ancient carbon into the atmosphere increases,no,yes
request-17-1-0,as climate change progresses,sourced methane is released,yes,yes
request-17-1-1,sourced methane is released,dispersion processes spread the methane,yes,yes
request-17-1-2,dispersion processes spread the methane,oceanic oxidation occurs,no,no
request-17-1-3,oceanic oxidation occurs,the emission of ancient carbon into the atmosphere increases,yes,yes
request-17-2-0,as climate change progresses,sourced methane is released,yes,yes
request-17-2-1,sourced methane is released,the emission of ancient carbon into the atmosphere increases,yes,yes
request-17-3-0,as climate change progresses,oceanic oxidation increases,no,yes
request-17-3-1,oceanic oxidation increases,the emission of ancient carbon into the atmosphere increases,yes,yes
request-18-0-0,co2 mitigation,reduction in fossil fuel combustion,yes,yes
request-18-0-1,reduction in fossil fuel combustion,decrease in aerosol emissions,yes,no
request-18-0-2,decrease in aerosol emissions,reduction in atmospheric aerosols,yes,no
request-18-0-3,reduction in atmospheric aerosols,decrease in global dimming,yes,no
request-18-0-4,decrease in global dimming,increase in solar radiation absorption,yes,no
request-18-0-5,increase in solar radiation absorption,accelerated global warming,yes,no
request-18-0-6,accelerated global warming,enhanced greenland ice melt,yes,yes
request-18-0-7,enhanced greenland ice melt,increased freshwater influx into the north atlantic,yes,yes
request-18-0-8,increased freshwater influx into the north atlantic,reduction in north atlantic seawater salinity,yes,no
request-18-0-9,reduction in north atlantic seawater salinity,weakening of thermohaline circulation,yes,yes
request-18-0-10,weakening of thermohaline circulation,collapse of the atlantic meridional overturning circulation,yes,yes
request-18-1-0,co2 mitigation,increased use of biofuels,yes,no
request-18-1-1,increased use of biofuels,deforestation for biofuel production,yes,yes
request-18-1-2,deforestation for biofuel production,reduction in forest cover,yes,yes
request-18-1-3,reduction in forest cover,alteration of evapotranspiration,yes,yes
request-18-1-4,alteration of evapotranspiration,changes in atmospheric moisture distribution,yes,yes
request-18-1-5,changes in atmospheric moisture distribution,altered precipitation patterns over the north atlantic,yes,yes
request-18-1-6,altered precipitation patterns over the north atlantic,increased freshwater input into the north atlantic,yes,yes
request-18-1-7,increased freshwater input into the north atlantic,decrease in seawater salinity,yes,no
request-18-1-8,decrease in seawater salinity,weakening of thermohaline circulation,yes,no
request-18-1-9,weakening of thermohaline circulation,collapse of the atlantic meridional overturning circulation,yes,yes
request-18-2-0,co2 mitigation,implementation of geoengineering techniques,yes,no
request-18-2-1,implementation of geoengineering techniques,deployment of solar radiation management,yes,yes
request-18-2-2,deployment of solar radiation management,altered atmospheric circulation patterns,yes,no
request-18-2-3,altered atmospheric circulation patterns,changes in precipitation distribution,yes,yes
request-18-2-4,changes in precipitation distribution,increased freshwater input into the north atlantic,yes,yes
request-18-2-5,increased freshwater input into the north atlantic,reduction in seawater salinity,yes,no
request-18-2-6,reduction in seawater salinity,weakening of thermohaline circulation,yes,no
request-18-2-7,weakening of thermohaline circulation,collapse of the atlantic meridional overturning circulation,yes,yes
