custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH,Does_cause_lead_to_effect_PASSIVE,Does_effect_lead_to_cause_SWITCH_PASSIVE
request-14-2-2,increased microbial activity in subsea sediments,thawing of subsea permafrost and decomposition of methane hydrates,yes,yes,yes,yes
request-14-3-0,methane release into arctic ocean sediments and waters,increased ocean stratification and reduced mixing,yes,yes,yes,yes
request-14-3-1,increased ocean stratification and reduced mixing,warmer water masses in contact with subsea permafrost,yes,yes,yes,yes
request-14-3-2,warmer water masses in contact with subsea permafrost,thawing of subsea permafrost and decomposition of methane hydrates,yes,yes,yes,yes
request-14-3-3,thawing of subsea permafrost and decomposition of methane hydrates,,no,yes,yes,no
request-15-0-0,methane,thawing of permafrost,yes,yes,no,yes
request-15-0-1,thawing of permafrost,exposure of sediment,yes,yes,yes,no
request-15-0-2,exposure of sediment,the release of ancient carbon from sediment into the atmosphere,yes,no,yes,no
request-15-1-0,methane,global warming,yes,no,no,no
request-15-1-1,global warming,rising temperatures,yes,yes,yes,no
request-15-1-2,rising temperatures,thawing of permafrost,yes,no,yes,no
request-15-1-3,thawing of permafrost,exposure of sediment,yes,yes,yes,no
request-15-1-4,exposure of sediment,the release of ancient carbon from sediment into the atmosphere,yes,no,yes,no
request-15-2-0,methane,increased greenhouse effect,yes,no,no,no
request-15-2-1,increased greenhouse effect,global warming,yes,yes,yes,no
request-15-2-2,global warming,rising temperatures,yes,yes,yes,no
request-15-2-3,rising temperatures,thawing of permafrost,yes,no,yes,no
request-15-2-4,thawing of permafrost,exposure of sediment,yes,yes,yes,no
request-15-2-5,exposure of sediment,the release of ancient carbon from sediment into the atmosphere,yes,no,yes,no
request-15-3-0,methane,atmospheric temperature increase,yes,yes,no,no
request-15-3-1,atmospheric temperature increase,rising temperatures,yes,yes,yes,no
request-15-3-2,rising temperatures,thawing of permafrost,yes,no,yes,no
request-15-3-3,thawing of permafrost,exposure of sediment,yes,yes,yes,no
request-15-3-4,exposure of sediment,the release of ancient carbon from sediment into the atmosphere,yes,no,yes,no
request-16-0-0,ancient sources dominating deep waters,deep water methane production,yes,yes,no,no
request-16-0-1,deep water methane production,methane accumulation in deep waters,yes,no,no,no
request-16-0-2,methane accumulation in deep waters,methane release from deep waters,yes,no,no,no
request-16-0-3,methane release from deep waters,surface water methane concentration increase,yes,yes,no,no
request-16-0-4,surface water methane concentration increase,the 10 ± 3% contribution of surface water methane,yes,yes,no,no
request-16-1-0,ancient sources dominating deep waters,deep water organic matter decomposition,no,yes,no,no
request-16-1-1,deep water organic matter decomposition,methane generation in deep waters,yes,no,no,no
request-16-1-2,methane generation in deep waters,methane accumulation in deep waters,yes,no,no,no
request-16-1-3,methane accumulation in deep waters,methane release from deep waters,yes,no,no,no
request-16-1-4,methane release from deep waters,surface water methane concentration increase,yes,yes,no,no
request-16-1-5,surface water methane concentration increase,the 10 ± 3% contribution of surface water methane,yes,yes,no,no
request-16-2-0,ancient sources dominating deep waters,deep water anoxic conditions,yes,yes,no,yes
request-16-2-1,deep water anoxic conditions,methaneproducing microorganisms thrive,yes,yes,yes,yes
request-16-2-2,methaneproducing microorganisms thrive,methane generation in deep waters,yes,yes,yes,yes
request-16-2-3,methane generation in deep waters,methane accumulation in deep waters,yes,no,no,no
request-16-2-4,methane accumulation in deep waters,methane release from deep waters,yes,no,no,no
request-16-2-5,methane release from deep waters,surface water methane concentration increase,yes,yes,no,no
request-16-2-6,surface water methane concentration increase,the 10 ± 3% contribution of surface water methane,yes,yes,no,no
request-16-3-0,ancient sources dominating deep waters,deep water sedimentation,yes,yes,yes,no
request-16-3-1,deep water sedimentation,organic matter burial,yes,yes,yes,yes
request-16-3-2,organic matter burial,methane generation in deep waters,yes,yes,yes,no
request-16-3-3,methane generation in deep waters,methane accumulation in deep waters,yes,no,no,no
request-16-3-4,methane accumulation in deep waters,methane release from deep waters,yes,no,no,no
request-16-3-5,methane release from deep waters,surface water methane concentration increase,yes,yes,no,no
request-16-3-6,surface water methane concentration increase,the 10 ± 3% contribution of surface water methane,no,yes,no,no
request-16-3-7,the 10 ± 3% contribution of surface water methane,,no,no,no,no
request-17-0-0,sourced methane,methane release,yes,yes,no,yes
request-17-0-1,methane release,oceanic oxidation,no,yes,no,no
request-17-0-2,oceanic oxidation,breakdown of organic matter,yes,no,no,yes
request-17-0-3,breakdown of organic matter,release of ancient carbon,yes,no,yes,no
request-17-0-4,release of ancient carbon,the emission of ancient carbon into the atmosphere,yes,yes,yes,yes
request-17-1-0,sourced methane,methane release,yes,yes,no,yes
request-17-1-1,methane release,dispersion processes,yes,yes,no,no
request-17-1-2,dispersion processes,oceanic circulation,no,yes,no,yes
request-17-1-3,oceanic circulation,oceanic oxidation,no,no,no,no
request-17-1-4,oceanic oxidation,breakdown of organic matter,yes,no,no,yes
request-17-1-5,breakdown of organic matter,release of ancient carbon,yes,no,yes,no
request-17-1-6,release of ancient carbon,the emission of ancient carbon into the atmosphere,yes,yes,yes,yes
request-17-2-0,climate change progresses,thawing of permafrost,yes,yes,yes,yes
request-17-2-1,thawing of permafrost,sourced methane,yes,yes,yes,no
request-17-2-2,sourced methane,methane release,yes,yes,no,yes
request-17-2-3,methane release,oceanic oxidation,no,yes,no,no
request-17-2-4,oceanic oxidation,breakdown of organic matter,yes,no,no,yes
request-17-2-5,breakdown of organic matter,release of ancient carbon,yes,no,yes,no
request-17-2-6,release of ancient carbon,the emission of ancient carbon into the atmosphere,yes,yes,yes,yes
request-17-3-0,climate change progresses,thawing of permafrost,yes,yes,yes,yes
request-17-3-1,thawing of permafrost,sourced methane,yes,no,yes,no
request-17-3-2,sourced methane,methane release,yes,yes,no,yes
request-17-3-3,methane release,dispersion processes,yes,yes,no,no
request-17-3-4,dispersion processes,oceanic circulation,no,yes,no,yes
request-17-3-5,oceanic circulation,oceanic oxidation,no,no,no,no
request-17-3-6,oceanic oxidation,breakdown of organic matter,yes,no,no,yes
request-17-3-7,breakdown of organic matter,release of ancient carbon,yes,no,yes,no
request-17-3-8,release of ancient carbon,the emission of ancient carbon into the atmosphere,yes,yes,yes,yes
request-18-0-0,co2 mitigation,reduced greenhouse gas emissions,yes,yes,yes,yes
request-18-0-1,reduced greenhouse gas emissions,slowed global warming,yes,no,no,no
request-18-0-2,slowed global warming,decreased melting of arctic ice,yes,no,no,no
request-18-0-3,decreased melting of arctic ice,increased freshwater input into north atlantic ocean,no,no,no,no
request-18-0-4,increased freshwater input into north atlantic ocean,freshwater dilution of north atlantic ocean,yes,yes,yes,no
request-18-0-5,freshwater dilution of north atlantic ocean,disruption of ocean thermohaline circulation,yes,yes,yes,no
request-18-0-6,disruption of ocean thermohaline circulation,a collapse of the atlantic meridional overturning circulation,yes,yes,yes,yes
request-18-1-0,co2 mitigation,reduced greenhouse gas emissions,yes,yes,yes,yes
request-18-1-1,reduced greenhouse gas emissions,slowed global warming,yes,no,no,no
request-18-1-2,slowed global warming,decreased melting of greenland ice sheet,yes,no,no,no
request-18-1-3,decreased melting of greenland ice sheet,increased freshwater input into north atlantic ocean,no,no,no,no
request-18-1-4,increased freshwater input into north atlantic ocean,freshwater dilution of north atlantic ocean,yes,yes,yes,no
request-18-1-5,freshwater dilution of north atlantic ocean,disruption of ocean thermohaline circulation,yes,yes,yes,no
request-18-1-6,disruption of ocean thermohaline circulation,a collapse of the atlantic meridional overturning circulation,yes,yes,yes,yes
request-18-2-0,co2 mitigation,reduced greenhouse gas emissions,yes,yes,yes,yes
request-18-2-1,reduced greenhouse gas emissions,slowed global warming,yes,no,no,no
request-18-2-2,slowed global warming,changes in atmospheric circulation patterns,yes,yes,no,no
request-18-2-3,changes in atmospheric circulation patterns,changes in precipitation patterns over north atlantic ocean,yes,yes,yes,no
request-18-2-4,changes in precipitation patterns over north atlantic ocean,increased freshwater input into north atlantic ocean,yes,yes,yes,no
request-18-2-5,increased freshwater input into north atlantic ocean,freshwater dilution of north atlantic ocean,yes,yes,yes,no
request-18-2-6,freshwater dilution of north atlantic ocean,disruption of ocean thermohaline circulation,yes,yes,yes,no
request-18-2-7,disruption of ocean thermohaline circulation,a collapse of the atlantic meridional overturning circulation,yes,yes,yes,yes
request-18-3-0,co2 mitigation,reduced greenhouse gas emissions,yes,yes,yes,yes
request-18-3-1,reduced greenhouse gas emissions,slowed global warming,yes,no,no,no
request-18-3-2,slowed global warming,changes in ocean stratification,yes,yes,no,no
request-18-3-3,changes in ocean stratification,changes in ocean mixing and overturning,yes,yes,yes,yes
request-18-3-4,changes in ocean mixing and overturning,disruption of ocean thermohaline circulation,yes,yes,yes,yes
request-18-3-5,disruption of ocean thermohaline circulation,a collapse of the atlantic meridional overturning circulation ,yes,yes,yes,yes
request-19-0-0,stronger amoc in rcp85 framework,increased ocean heat transport,yes,no,no,no
request-19-0-1,increased ocean heat transport,warmer ocean temperatures in the north atlantic,yes,yes,yes,no
request-19-0-2,warmer ocean temperatures in the north atlantic,elevated sea surface and air temperatures in the north atlantic relative to rcp85ctrl,yes,yes,yes,yes
request-19-1-0,stronger amoc in rcp85 framework,enhanced meridional overturning circulation,yes,yes,no,no
request-19-1-1,enhanced meridional overturning circulation,increased heat transfer from the equator to the north atlantic,yes,no,no,yes
request-19-1-2,increased heat transfer from the equator to the north atlantic,warmer ocean temperatures in the north atlantic,yes,yes,no,no
request-19-1-3,warmer ocean temperatures in the north atlantic,elevated sea surface and air temperatures in the north atlantic relative to rcp85ctrl,yes,yes,yes,yes
request-19-2-0,stronger amoc in rcp85 framework,reduced freshwater input into the north atlantic,yes,no,no,no
request-19-2-1,reduced freshwater input into the north atlantic,increased salinity in the north atlantic,no,no,no,no
request-19-2-2,increased salinity in the north atlantic,warmer ocean temperatures in the north atlantic,no,no,no,no
request-19-2-3,warmer ocean temperatures in the north atlantic,elevated sea surface and air temperatures in the north atlantic relative to rcp85ctrl,yes,yes,yes,yes
request-19-3-0,stronger amoc in rcp85 framework,increased atmospheric moisture transport,yes,yes,yes,yes
request-19-3-1,increased atmospheric moisture transport,enhanced atmospheric heat transport,yes,yes,yes,yes
request-19-3-2,enhanced atmospheric heat transport,warmer air temperatures in the north atlantic,yes,yes,yes,yes
request-19-3-3,warmer air temperatures in the north atlantic,elevated sea surface and air temperatures in the north atlantic relative to rcp85ctrl,yes,yes,no,yes
request-20-0-0,the hottest pathway resulting in 45+ degrees of warming by the end of the century,increased frequency and severity of natural disasters,yes,no,no,no
request-20-0-1,increased frequency and severity of natural disasters,destruction of infrastructure and property,yes,no,yes,no
request-20-0-2,destruction of infrastructure and property,massive investments in reconstruction and rebuilding efforts,yes,no,yes,no
request-20-0-3,massive investments in reconstruction and rebuilding efforts,boost to construction and manufacturing industries,yes,yes,yes,yes
request-20-0-4,boost to construction and manufacturing industries,increased economic activity and job creation,yes,yes,yes,yes
request-20-0-5,increased economic activity and job creation,the absolute highest economic growth,yes,yes,yes,no
request-20-1-0,the hottest pathway resulting in 45+ degrees of warming by the end of the century,rising sea levels and coastal erosion,yes,no,no,no
request-20-1-1,rising sea levels and coastal erosion,increased demand for innovative solutions and technologies,yes,no,yes,no
request-20-1-2,increased demand for innovative solutions and technologies,rapid growth of clean energy and climateresilient industries,yes,yes,yes,yes
